报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),42417,116715,142543,31817,27227,54199,46734,32273,43958,40453,26708,28355,39008,46500,30900,49767,46188,42072,24925,43459,43361,46406,35074,37148,41495,44609,12766,12692,15082,7877,5767,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),97500,33000,15520,14920,7400,--,12500,17300,12300,9300,24900,21500,16800,4800,28800,15100,18200,--,19100,--,--,1600,--,0,3200,--,--,--,--,--,895,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),715,--,--,--,--,--,--,--,--,--,--,25,5,--,--,--,10,25,--,--,--,--,10,10,--,--,--,--,--,--,--,
应收账款(万元),2517,2215,2342,2277,1564,1917,2696,2059,2541,1588,3230,3103,3080,2496,3070,2743,2633,2311,2745,2441,2774,1662,2184,1942,1589,1582,1309,1243,1165,694,429,
预付款项(万元),30026,15142,21412,16426,19958,11912,19365,18059,8267,8211,27120,25363,22619,18715,9194,9799,9174,8056,7594,6510,6382,5572,6304,9109,7021,7045,6636,5808,4978,1623,1833,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他应收款(万元),1332,1277,2499,2494,2205,2004,1941,1899,2383,733,1575,1787,1911,1384,4624,2123,2477,1928,4661,4964,4658,1712,2784,2728,2502,2412,1858,1413,1345,1794,3783,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),17172,18781,17257,20690,16324,16887,18307,17766,16905,18652,17135,14535,14352,19290,13253,14758,12533,13692,10171,9979,7955,8965,11500,8161,7273,7419,6579,6857,2743,2728,2823,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4145,7363,2119,1991,1549,1096,1152,951,829,1268,961,648,--,1372,--,--,--,--,--,--,545,--,229,194,535,--,820,--,--,--,--,
流动资产合计(万元),195824,194493,203693,90615,76226,88016,102696,90307,87183,80204,101629,95317,97774,94556,89840,94290,91216,68084,69197,67353,65675,65916,58085,59293,63615,63067,29969,28013,25313,14716,15530,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),20,20,20,20,20,20,20,20,20,20,20,20,20,20,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期股权投资(万元),880,880,881,881,881,881,975,975,975,825,1022,1022,1022,1022,1072,1072,1072,1072,1073,1073,1073,1073,1070,1070,1070,20,20,20,328,483,392,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),18748,18913,16423,16610,16778,16979,3263,3296,3329,3362,3395,3429,3462,3496,3529,3562,3596,3630,4174,4219,4264,4309,4351,4399,4452,4505,4558,4612,4780,5080,5303,
固定资产原值(万元),--,108144,--,105840,--,106634,--,118719,--,116576,--,111481,--,111266,--,104664,--,103783,--,84340,--,82336,--,60791,--,61522,--,57942,55583,51581,44874,
累计折旧(万元),--,46401,--,44703,--,44907,--,45088,--,42473,--,41011,--,39240,--,36991,--,34213,--,32192,--,30676,--,30012,--,28243,--,28277,27342,24666,21677,
固定资产净值(万元),--,61742,--,61136,--,61727,--,73631,--,74102,--,70470,--,72025,--,67673,--,69569,--,52148,--,51660,--,30779,--,33280,--,29665,28241,26915,23197,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),61768,61742,63025,61136,61029,61727,73893,73631,74520,74102,69838,70470,70534,72025,66685,67673,68423,69569,51060,52148,51475,51660,38183,30779,32535,33280,29940,29665,28241,26915,23197,
在建工程(万元),20056,17080,14723,12536,12890,9682,8906,8363,7288,5885,8547,7989,7393,4527,10374,7858,6980,4443,19413,16790,15737,13223,26712,25572,20448,17217,13179,11267,8420,2521,1958,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),12,--,--,--,7,--,106,--,--,--,--,--,--,--,38,13,-14,--,--,15,--,--,29,246,--,--,2154,2154,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),40252,39044,39260,40657,40956,41210,21830,21196,21350,20117,20013,20118,20240,20125,19655,19743,19925,20034,19548,19643,18693,12544,12617,12651,12732,12817,12466,12542,14251,13574,12442,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,654,654,654,654,654,654,654,654,654,711,616,616,616,616,
长期待摊费用(万元),3240,2696,1718,2037,2173,2508,2800,1430,1447,1394,1404,1192,873,417,364,266,278,262,199,171,167,121,--,0,1,--,122,--,--,44,46,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),172,172,187,187,173,173,89,89,97,97,108,108,108,108,132,132,132,132,80,80,80,80,86,86,86,86,87,87,52,39,75,
其他非流动资产(万元),9008,10472,7320,7320,7320,7320,19610,19610,19610,19610,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
非流动资产合计(万元),154771,151635,144174,142000,142841,141115,132108,129226,129253,126029,104964,104964,104268,102357,102466,100936,101008,99796,96202,94794,92144,83665,83701,75458,71978,68579,63239,60964,56687,49272,44030,
资产总计(万元),350596,346129,347867,232615,219068,229132,234804,219532,216436,206233,206594,200281,202042,196913,192306,195226,192224,167880,165398,162147,157819,149582,141786,134751,135593,131646,93207,88977,82001,63989,59560,
短期借款(万元),44500,33000,35500,35500,22500,31000,33500,28500,28500,27500,27500,38000,42652,35700,17500,21500,21700,17000,18000,18000,18000,18000,11999,8000,6000,4200,9200,9200,9200,4500,7500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,20000,20000,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),16953,21876,22253,16232,13730,17353,20907,19581,18540,18144,17185,16230,11914,15148,10240,13259,9631,11057,7130,5560,2175,3425,2675,3918,2720,2767,2435,1093,1827,--,--,
应付账款(万元),6502,6388,6740,6867,6575,7494,7026,6424,6587,5427,5802,5255,5906,5161,4954,4092,3778,3711,4032,3801,5516,3606,7864,4855,5270,5320,5999,6155,5042,7245,9746,
预收账款(万元),5818,7138,10699,9568,10509,6803,7672,5847,4632,4430,5071,3947,3539,3485,3871,3789,3814,3698,3308,3304,3427,3487,3701,3613,3403,3491,6182,6187,3719,4586,3978,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付职工薪酬(万元),145,1566,190,131,105,746,177,138,144,226,159,140,103,75,172,120,110,76,86,98,70,63,82,77,66,64,85,59,96,83,131,
应交税费(万元),1136,1280,3014,1161,1277,1466,970,734,1018,906,854,901,1331,1104,296,-318,234,287,581,688,733,871,298,665,663,1157,623,727,467,1492,1226,
应付利息(万元),--,--,--,--,--,--,--,--,--,648,432,216,--,1080,600,--,--,--,--,--,--,--,--,0,--,--,--,--,--,52,--,
应付股利(万元),207,207,869,1011,155,125,799,2088,85,85,952,952,--,--,952,952,198,94,1046,1046,22,22,22,66,66,--,--,85,--,185,187,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),23105,23012,30477,30228,31720,32596,32399,23211,23604,17921,18477,8306,7114,7469,7988,8266,7394,7160,7798,7634,4113,4722,5299,5566,5996,6003,6999,6301,7357,8332,12935,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1210,1882,50,585,975,980,600,600,1000,1000,530,530,1060,1060,--,--,--,1997,--,--,--,--,--,0,--,1800,1800,1800,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,563,--,60,7,475,--,268,--,--,--,--,0,--,--,--,--,--,--,--,
流动负债合计(万元),99576,96350,109792,101283,87546,98563,104051,87122,84109,76286,76962,74477,74182,70283,66632,71666,67333,45080,42250,40130,34057,34197,31940,26760,24184,24802,33323,31606,27707,26477,35702,
长期借款(万元),17345,17345,5527,5527,5527,5527,6757,1357,1357,1357,2357,2357,2357,2357,4467,4552,4702,5702,8199,8200,8899,8900,9351,9351,10800,8800,8950,8950,8750,500,720,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期应付款(万元),454,489,522,566,581,710,584,742,994,1220,1160,1211,1515,1799,3421,3635,4237,4637,4943,5262,5641,6259,6540,6965,7580,7626,7919,8118,8789,10154,10967,
专项应付款(万元),9905,9905,9905,9905,9905,9905,8860,8860,8860,8860,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,5200,5200,5200,5200,4078,4000,3000,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34,34,--,15,--,
长期递延收益(万元),8901,8901,10814,8904,9157,9157,9839,9839,8794,8794,10782,8218,8168,8168,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),234,234,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,6464,6284,5284,3824,4037,4037,3700,3500,3235,3035,3035,3035,--,--,--,--,--,
非流动负债合计(万元),37295,37352,27295,25458,25770,25946,26757,21564,20831,21133,21621,19270,19599,19994,20552,20671,20423,20363,23379,23699,24440,24859,24326,24551,26615,24661,20981,21102,20539,10669,11687,
负债合计(万元),136870,133702,137087,126741,113316,124509,130808,108686,104940,97419,98583,93747,93781,90276,87184,92337,87756,65442,65629,63830,58497,59056,56267,51311,50799,49463,54304,52709,48246,37145,47389,
实收资本(或股本)(万元),18513,18513,18513,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,13350,10000,10000,10000,10000,8000,
资本公积(万元),132497,132497,132383,39089,39089,39089,39242,41512,41512,41512,41512,41512,41512,41512,41504,41504,41504,41504,41527,41527,41527,41527,41511,41511,41511,41511,4298,4298,4298,4288,1168,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),829,749,741,735,750,725,754,704,681,686,682,689,675,658,663,657,646,632,640,626,619,552,511,544,517,498,465,437,374,252,192,
盈余公积(万元),6579,6579,5542,5542,5542,5542,5166,5166,5166,5166,4568,4568,4568,4568,4030,4030,4030,4030,3423,3423,3423,3423,2452,2452,2452,2452,1645,1645,1645,870,205,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),43229,42135,41671,35306,35246,34105,33703,31884,32654,31394,31154,29715,31402,29881,29239,27200,28875,26755,26275,24824,25748,24010,24324,22395,23833,21153,19322,16997,14541,8787,1913,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),201647,200473,198850,94022,93977,92811,92215,92616,93363,92109,91267,89834,91508,89970,88787,86743,88405,86273,85215,83750,84667,82861,82149,80253,81663,78964,35729,33376,30858,24197,11477,
少数股东权益(万元),12079,11953,11930,11852,11774,11812,11780,18230,18132,16704,16744,16700,16753,16666,16336,16146,16063,16165,14554,14567,14655,7664,3371,3187,3131,3218,3174,2891,2897,2646,694,
所有者权益(或股东权益)合计(万元),213725,212426,210780,105874,105751,104623,103996,110846,111496,108813,108011,106534,108261,106636,105123,102889,104468,102437,99769,98317,99322,90525,85520,83439,84794,82183,38904,36268,33755,26843,12171,
负债和所有者权益(或股东权益)总计(万元),350596,346129,347867,232615,219068,229132,234804,219532,216436,206233,206594,200281,202042,196913,192306,195226,192224,167880,165398,162147,157819,149582,141786,134751,135593,131646,93207,88977,82001,63989,59560,		
  
