报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),113784,114710,114008,158981,132383,99127,86311,114691,66066,56256,73418,105634,89623,9868,8906,10133,7926,11689,9368,15701,19736,28009,19199,44577,31568,31400,16720,11639,20052,43583,42883,42371,41243,40702,40593,40366,9593,10263,10919,14098,11121,10942,11215,7618,4710,2500,2716,5901,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收票据(万元),5961,5286,5141,4518,2333,3898,3672,2163,404,1010,1107,1008,402,3129,4377,9204,5498,5350,7441,8898,2676,2678,3995,6152,3796,3994,2536,4894,6177,5713,4274,4089,410,464,504,394,351,330,414,499,444,307,350,555,311,407,223,67,
应收账款(万元),171072,162854,137749,141214,132389,140931,119168,120995,125769,115439,98461,106409,122642,18831,17887,17832,22773,25071,22383,21354,29474,30718,34190,31041,32771,28677,28867,31156,27988,28398,32367,32795,5076,3955,3435,4424,6023,6156,4811,6252,9937,10303,5663,4180,6674,6655,4963,4094,
预付款项(万元),3625,3583,5779,2203,4927,5368,5276,1247,2904,2378,2202,1556,7473,1192,1106,5940,2149,1152,257,272,24079,24692,24713,20563,1171,1222,1642,982,6392,6235,3661,2910,249,298,201,210,676,417,342,401,410,423,433,290,216,1176,1150,684,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收利息(万元),71,73,73,159,--,86,6,48,7,2,9,45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,207,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收股利(万元),--,--,--,--,29,29,29,29,--,--,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
其他应收款(万元),--,19713,20284,18047,19774,17169,11103,11984,10613,10512,14647,8315,15828,544,988,522,527,578,932,841,854,968,985,922,1324,419,428,560,61,256,4460,392,122,148,149,136,162,147,158,142,242,125,343,237,299,360,492,943,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
存货(万元),239115,229959,217261,196818,201333,172706,172243,166762,147754,145758,147726,139208,98843,9608,7865,6225,7005,6655,7808,7962,8719,6112,5105,6854,6191,9752,10666,11952,12735,11789,9993,10298,588,752,918,913,1286,1025,1070,1136,1504,1585,1338,1492,1160,1234,1107,835,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
其他流动资产(万元),4612,5005,5079,5024,4793,4900,4766,101,70,100,39,52,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
流动资产合计(万元),561428,541183,505374,526964,497960,444215,402574,418020,353587,331455,337610,362237,334839,43173,41130,49856,45877,50495,48188,55027,85539,93177,88186,110110,76820,75463,60859,61390,73405,95974,97637,92854,47688,46318,45800,46441,18091,18338,17715,22528,23658,23685,19342,14372,13370,12333,10652,12526,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
可供出售金融资产(万元),41429,25459,25195,25195,20872,10256,10256,10256,256,256,256,256,256,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,0,--,0,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,13470,12300,7000,7400,5000,5000,2500,1000,1000,4000,0,--,0,20000,20000,20000,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
长期股权投资(万元),22856,22146,22417,16033,15911,15530,1097,1137,11232,11253,1386,193,196,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16,16,16,16,6617,6617,6617,6617,6617,6617,6617,6617,6617,6617,6615,7051,7051,7053,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
投资性房地产(万元),8662,8724,8785,8846,7206,7229,7253,--,--,--,--,--,--,5478,5554,5631,5721,4468,4173,4234,4294,427,419,431,443,455,130,132,2814,2849,4272,5709,5793,5878,5882,9515,15247,15417,15579,15580,155,157,159,160,163,164,166,168,
固定资产原值(万元),--,145163,--,145702,--,147060,--,31654,--,30963,--,31409,--,80581,--,80980,--,84119,--,87460,--,52669,--,52689,--,42085,--,41336,--,42324,--,41277,--,12411,0,12738,--,14003,--,14026,--,14059,--,11628,--,10855,--,10855,
累计折旧(万元),--,27483,--,25663,--,23522,--,18743,--,18316,--,17718,--,22246,--,20438,--,20121,--,20706,--,17140,--,22271,--,17247,--,16155,--,15371,--,14047,--,6068,0,5789,--,6051,--,5965,--,5654,--,5280,--,5424,--,5562,
固定资产净值(万元),--,117680,--,120040,--,123538,--,12910,--,12647,--,13691,--,58335,--,60542,--,63998,--,66754,--,35529,--,30418,--,24839,--,25181,--,26953,--,27230,--,6342,0,6948,--,7952,--,8061,--,8404,--,6348,--,5432,--,5293,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1215,--,1217,--,1226,--,2449,--,1240,--,2631,--,2300,--,2306,--,1505,--,1506,--,76,0,76,--,76,--,96,--,96,--,96,--,177,--,177,
固定资产(万元),116782,117680,118675,120040,122928,123538,124627,12910,13237,12647,13897,13691,13614,57120,57972,59325,60415,62772,63677,64305,29680,34289,27050,27787,21854,22539,23128,22875,24678,25448,25524,25723,6036,6267,6605,6873,7535,7877,7928,7965,7965,8308,6343,6252,6470,5255,5047,5116,
在建工程(万元),421,232,--,--,728,561,302,268,393,252,226,226,2392,22211,21472,20723,18241,16845,18260,16552,20251,14606,20175,17257,12492,12479,9933,8815,2888,872,908,1051,488,329,326,285,550,591,766,489,7351,7049,8963,2644,2281,2447,1795,874,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,41,41,47,47,50,95,95,274,391,759,433,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,5,8,10,--,-1,-2,-2,--,-78,-87,-38,--,11,5,4,--,0,0,0,--,--,0,0,0,--,0,--,--,--,1,0,--,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
无形资产(万元),8400,7834,7659,8002,7512,7735,7892,6960,6528,6505,6354,6512,6232,10362,10419,10494,10570,10655,10745,10836,10392,10486,10879,6707,3088,3147,3206,3265,5753,5852,7051,8375,5333,5339,5398,8695,13609,13615,13758,13764,13834,13910,13986,14063,438,445,451,457,
开发支出(万元),2343,1746,1166,599,179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
商誉(万元),23261,22499,21545,22260,24705,25149,25702,22383,21547,21397,20848,20953,20526,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
长期待摊费用(万元),7003,7762,8408,8243,6502,7357,7708,8465,7891,8541,8657,9403,6390,1563,1625,1701,1706,1756,1826,1885,1829,1888,1911,1967,--,0,1,8,16,24,32,40,--,0,0,0,76,49,23,--,--,--,0,--,0,0,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,0,0,--,0,
递延所得税资产(万元),4614,4480,4239,4171,3949,3822,3491,3459,3353,3166,4234,4393,7613,893,869,883,1042,1042,949,949,996,996,1595,1595,1534,1534,1662,1662,1200,1200,1293,1283,650,650,650,650,390,390,427,427,206,206,206,174,0,0,--,360,
