报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),41425,52100,55705,63564,72387,64966,58769,48633,81520,42062,40847,43341,33585,84696,58282,45881,42013,53349,71018,75856,47018,58640,69032,81007,73683,75413,81627,21351,13889,12684,11481,7407,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,2,2400,2,6200,577,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,15436,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),45,970,911,785,20,--,50,20,50,3492,1530,1550,2035,2060,1985,2035,2114,2051,60,2807,45,--,--,--,322,--,--,--,--,--,--,--,
应收账款(万元),36235,27410,22398,19931,18109,16135,17115,14765,16313,16371,19100,17043,19223,15811,16972,15439,15331,15318,18203,19481,17824,15432,16050,11184,9279,7994,7280,4460,2891,2612,1713,1609,
预付款项(万元),13892,17254,12075,7981,7894,6668,5818,5494,8492,6268,4557,5928,8010,5174,5248,5380,8331,7184,6848,4925,6701,6730,3173,4992,6020,5878,3734,6444,4360,2931,2313,1285,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,4,4,--,--,--,--,--,0,--,11,10,9,130,309,233,369,211,572,335,262,100,1140,787,643,159,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),6689,7598,9369,5805,7358,31679,28826,6214,9396,8325,7077,6578,7010,5915,6014,6206,6686,5556,5601,4117,4005,4386,3154,2643,2113,2316,1726,1325,835,830,818,200,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),45793,38091,34941,38334,38472,35218,35541,42652,49131,46084,46932,48020,46738,42524,43089,45411,45388,40087,40789,42046,38874,29658,29205,26675,25333,15728,16223,14631,10080,10220,7836,7129,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),9209,5589,18088,18402,2737,2664,2493,2788,2582,2276,1806,1728,1204,907,697,1041,793,564,364,529,463,507,423,291,--,--,--,--,--,--,--,--,
流动资产合计(万元),153286,149013,155891,154808,153175,157908,153613,120565,167484,124878,121848,124200,117814,157096,132417,121701,120888,124477,143093,150333,130701,115614,121137,127933,117535,107972,110749,48211,32054,29277,24161,17631,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,3635,3504,3720,3655,674,690,695,669,664,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),3800,3800,300,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2782,2813,2845,2877,2909,2940,1117,34774,7564,7648,7691,7754,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,54072,--,53784,--,9760,--,27199,--,42723,--,42526,--,12669,--,10661,--,10530,--,10160,--,10053,--,7412,--,4942,--,3185,2983,2963,--,--,
累计折旧(万元),--,4449,--,3394,--,3055,--,3528,--,3413,--,2663,--,2339,--,2116,--,1958,--,1631,--,1476,--,1213,--,1048,--,964,866,761,--,--,
固定资产净值(万元),--,49623,--,50390,--,6705,--,23671,--,39309,--,39863,--,10331,--,8545,--,8572,--,8529,--,8578,--,6198,--,3895,--,2221,2117,2203,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),49240,49623,50067,50390,6605,6705,8586,23671,38912,39309,39587,39863,44071,10331,8423,8545,8530,8572,8448,8529,8612,8578,8638,6198,3807,3895,2582,2221,2117,2203,2058,2154,
在建工程(万元),33512,31039,28404,27122,62609,58906,56865,51716,59846,53878,50245,44270,42506,66024,58877,54196,50195,44193,39983,34353,7326,5888,4394,4129,3625,1540,852,884,494,142,81,4,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,1,
