报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),7273,5542,10871,13090,13512,13375,12263,11259,10151,9785,9182,4694,2926,4726,1400,1873,1329,1774,969,1042,4888,2645,4066,9842,8149,7390,6775,12279,10737,11874,8049,8219,9071,10509,10084,10785,10902,9814,10826,9750,11119,2689,2753,3185,3574,2269,1091,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3005,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
应收票据(万元),5804,7116,5454,4604,4688,5590,6254,6518,6285,7358,7486,9664,8973,9528,11622,8188,6594,7241,4664,7219,5883,9015,6491,4950,7528,13883,7077,5313,8107,9022,8417,6028,6083,5281,4722,3662,3989,5587,3984,3863,2859,3422,1748,1694,1400,1786,738,
应收账款(万元),2841,3277,4979,4711,3363,4273,3408,3891,4755,5221,4287,5835,6604,8124,7132,8135,7460,8004,8620,8426,7694,9068,7928,6094,4241,4645,6683,6047,5526,5305,5478,5583,4877,5651,4562,3834,2948,4469,3953,4883,5345,5204,4537,4816,4309,3426,3660,
预付款项(万元),37,42,48,41,27,29,33,34,39,42,110,189,224,79,149,122,111,148,237,265,217,365,515,516,457,204,468,257,129,60,123,176,32,19,273,199,284,155,344,347,435,481,560,388,38,18,94,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
其他应收款(万元),167,2936,3015,176,176,144,192,160,183,111,199,253,229,179,293,288,224,143,314,302,3285,3223,3328,219,301,174,300,255,131,149,411,350,249,140,255,212,214,202,285,254,320,206,319,200,142,66,308,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
存货(万元),3769,3241,3420,3969,4360,3745,3289,3488,3749,3220,4484,4710,5296,4677,6928,5115,5462,4385,5410,5170,5268,4159,5317,5234,4963,4510,5048,4904,4824,3465,4126,4120,3398,2735,3109,2368,2399,1965,3140,3094,2204,2058,2104,2084,1713,1554,1667,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
其他流动资产(万元),13934,12094,6058,98,188,98,47,46,46,91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,16,5,12,16,15,8,11,29,47,13,37,51,51,13,45,18,
流动资产合计(万元),33825,34247,33845,26689,26313,27254,25487,25397,25207,25829,25749,25344,24253,27314,27525,23722,21180,24700,20213,22423,27237,28475,27645,26855,25639,30806,26351,29055,29453,29875,26615,24493,23715,24347,23020,21075,20743,22203,22561,22238,22295,14097,12072,12418,11189,9163,7575,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,2000,2000,2000,2000,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,1000,0,0,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,986,997,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
