报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),11224,36307,44633,59419,37613,57210,60626,59941,43785,51279,53646,53966,53432,35231,36249,51551,68635,39948,57170,63881,24486,27035,28074,31582,32223,41964,18450,39200,24961,35043,32917,21100,15816,16824,12872,11984,20667,24432,30642,12564,10531,9447,12807,18909,3693,5657,6566,3224,4703,26017,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,27,27,17,414,0,6,0,0,0,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
应收票据(万元),3364,1061,1863,3791,1692,854,955,1345,958,1362,4221,5429,5903,11758,6347,6446,3599,8254,5249,4796,2500,7432,7763,3344,1493,1605,255,1951,5954,2915,1901,1215,1178,3567,1885,1235,857,566,488,157,691,567,288,4,260,989,525,522,577,10559,
应收账款(万元),31363,30324,30744,41289,35940,32013,27597,20503,13779,15813,20415,22140,23024,23662,24665,22158,17234,15833,15413,11046,7874,6965,7526,6710,7024,6285,7070,5838,5819,5727,10158,7167,8586,5504,10010,10387,8357,5091,8167,10618,7918,3782,7197,7465,6491,5840,9466,7779,7159,10155,
预付款项(万元),10586,7498,54213,54140,21356,5791,10429,7037,4660,1252,6520,5394,5906,5736,9894,11988,16615,14258,20597,25019,16571,14381,14317,8195,5090,6442,5929,5094,8201,7628,11542,12109,17223,18635,19837,18368,15284,16986,18062,16551,15583,17183,14880,9480,5361,7743,8185,8143,9149,9145,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
应收利息(万元),--,141,--,--,--,--,--,--,--,--,444,385,326,267,209,144,74,80,82,81,80,28,110,110,110,141,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
应收股利(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
其他应收款(万元),--,62186,15737,17959,30245,20286,60531,60175,58841,11023,8197,8951,5678,5837,5921,6186,7854,4999,7757,6573,6169,4908,6981,7706,7491,6126,7329,7596,6923,6343,9073,7190,6770,5637,6604,5600,4911,4447,8759,5585,7934,5814,8444,8412,9880,8041,7905,5412,7909,7426,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
存货(万元),17294,16477,15285,16736,14916,19589,15036,14167,14976,13838,16184,16929,19141,15994,21102,21714,16528,14056,17141,16622,15860,10638,11183,10187,8352,8224,9609,11141,9412,8401,7894,8874,6856,7152,7718,7747,7409,8222,26495,23391,21314,23330,21282,21288,20990,17745,19362,17697,18144,43481,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,559,557,581,644,516,510,496,513,498,204,203,166,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
其他流动资产(万元),2791,3266,4664,5002,2138,4219,4145,3574,2891,3274,2931,3071,2981,3285,3210,3310,3091,2931,--,--,--,--,5500,6200,8000,5000,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
流动资产合计(万元),140944,157261,167140,198336,143901,139962,179877,167298,140471,181668,113075,116776,116887,102283,108094,123701,133833,100524,123409,128020,73541,71387,81455,74035,69781,75787,48641,70820,61270,66057,73485,57655,56429,57347,58953,55339,57900,59745,92618,68867,63972,60123,64899,65559,46673,46015,52009,42777,47642,106784,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
可供出售金融资产(万元),948,953,6260,5531,5022,5187,5272,5385,8009,8050,4636,5038,4468,4476,2918,2918,2918,2918,418,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,297,252,190,207,182,117,0,--,--,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21487,21490,21490,21506,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
长期应收款(万元),5160,5160,0,0,935,923,910,2710,2698,2686,3568,3568,4476,4475,5447,5432,5423,5420,5407,5411,5415,5418,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
长期股权投资(万元),33973,34377,69062,68243,68414,69359,70872,60264,58865,58981,140486,137614,135058,132324,130943,127716,122332,119969,121284,118655,118746,115763,83055,76050,80280,79051,63264,60584,63014,61255,60396,60043,62640,60589,59136,58690,59922,58178,56983,55361,53873,52325,53103,53420,52607,52357,51520,51851,52625,2677,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
投资性房地产(万元),8401,8487,5626,5685,5744,6660,6190,6269,6354,6438,6577,7202,9751,9848,8006,8107,8384,8487,8443,8545,8648,8750,9284,9406,9517,9569,5019,4439,4483,4527,4559,4608,4661,4489,4531,4572,4614,4656,4203,4355,4630,4687,5104,5858,6244,6310,7619,7700,7799,6282,
固定资产原值(万元),--,226904,--,224943,--,223174,--,207080,--,205558,--,110603,--,110695,--,105157,--,101545,--,89929,--,88809,--,83389,--,80683,--,109751,--,108556,--,73851,--,67579,--,62306,--,61646,--,40978,--,37210,--,34957,--,32316,--,34648,--,113608,
累计折旧(万元),--,68586,--,63755,--,58502,--,54101,--,48557,--,48538,--,45378,--,43131,--,40580,--,38711,--,35955,--,34344,--,31773,--,30610,--,27325,--,24796,--,22757,--,20733,--,18963,--,18092,--,16719,--,15995,--,14634,--,14817,--,52037,
固定资产净值(万元),--,158318,--,161189,--,164672,--,152978,--,157001,--,62065,--,65317,--,62026,--,60965,--,51217,--,52854,--,49045,--,48910,--,79141,--,81232,--,49055,--,44822,--,41574,--,42683,--,22886,--,20490,--,18962,--,17682,--,19831,--,61571,
固定资产减值准备(万元),--,165,--,153,--,153,--,153,--,153,--,153,--,153,--,154,--,154,--,156,--,156,--,156,--,156,--,156,--,156,--,--,--,--,--,0,--,0,--,35,--,35,--,142,--,120,--,0,--,590,
固定资产(万元),--,158153,160450,161035,161821,164519,150671,152825,154961,156847,60527,61911,64598,65163,62406,61872,62367,60812,56621,51061,51751,52698,49717,48889,49357,48753,78359,78985,79687,81075,48730,49055,47210,44822,41007,41574,41933,42683,22941,22851,21252,20455,20155,18819,18397,17562,20092,19831,15967,60981,
在建工程(万元),--,11770,47219,45028,44083,44083,45808,46151,43805,43350,146316,142146,136977,132847,130191,123324,114689,111832,72878,58531,54345,49960,29590,24247,22176,20287,24483,22247,19473,19329,41851,36379,30291,28068,27288,23393,19551,16029,34288,31971,30010,27117,17169,15359,14008,11607,8766,7179,6819,7489,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,9,9,9,9,148,142,142,102,89,77,77,77,77,77,77,0,--,--,--,0,--,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,11,--,17,16,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,78,78,76,72,72,72,--,--,5,0,--,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
