报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),41964,41616,50013,60387,80521,92301,73568,18287,15464,19537,20012,35953,31703,33467,29426,36565,35449,40422,34320,22398,21543,17426,45010,57006,54646,58878,55789,7670,10937,3237,8422,2986,1506,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),13771,13771,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,0,--,--,--,--,--,--,--,0,117,0,106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),50872,58855,55856,39094,36538,41038,41545,31280,29555,36079,37238,30469,27061,35081,35560,24035,21430,29370,28004,18672,10827,19586,22881,17503,10912,18624,19419,13621,14337,15721,12350,9548,7296,
预付款项(万元),18762,10787,14552,14839,11554,5900,11368,8586,7955,2617,4693,3737,3080,1649,11229,8707,7773,5992,15129,11874,9262,7201,10247,9902,8173,4940,4462,4834,3697,3577,1468,1762,725,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,349,--,--,10,--,--,--,--,--,--,--,--,--,--,--,--,--,0,203,157,138,365,859,571,365,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,4822,4215,2619,2131,1512,2507,4479,5006,976,820,1352,977,565,1045,1342,1091,908,1275,1675,716,342,2443,1119,1164,890,589,1093,776,539,976,799,1259,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),26357,25387,25179,23436,25302,27303,24392,27564,27384,30873,23052,24555,23209,27263,19467,19415,18476,19357,28526,19702,11906,9848,11412,10644,10451,8645,11863,12551,8805,11018,8854,5620,6136,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),17999,18871,1756,1795,2410,3019,12570,1844,1865,2451,2550,2537,1471,2504,2481,2631,3274,4201,3531,19930,24773,28745,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),181166,174459,151571,142169,158464,171073,165950,92040,87229,92532,88366,98719,87501,100635,99207,92696,87493,100249,110784,94455,79185,83286,94858,97034,85917,92343,92122,39769,38553,34093,32070,20714,16922,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,93,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),15878,14839,13954,13880,13623,11029,10495,10142,9442,9667,9747,7477,4200,3311,3407,2011,2053,2108,2224,2274,1754,1754,1500,1500,1500,1500,1000,1000,1001,1110,732,390,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,105715,--,110793,--,109633,--,95540,--,94844,--,81956,--,78556,--,68126,--,65912,--,52371,--,40367,--,32523,--,31212,--,26515,23335,22459,--,--,--,
累计折旧(万元),--,40244,--,39971,--,36000,--,25541,--,22524,--,19833,--,17241,--,15064,--,13095,--,11691,--,10345,--,8327,--,7382,--,6572,5745,5402,--,--,--,
固定资产净值(万元),--,65471,--,70823,--,73633,--,69999,--,72320,--,62124,--,61316,--,53062,--,52818,--,40680,--,30023,--,24195,--,23830,--,19943,17589,17057,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,65471,69130,70823,71744,73633,74053,69999,70999,72320,70872,62124,62894,61316,54866,53062,52922,52818,41272,40680,30728,30023,24341,24195,23839,23830,20564,19943,17589,17057,16610,10213,8832,
在建工程(万元),--,2476,1727,769,625,569,1375,1134,1176,719,1586,7631,6053,6180,7632,3629,3440,3576,7227,5200,9098,8029,4370,3796,1446,1166,2326,2565,3530,2556,640,1998,885,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,4,14,--,7,--,--,3,2,--,
固定资产清理(万元),--,--,--,-3,--,--,-8,20,20,--,--,--,--,--,--,--,0,--,3,--,--,--,--,--,-0,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,365,376,401,405,457,448,276,185,176,151,152,182,199,176,182,204,260,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16108,16243,11725,11557,11972,11755,10847,9543,8878,8939,8841,8901,8957,9000,9080,9106,8843,8893,8915,8940,8780,8780,6679,3882,3805,3824,3844,3862,3790,3640,2630,1609,1018,
开发支出(万元),0,--,--,--,--,--,--,--,--,--,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,23,23,23,--,--,--,--,
商誉(万元),88995,88905,115008,84574,84574,84574,84895,3432,3432,3432,3432,3432,3432,3432,3291,1244,1244,1244,1244,1244,1244,1244,21,21,21,21,21,21,21,21,21,--,--,
长期待摊费用(万元),2524,2563,2590,2675,2425,2283,2529,259,153,163,156,166,152,158,163,197,251,196,254,223,165,176,220,161,150,152,154,3,4,5,6,13,13,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3841,3273,3123,3063,2934,2394,2350,1851,1830,1677,1707,1779,1858,1618,1702,1464,1496,1426,1336,1033,871,921,949,880,770,771,549,447,336,291,160,43,36,
其他非流动资产(万元),204,3515,204,354,354,354,1414,1364,1707,1787,1897,1997,1989,2757,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),198510,197285,217826,188068,188652,186994,188406,98191,97912,98888,98447,93690,89720,87984,80373,70923,70463,70497,62768,59627,52672,50959,38113,34467,31568,31310,28481,27871,26295,24680,20802,14268,10876,
资产总计(万元),379676,371744,369397,330237,347117,358068,354357,190232,185140,191420,186813,192409,177221,188619,179580,163619,157956,170746,173552,154082,131856,134245,132971,131501,117485,123653,120603,67640,64847,58773,52872,34983,27799,
短期借款(万元),80748,76230,69599,61860,62654,65982,69094,57050,51750,56635,47319,59416,53368,55494,52350,46850,43250,49550,49800,36400,26650,25100,30050,29050,19850,23016,21366,20930,19386,16928,15437,10780,8429,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
