报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),92935,155687,67699,61167,43342,60487,45028,67049,65254,51952,41316,60982,28291,25202,15526,20186,25107,30628,18860,22484,24184,23970,19756,26547,23610,30029,28047,29846,32541,31263,25068,23867,32411,33710,24342,23634,29419,24461,24174,19530,20770,27517,19259,17936,16740,20210,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,678,--,969,1960,1950,1936,--,--,--,--,--,--,--,--,--,--,61,60,--,--,1,1,1,13,18,8,247,4,15,9,9,0,5,5,277,253,389,458,466,547,239,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1142,6389,1503,1843,1242,9716,2782,3756,2366,2826,1854,2091,4128,4588,2164,2001,3328,2736,3517,5618,7184,2489,2809,3689,4370,3791,5395,2914,3309,3444,3662,1180,3818,1880,1518,1096,1872,1598,1996,2322,1787,1181,554,1136,1458,1873,
应收账款(万元),81635,56974,68071,78099,59699,43084,47529,49026,45027,33757,34326,38750,26820,20381,33254,33958,31869,21930,29917,29595,28863,20952,30613,31059,27122,15920,22292,21935,14680,12334,15574,13874,13054,8828,11241,9465,8494,9547,9573,8291,8331,9176,12269,9601,11215,12168,
预付款项(万元),3639,2290,6239,2291,7131,7285,3082,2244,2450,3680,6032,5528,3452,3060,6099,8886,8125,4225,6409,7307,4310,4945,11811,8584,8303,6000,5727,6468,2301,3324,6925,4816,4586,2381,6409,3798,4953,5424,3406,4911,5538,3750,4242,3608,3440,2456,
应收保费(万元),--,--,--,--,78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
