报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),291200,205698,425992,349099,248771,276374,373929,411795,561635,231332,214439,430381,669916,543137,443514,502900,601634,488306,465155,390324,420674,483009,410191,302440,305454,391741,452896,384665,117100,96517,61860,89994,91779,133883,84221,103166,71674,120118,117029,113311,136047,104881,57425,174441,126343,135655,85099,91396,90365,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,0,0,
交易性金融资产(万元),802,2452,8881,19346,15912,11956,8980,6709,35849,51672,84800,98783,130790,119842,125158,2473,2083,809,344,114,630,421,248,--,--,67000,--,30000,--,--,--,--,--,66000,3518,29722,30864,86828,34400,20000,5002,0,14341,4862,8583,2165,5449,7115,7149,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,0,0,
应收票据(万元),121904,121791,168357,142233,148485,74220,56233,52365,113512,138367,116557,149645,141446,62251,34162,44477,72536,67616,71362,94740,84105,45073,83734,87556,82816,65200,98435,73389,16988,32040,23561,38125,44610,39937,20801,22889,54488,22386,13749,7561,19057,10902,3598,9763,17108,7896,11741,10861,15178,
应收账款(万元),1727323,1674677,1625733,1689409,1738810,1580515,1424323,1357882,1504932,1292913,1120704,927538,994896,705954,727350,743579,858450,510339,461539,456815,417535,320634,400027,387906,311557,211287,190661,152730,166126,183714,137264,118131,121082,164175,141743,91670,94903,80452,73571,62126,54289,45369,71107,63028,103443,81989,44672,42015,32414,
预付款项(万元),66945,35462,58309,32051,29998,33460,27438,23295,22663,28139,29924,40415,42760,28061,22761,13655,26016,41147,30057,16608,20728,20253,12561,18646,16406,47745,35634,38639,114786,100981,102032,109149,71675,74216,65935,13429,8564,9128,7073,8292,6808,25860,23095,23245,20634,14865,6526,11716,9366,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,0,0,
