报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),19541,28034,34446,31825,22319,28963,30467,29832,26539,27925,29573,27817,29164,36254,19786,25940,24340,25006,28186,37395,53966,62635,70207,84297,83668,83923,86036,95332,90577,94513,98104,95554,89014,96378,113421,14490,10101,2271,1059,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),21570,--,--,--,--,--,--,--,--,--,--,--,--,--,31725,27511,43081,42992,31154,28819,19697,16820,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),12132,7694,10113,11488,7550,8500,5212,3634,5039,5517,3865,4864,5989,3930,5016,3123,1900,2740,--,879,3413,4045,3580,1672,5061,6748,374,1363,4004,4960,734,740,1023,1700,350,1860,0,800,0,
应收账款(万元),55935,52121,67206,67726,62551,66868,64395,56791,60214,53861,52925,44642,38636,41450,41647,35158,28387,26145,25348,26880,23827,28349,31819,33420,34810,29968,32983,29498,30147,24464,25372,29489,32009,28771,20849,15599,8363,2923,3694,
预付款项(万元),10115,10262,18458,9375,13363,7201,10214,11804,14075,4120,6379,5571,3123,2053,4197,6963,8100,4117,15715,15881,14795,13780,11852,8361,10207,7415,14739,13451,6755,5317,8393,6431,4342,5332,6778,4598,7162,1792,2319,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),346,7,--,20,24,59,57,43,49,56,84,86,73,67,75,63,49,235,794,519,328,394,821,484,407,444,890,820,904,378,1175,743,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),--,2477,1616,1521,2220,1662,2859,3917,3620,2335,3822,4032,3814,2728,4526,3930,3608,3004,3231,2675,1845,1592,11835,1318,654,759,1479,1402,1327,629,1302,1008,1615,597,618,866,1007,528,295,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),69404,61146,56899,60490,49408,46693,54298,54959,36347,34960,39151,40572,36137,34317,36602,36616,33756,31560,20942,17256,9068,8701,10105,8301,7672,11518,15911,18867,10807,12555,16711,11437,10957,11030,17597,17728,12889,10531,3632,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),6574,36612,20575,27584,33127,30724,21687,23612,25116,38118,34742,35710,38271,34089,3516,2518,2874,3258,15400,15500,15000,15000,2000,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),198729,198352,209314,210030,190563,190669,189188,184593,170997,166892,170542,163294,155208,154889,147090,141822,146094,139056,140769,145802,141940,151315,142218,137852,142480,140775,152412,160735,144523,142817,151792,145400,138961,143808,159612,55141,39523,18846,10998,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),--,7500,7500,7500,7500,7500,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),--,61660,--,51276,--,50853,--,50948,--,51331,--,45238,--,44891,--,31542,--,31793,--,21977,--,21959,--,11886,--,11868,--,11845,--,11366,--,10149,--,10190,--,9875,9416,7751,4729,
累计折旧(万元),--,13676,--,12614,--,11526,--,10863,--,9981,--,8942,--,7885,--,7238,--,6765,--,6322,--,5804,--,5350,--,4868,--,4344,--,3878,--,3453,--,3065,--,2649,2251,1493,963,
固定资产净值(万元),--,47984,--,38663,--,39327,--,40085,--,41350,--,36296,--,37006,--,24304,--,25028,--,15655,--,16155,--,6536,--,7001,--,7501,--,7488,--,6696,--,7125,--,7225,7166,6257,3766,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),--,47984,38439,38663,39225,39327,39600,40085,40875,41350,40358,36296,36585,37006,24038,24304,24647,25028,15592,15655,15902,16155,6366,6536,6772,7001,7266,7501,7346,7488,6717,6696,6930,7125,7087,7225,7166,6257,3766,
在建工程(万元),--,27797,32660,25957,25160,24879,24692,24330,24152,21012,22348,25733,21967,21152,33503,31010,27636,21710,32649,27457,26678,18786,22225,17685,12052,10614,3119,2634,48,33,--,--,--,--,4,4,305,6,752,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),11261,11351,11335,11422,11509,11597,11638,11718,11783,11868,11812,11888,11969,12046,11705,11699,11766,11835,5745,5781,5817,5854,2069,2084,2101,2118,2003,2016,1715,1622,623,618,621,628,273,277,286,244,249,
开发支出(万元),27,15,86,39,21,21,--,--,--,--,139,71,--,--,141,--,--,--,--,--,--,--,89,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),1774,1817,1607,1547,1522,1608,1241,1235,1271,1366,1026,980,973,1024,759,742,634,620,563,585,546,565,476,478,469,438,445,388,380,304,303,325,265,263,193,148,94,34,36,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,415,415,915,415,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
非流动资产合计(万元),96718,96464,91626,85128,84937,84932,92171,92369,93080,90595,91098,90384,87410,86643,85147,82755,64684,59193,54548,49478,48942,41359,31225,26784,21394,20171,12834,12540,9489,9447,7643,7639,7816,8016,7557,7655,7850,6542,4804,
资产总计(万元),295448,294816,300940,295157,275500,275601,281358,276961,264078,257488,261640,253678,242618,241533,232237,224577,210778,198249,195318,195280,190883,192674,173443,164636,163874,160947,165245,173274,154012,152264,159435,153039,146777,151824,167169,62796,47372,25388,15802,
短期借款(万元),--,--,500,2500,2500,2500,4500,4500,4500,4500,4000,4000,4000,4000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2600,18000,17000,12220,5700,2750,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),--,38044,--,32073,17574,20696,30325,27112,19947,22025,24286,16415,10106,6122,13655,16808,7376,3480,2848,1917,3027,3749,4433,1972,491,1896,2652,11523,--,1391,8323,5361,346,2969,2000,6594,2000,0,0,
应付账款(万元),--,14545,--,15788,15432,18362,16864,16329,16969,12481,14299,14861,11872,15514,17256,16555,14081,10503,11367,11757,10421,10455,9904,9539,8503,4222,7861,7798,3056,2048,2626,2036,1464,1564,2653,5147,2408,1438,1698,
预收账款(万元),22168,27379,21548,29030,23743,20744,18527,18777,12594,9692,9247,8628,12006,14294,11884,7689,7568,4814,3969,3858,2995,4533,4888,1830,2705,4003,5304,7688,3488,1857,3492,820,1643,2055,5755,5592,7741,4455,1020,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),395,519,478,472,444,439,492,499,531,646,655,609,582,628,549,587,481,502,431,469,400,433,391,412,357,433,396,373,329,355,322,304,270,295,277,256,299,385,139,
应交税费(万元),293,395,480,409,1471,1980,248,147,336,556,1400,735,929,770,1106,597,289,178,-2392,-1516,-1368,-912,-1021,-656,110,-185,-454,-504,-216,256,-341,255,832,1283,272,336,-18,422,634,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付股利(万元),--,--,--,552,--,--,--,--,--,--,--,--,1080,--,--,--,360,--,--,--,360,--,--,--,720,--,--,--,1200,--,--,--,--,--,--,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应付款(万元),--,7663,14242,13249,14444,12088,12334,12572,12228,11021,11852,13981,10423,9601,9461,8945,9002,7460,8585,8942,9040,9028,2677,659,823,505,411,285,708,115,113,141,64,117,488,72,527,193,775,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
流动负债合计(万元),87751,88545,96783,94072,75608,76808,83291,79936,67105,60921,65739,59229,50999,50929,55911,51180,39156,26937,24807,25427,24874,27286,21272,13756,13708,10873,16170,27162,8565,6021,14535,8917,4618,10882,29444,34998,25177,12593,7017,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,2000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应付款(万元),--,--,11119,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项应付款(万元),--,--,--,11119,11119,11119,12406,12406,12406,12406,12406,12406,12406,12406,12406,12406,12406,12406,12406,12406,12406,12406,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期递延收益(万元),13655,13679,13703,13727,13751,13775,13799,13823,13847,13871,13895,13920,13944,13968,2244,2681,3117,3554,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税负债(万元),64,64,--,--,--,--,--,--,--,--,--,--,--,--,45,58,81,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4063,4475,2000,2000,2000,2000,2000,2000,2000,--,--,--,--,--,--,--,--,0,0,0,0,
非流动负债合计(万元),24837,24861,24822,24846,24870,24894,26205,26229,26253,26277,26301,26325,26350,26374,14695,15145,15604,15989,16468,16881,14406,14406,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,2000,
负债合计(万元),112588,113407,121605,118918,100478,101702,109496,106165,93358,87199,92040,85555,77349,77302,70606,66324,54760,42926,41275,42308,39280,41692,23272,15756,15708,12873,18170,27162,8565,6021,14535,8917,4618,10882,29444,34998,25177,12593,9017,
实收资本(或股本)(万元),55509,55509,55220,55220,55220,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,36000,36000,36000,36000,36000,36000,36000,36000,18000,18000,18000,18000,12000,12000,12000,12000,12000,12000,12000,9000,9000,1730,1730,
资本公积(万元),80101,79807,79100,78608,78117,76020,76020,76020,76020,76020,76020,76020,76020,76020,76020,76020,94020,94020,94020,94020,94020,94020,94020,94020,112020,112020,112020,112020,118020,118020,118020,118020,118020,118020,118020,11993,11993,0,0,
减:库存股(万元),3509,3509,2977,2977,2989,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
盈余公积(万元),4787,4787,4672,4672,4672,4672,4540,4540,4540,4540,3997,3997,3997,3997,3236,3236,3236,3236,2667,2667,2667,2667,2253,2253,2253,2253,1889,1889,1889,1916,1280,1280,1280,1280,139,139,139,1279,584,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
