报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),22700,16293,17655,23133,31947,45193,50953,51929,15762,13086,11651,13523,14191,14033,16495,16444,17166,17357,12774,24705,21358,22661,25215,18547,27715,23877,23612,8699,9648,8266,9476,8352,10433,13524,12018,17218,18873,18888,20031,23253,22323,21491,26629,9709,7828,4421,3794,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),26637,35002,33831,29660,23343,18617,14418,16637,18789,22148,22498,15406,14076,21551,19299,28752,24609,25859,25417,18085,15089,24762,24537,22249,18491,34663,38839,28768,19285,17306,14062,13982,9705,7169,10055,6117,6170,9848,6379,10746,5623,6929,2347,2751,1202,4863,3605,
应收账款(万元),38906,28672,34333,36338,35168,30393,30618,29476,27163,26433,30328,34679,31343,31134,32196,36541,33942,30297,28622,28492,30279,20140,25411,24333,27531,16934,22976,31325,28359,16496,21264,23569,23657,13496,17724,15719,13145,8157,14551,14382,14281,7440,10100,7369,4060,4586,3110,
预付款项(万元),8600,8486,7543,13168,7657,8598,9254,3511,3182,2049,8717,2986,1566,1234,4456,1357,2393,1127,1920,2944,4775,4274,6903,4052,4781,2288,2295,3014,3540,3627,2927,6966,7358,3410,5812,5315,2124,1115,3805,1848,2544,3019,664,548,638,1289,472,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,67,66,--,--,0,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),513,778,307,296,335,221,409,366,319,279,350,315,297,212,1079,1159,752,530,462,315,390,252,204,282,345,317,509,722,511,314,530,403,532,284,239,275,362,296,208,163,222,179,327,733,612,80,263,
