报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),346604,370107,258047,284415,357910,378868,354180,368528,344954,372193,297920,304499,286957,358164,301516,87516,89946,94423,86770,79643,73312,81175,60839,64085,58783,64304,41805,56340,48,48,--,0,0,0,1104,805,359,263,66,66,3076,3067,3046,3045,3032,3037,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,40000,--,--,--,--,--,--,--,10288,10204,10117,10541,4800,1000,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收票据(万元),3491,4246,3894,3019,2191,5778,1444,4578,824,7560,1530,2520,2096,5912,1511,2553,2767,4385,1317,2265,1259,797,349,565,1033,488,744,180,--,--,--,0,0,0,--,0,--,--,--,0,35,3,1030,1030,1000,1000,
应收账款(万元),128802,110419,143317,124613,120698,102494,127455,102028,111427,83065,99698,93110,97369,69001,76193,58430,46741,47786,59119,46654,44631,33778,34019,28854,29171,27174,39348,34546,--,--,--,0,0,0,--,0,54,54,4231,4231,4231,4248,5382,5382,5382,5382,
预付款项(万元),41536,35306,43031,34006,39836,30479,36215,27832,22054,13574,23798,19550,21735,16413,24605,17375,20814,10814,8994,8265,9006,3870,1795,8953,1035,3824,797,3029,--,--,--,0,0,0,--,30,30,30,4789,4789,7108,7188,7039,7120,7147,7147,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应收利息(万元),1984,870,1513,1366,1359,1171,1063,2222,2177,1516,1105,2027,1953,1594,720,806,1050,859,667,580,780,411,314,116,52,--,1,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应收股利(万元),0,--,--,--,1,2,--,--,--,--,--,--,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
其他应收款(万元),15317,12812,16657,11293,13678,10369,15987,15220,12887,10293,14747,16828,15578,12078,15462,4606,3531,3334,3781,2562,3026,3095,3183,3420,3960,1894,3706,2234,--,--,--,0,0,0,15280,925,698,920,1443,1443,1517,1478,2511,2639,1881,2608,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
存货(万元),137486,91386,132103,86598,107844,81984,110508,78124,92410,77592,114292,81971,101679,82853,111842,48784,56274,51486,49195,48357,47226,47572,53010,47404,42885,48875,47869,53531,--,--,--,0,0,0,--,171,223,223,589,589,589,589,698,700,740,761,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
其他流动资产(万元),57164,59228,87334,86581,5657,5676,43730,44409,42696,42545,42012,41975,841,2465,1853,759,1655,1753,1015,1675,923,1207,408,277,236,334,326,312,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
流动资产合计(万元),732384,684374,685896,631890,649175,616821,690582,642943,629430,608339,595103,562480,568208,548481,533702,220829,222777,214840,210856,190001,190452,182110,164034,164216,141955,147893,134596,150172,48,48,0,0,0,0,16384,1931,1365,1491,11118,11118,16556,16572,19705,19916,19182,19934,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
可供出售金融资产(万元),61223,61223,61231,61231,61326,61326,334,334,334,358,358,358,358,358,358,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,0,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
长期股权投资(万元),258,258,365,59,35,35,47,47,47,47,50,50,--,--,150,34,44,44,88,88,88,88,89,89,90,90,94,45,--,--,--,0,0,0,--,53,53,53,8417,8417,8417,8417,8443,8443,8443,8443,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
投资性房地产(万元),44069,44833,49239,49799,50449,51500,48717,49241,49700,51214,51349,51422,51611,52270,39810,10219,10175,10312,8565,7456,7832,7590,7741,7827,7802,7797,3894,4000,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
固定资产原值(万元),--,269618,--,239353,--,238310,--,231459,--,227863,--,222825,--,222974,--,101892,--,102068,--,95769,--,94645,--,93246,--,92788,--,95283,--,--,--,0,0,0,--,10250,--,17090,--,25828,--,25828,--,25828,--,25828,
累计折旧(万元),--,128539,--,122092,--,117399,--,115213,--,109991,--,105816,--,102304,--,54140,--,52561,--,50302,--,47843,--,45494,--,43661,--,44017,--,--,--,0,0,0,--,5216,--,8569,--,15392,--,15288,--,15205,--,14795,
固定资产净值(万元),--,141079,--,117261,--,120911,--,116245,--,117872,--,117009,--,120670,--,47752,--,49507,--,45467,--,46802,--,47752,--,49126,--,51266,--,--,--,0,0,0,--,5033,--,8520,--,10437,--,10540,--,10623,--,11033,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,3886,--,6918,--,8321,--,8321,--,7779,--,7779,
固定资产(万元),142886,141079,115584,117261,118839,120911,114431,116245,117001,117872,114919,117009,118632,120670,133832,47752,48618,49507,43147,45467,45456,46802,47582,47752,48704,49126,52159,51266,--,--,--,0,0,0,--,1148,1603,1603,2116,2116,2168,2219,2727,2844,2888,3254,
在建工程(万元),51157,50634,72296,66706,58320,53997,55631,52052,47643,44718,40713,30379,28131,23823,19427,4381,2922,635,5984,4449,2807,2721,812,484,266,241,977,2465,--,--,--,0,0,0,--,3991,5441,5441,7735,7735,7735,7734,10483,10483,10483,10483,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,1,1,1,3,3,3,3,3,3,3,3,
固定资产清理(万元),8,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19,--,--,--,--,--,0,--,-5,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
无形资产(万元),98911,99298,99465,99601,100336,100767,98891,98429,99006,99305,100830,101202,101715,101906,100778,16857,16954,17091,19001,19156,19244,19380,19358,19501,19571,19674,19557,19575,--,--,--,0,0,0,--,2596,2651,2651,2105,2105,2120,2135,2150,2165,2180,2195,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
长期待摊费用(万元),4374,4565,3801,3954,3509,3446,1642,2021,2023,1355,1232,1127,967,993,1224,350,140,197,--,237,41,--,38,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
递延所得税资产(万元),1093,1093,1346,1346,930,896,763,1173,887,1068,1249,1249,844,844,885,656,502,740,41,881,655,941,235,368,234,508,363,509,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
其他非流动资产(万元),10783,9154,6658,6656,5133,5132,4278,4276,4222,5589,4192,9248,8229,8229,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
非流动资产合计(万元),414763,412146,409985,406612,398877,398011,324734,323818,320863,321527,314892,312044,310487,309093,296462,80250,79356,78526,76845,77733,76124,77522,75855,76022,76667,77437,77038,77859,0,--,0,0,0,0,--,7789,9749,9749,20377,20377,20443,20508,23807,23939,23998,24379,
资产总计(万元),1147147,1096519,1095881,1038503,1048052,1014831,1015316,966761,950293,929866,909995,874524,878695,857573,830165,301079,302133,293366,287701,267734,266576,259632,239889,240238,218621,225329,211634,228032,48,48,0,0,0,0,16384,9720,11114,11240,31495,31495,37000,37081,43512,43855,43180,44313,
短期借款(万元),--,--,1000,1000,1000,1400,1000,1000,1000,1000,1000,1600,1600,1600,600,500,500,2200,2480,2880,7131,6811,6101,4784,2500,3150,3300,17750,--,--,--,0,0,0,--,0,--,--,23647,23647,23647,23647,23647,23647,23647,23747,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,0,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
应付票据(万元),18677,19988,17100,19656,26867,28422,27648,26072,26901,22786,16980,18893,19846,18685,17026,13261,12346,13830,10140,13847,19125,17827,15501,15765,12969,12913,11236,13843,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应付账款(万元),230161,196715,212792,182454,174638,165013,174151,164626,149970,150459,153679,139624,157633,145069,142926,42739,39182,40017,45282,37541,38043,34703,32471,33930,23404,29870,27307,32745,--,--,--,0,0,0,--,0,--,--,7255,7186,9348,9131,9220,9220,9220,9220,
预收账款(万元),55448,40143,55412,38995,50006,31650,54102,29289,36651,26571,33342,23672,26216,22828,27257,11697,18030,8394,7602,4289,2320,2704,909,4102,1218,1925,1022,1937,--,--,--,0,0,0,--,0,0,0,1083,1083,1083,1080,980,1068,1068,1068,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应付职工薪酬(万元),11371,18911,13960,14708,15263,18064,12637,12986,13182,17012,11344,11971,11373,15541,59502,4116,5831,6243,6296,5803,4736,5250,2040,2320,2580,3184,1577,1912,--,--,--,0,0,0,5823,7251,6697,6878,6563,5879,3303,2991,3925,1580,1800,1825,
应交税费(万元),4038,4551,2702,3335,2760,4457,1262,2485,1066,3208,2233,1952,1402,3003,2051,2070,1458,1429,2008,1200,504,1573,-660,-307,-44,980,-271,-657,--,--,--,0,0,0,2410,1940,1934,1934,1941,1941,1992,2011,1832,1567,1578,1587,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,102,--,--,--,--,0,0,0,--,0,--,--,5794,5794,5294,4784,3919,3419,0,2648,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,4,4,4,2602,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,65,65,65,65,65,65,65,65,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
其他应付款(万元),36105,33039,31152,31689,35714,33651,35551,36372,34740,31276,35180,34836,32240,31346,31523,8783,10819,11370,12951,13266,12560,13428,12030,12589,11514,12817,10374,9849,10,10,--,0,0,0,7618,5862,4999,4194,3549,3487,8182,7672,6934,6882,5233,5297,
