报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),1446425,1432717,1421005,1424002,1244150,1281448,1221911,1404189,1465025,1450102,1381743,1075784,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),128692,162099,150705,251965,148037,223926,99000,--,100000,10000,--,--,
交易性金融资产(万元),100412,75645,73674,44165,172768,111641,123921,72226,158766,237256,67583,119525,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),105305,89907,100829,105656,106463,95095,79388,67663,65927,48270,34043,39721,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),237131,99652,165084,--,--,41154,20000,290251,430140,369762,423451,245313,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,
发放贷款及垫款(万元),7206216,6927693,6623421,6422853,6172643,6041759,5580309,5228800,4719402,4078547,3513605,3066750,
可供出售金融资产(万元),1539767,1691964,1662749,1606897,1742935,1763853,1356962,986447,1163015,1071824,767055,556600,
持有至到期投资(万元),1393800,1437096,1591310,1177006,1117645,1057682,1089270,1120383,1041507,599435,435411,521381,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),22337,21457,20477,19677,18731,18331,16671,15531,14030,11141,55813,44535,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,145357,--,135101,--,129981,123101,--,108345,86643,79207,71424,
累计折旧(万元),--,55386,--,50257,--,45799,41444,--,33113,27084,21710,21158,
固定资产净值(万元),--,89971,--,84844,--,84182,81657,--,75232,59559,57497,50266,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),102176,89971,89683,84844,82973,84182,81657,80102,75232,59559,57497,50266,
在建工程(万元),29259,40686,42810,45911,27210,13838,16506,18947,16242,5771,5321,8679,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16175,16286,16615,17063,16845,17238,16012,14854,15003,12665,13342,13723,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),73485,67391,57940,54187,49571,44072,37136,32330,29553,38391,21798,14456,
其他非流动资产(万元),22995,32775,20326,31285,21057,24727,37838,40361,34454,25598,20855,20008,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,
资产总计(万元),14240925,14048687,13778584,12998152,12551607,12238343,10850387,10469986,10166998,8441320,7415121,7164816,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),266300,76600,252100,130300,34300,47900,73400,25000,17900,3000,13500,1200,
吸收存款及同业存放(万元),9917764,10198050,10167898,9692584,9523901,9598771,8718748,8396893,7790157,6791926,6284780,6272480,
拆入资金(万元),15000,54420,40000,28000,40000,74000,46000,60000,--,--,--,--,
交易性金融负债(万元),--,21756,18424,--,5065,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),657945,446865,594200,1088473,944720,546400,598723,968600,1371510,836054,402336,290130,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),21272,15776,11073,21473,7923,7383,13770,9424,19387,25662,24406,16904,
应交税费(万元),37887,25550,39233,29378,30360,17862,20941,13222,19360,10843,15750,15754,
应付利息(万元),228210,220026,209723,227980,206404,197441,199434,177379,174816,129782,88841,69479,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),1926840,1899928,1362628,699070,665338,792849,298792,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),4830,2960,1033,5636,11657,10598,11141,4425,5240,666,64,2281,
其他非流动负债(万元),82880,38338,12228,32182,45968,34685,26724,32298,31792,38093,12406,8227,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,
负债合计(万元),13158928,13000270,12708541,11955077,11515634,11327890,10007674,9687240,9430161,7836027,6842084,6676455,
实收资本(或股本)(万元),222273,222273,222273,222273,222273,200046,200046,200046,152010,152010,152010,152010,
资本公积(万元),69405,69621,69621,69601,69600,501,396,395,47780,47780,47385,52356,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),285146,285146,285146,285146,254031,254031,254031,224792,224792,168212,138958,113140,
