报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),397474,467353,493618,449639,459600,468187,488225,149115,145788,160011,167780,140105,133005,129365,79650,79498,76012,81261,78464,74424,83439,83919,90524,88074,131883,119927,96520,99105,116513,133534,113420,140967,198051,34265,20064,13185,2266,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,19,120,1734,1644,1716,--,--,--,--,--,--,--,--,294,--,--,--,--,888,436,172,320,3390,2925,6858,6169,920,695,4157,--,336,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,52,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),33877,40837,54629,59127,32409,55337,29227,29760,19856,21787,23025,31488,25316,15669,10589,17995,7844,8134,6332,8290,1153,2017,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收账款(万元),288552,317349,286847,269594,284736,342040,272829,255802,241693,252595,254794,236394,187409,170997,173231,179121,140624,95776,98245,78872,68014,89955,64982,58880,54856,77843,87486,82231,93728,80724,55046,29918,30234,19463,23029,9731,1187,
预付款项(万元),50239,36413,76213,47077,72223,49118,70025,36796,41706,59104,63450,48240,42328,45226,47112,30893,39824,36964,40141,37618,38905,36263,53918,50677,60328,78469,75009,60377,67062,75360,80132,58424,68006,27185,12037,7249,5824,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,906,901,949,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),79097,39116,42978,56278,63972,56554,45848,43722,41325,29097,24348,22492,23621,13935,10227,8774,11336,10186,7584,9537,17295,6324,9883,3639,3030,9249,18824,18510,3074,1754,26,11134,43,4016,275,27,19,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
