报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),71236,16576,8904,16507,27789,34862,44029,26915,111760,26692,20549,33761,42522,22707,22574,21119,18060,16929,14377,19151,26615,33674,29399,39609,36731,46254,51729,21880,21528,17732,9864,7566,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42,49,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,1200,--,100,--,444,0,--,--,656,1662,75,450,1176,826,310,355,390,261,300,1189,1331,711,1530,620,--,20,
应收账款(万元),1313,38,37,13,22269,26224,22968,35868,23155,24039,21523,22112,18622,18469,21624,23802,26351,29234,29914,26497,25885,30134,24984,30197,23535,24158,23005,19045,15535,12634,6883,5186,
预付款项(万元),900,677,216,5,4016,5014,6974,2914,7488,3270,7786,2548,2568,1798,2499,2575,4175,3697,10484,2973,22116,22548,27915,10558,9279,3247,9536,3126,3086,10664,8540,12537,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,3,3,4,7,366,195,121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),367,284,151,153,2701,2666,4884,4990,7005,5266,4606,3607,4742,5661,6125,6370,6992,6420,6616,6185,6407,5613,3483,3126,1300,934,885,858,1344,1332,872,1931,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),2,2,6,6,62694,56962,49825,39509,58034,59579,56689,69036,77555,64723,61209,74744,75887,70344,58091,58730,72635,67112,66344,64898,50391,45795,27504,42245,39317,27102,25894,14805,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),16972,15554,15231,14376,24475,23585,32643,53501,1127,207,--,154,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),90791,33134,24549,31063,143951,149680,162718,163818,208668,119053,111596,131217,146008,113358,114686,130271,131540,127075,120658,114362,153967,159437,152514,148649,121537,121578,113991,87866,82340,70084,52095,42094,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,23401,23116,22552,27885,27300,26806,29523,28391,28791,42497,34585,20218,12919,10277,8999,7654,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,20,20,20,--,--,618,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,139325,--,139145,--,59563,--,60331,--,58999,--,58819,--,57440,--,57221,--,50771,--,49229,--,36412,--,36162,--,36447,--,32635,31105,31015,--,--,
累计折旧(万元),--,2433,--,414,--,28890,--,25477,--,25169,--,23249,--,22892,--,21093,--,19553,--,18194,--,17146,--,16224,--,15082,--,14101,13100,12121,--,--,
固定资产净值(万元),--,136892,--,138730,--,30673,--,34854,--,33830,--,35570,--,34548,--,36129,--,31218,--,31035,--,19266,--,19937,--,21365,--,18534,18005,18894,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
