报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),145840,172559,148098,149972,117928,170523,399159,370995,63665,66627,76143,53796,67448,58461,66739,76597,70198,76284,76756,129434,74396,68120,99865,110998,58419,75021,101779,95702,112406,115013,95473,86816,82206,66332,64100,96509,91301,86900,61217,68981,62865,46890,55263,58493,49217,67726,34479,50374,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,572,--,733,--,--,--,--,--,13,12,15,3,--,0,--,0,--,--,--,--,0,0,0,37,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
应收票据(万元),65884,75050,71918,83423,63726,44555,34437,44122,--,--,--,--,--,--,199,298,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收账款(万元),230903,214181,204908,188236,200847,194146,163700,125734,16844,35047,41935,43111,55648,56241,39720,25211,29706,35222,12806,13917,9636,13010,9317,17572,16539,17236,21372,25813,9871,12795,10852,11293,17002,10647,19047,25188,24116,17242,14613,25016,21427,19479,12616,26484,17536,12406,15501,16111,
预付款项(万元),31495,30320,27192,25383,24637,17285,21199,34550,27407,16716,9607,8786,8409,8509,13192,11812,21147,20201,55983,13448,32168,28178,25188,32556,48030,48026,49722,45250,52294,43008,32847,32646,33975,20556,19225,11295,17311,16541,16607,15695,27286,63080,24846,20565,42412,37819,38806,27240,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收利息(万元),--,321,1035,1422,1065,438,781,677,575,475,375,275,174,73,--,220,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,303,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,318,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
其他应收款(万元),55639,48093,56815,84754,93853,85917,61044,92418,31570,30268,27103,44504,41432,32974,4336,2462,9847,5108,6216,3662,8679,5975,6181,6056,8711,8423,11123,5582,9148,13548,12277,4311,12738,9984,9836,7455,8164,5922,9606,6940,17048,22743,10879,9972,16539,18419,15872,12471,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
存货(万元),121329,110047,98478,97571,120749,125905,143648,134432,132479,153615,151217,146813,158036,162265,186945,184859,194328,179633,136015,128195,132777,122484,122511,123342,113976,114434,122373,134385,137173,116786,111116,106309,105726,120404,123152,114907,81611,77337,83043,85354,105676,94193,106628,126299,141686,129827,124404,118808,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),2434,2959,3027,3081,254,1451,1569,1564,--,--,--,--,--,--,15,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
其他流动资产(万元),151485,171439,177794,185783,188614,178843,4362,4347,2951,3514,428,12,492,520,2533,2465,13225,13081,12722,12718,7421,6932,6134,3341,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
流动资产合计(万元),805010,824969,789265,819624,811674,819063,829898,808839,275491,306262,306809,297297,331640,319044,313982,303955,338451,329529,300499,301373,265077,244699,269197,293865,246248,263140,307102,306732,320891,301150,262565,241692,251662,227935,235374,255357,222503,203941,185086,201986,234302,246385,210233,241812,267389,266196,229061,225042,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),700,700,700,700,700,700,700,700,--,--,300,300,300,300,300,300,300,--,--,--,--,--,--,--,--,--,--,--,--,11051,12080,9901,9589,9710,12502,13074,8635,11860,8000,5840,7640,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期应收款(万元),5949,5161,5161,5173,1098,1310,1752,1922,--,--,--,--,--,--,1514,1523,3667,3612,4050,2268,1587,1562,1537,1512,15025,13262,8348,6166,7829,5370,4907,4641,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期股权投资(万元),1219,1179,1140,1120,1075,1047,--,--,--,--,2124,2124,2124,2124,2124,2124,2123,2423,2404,2368,2383,2375,2355,2327,2312,2300,4048,3817,3645,3348,3064,2846,3183,3032,50,10,9,1441,794,1535,3210,2679,2469,2531,1948,1438,1444,2528,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
投资性房地产(万元),2166,2196,1977,2006,2053,2075,2098,2120,2019,2041,2064,2086,2108,2131,2153,2175,2198,2220,--,2057,2076,2094,2113,2131,2149,2168,2186,5964,6010,6056,6101,6147,6193,6211,--,0,--,0,--,0,153,155,--,--,0,0,0,0,
固定资产原值(万元),--,438322,--,431587,--,435215,--,429683,--,359838,--,368515,--,367289,--,365042,--,368756,--,366118,--,354101,--,358774,--,339542,--,297144,--,221323,--,176295,--,119456,--,136371,--,136049,--,111958,--,87722,--,65090,--,65157,--,79558,
累计折旧(万元),--,119849,--,111452,--,106604,--,100167,--,75741,--,73092,--,82046,--,76179,--,71300,--,64198,--,57744,--,50977,--,43049,--,36217,--,31618,--,28987,--,25746,--,29582,--,27002,--,23967,--,26465,--,24886,--,24578,--,24353,
固定资产净值(万元),--,318473,--,320134,--,328610,--,329516,--,284098,--,295423,--,285244,--,288863,--,297456,--,301921,--,296357,--,307797,--,296493,--,260928,--,189704,--,147308,--,93710,--,106789,--,109047,--,87991,--,61257,--,40204,--,40579,--,55205,
固定资产减值准备(万元),--,105791,--,104474,--,108314,--,110914,--,106025,--,107771,--,101464,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,5412,--,5412,--,5412,--,5412,--,5412,--,5412,--,0,
固定资产(万元),219243,212682,208264,215661,216822,220296,222075,218602,177149,178073,184724,187652,187685,183779,289678,288863,294356,297456,300760,301921,291416,296357,303456,307797,312761,296493,298694,260928,219204,206207,182769,147308,120109,93710,103583,101377,102805,103634,105096,82578,54377,55844,33801,34792,35221,35167,53405,55205,
在建工程(万元),30881,29453,23265,22279,20879,17972,17926,14967,341,329,1538,1450,182,182,182,2989,6741,6416,3947,1894,9923,9009,7479,5050,4344,20334,14877,48509,70916,63100,48944,66600,69151,53439,41700,31250,27669,21598,21325,40152,55201,34162,62495,52840,42264,24904,7418,7328,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
无形资产(万元),29925,29469,29938,30126,28742,28941,28448,28811,12,15,18,21,27,30,34,38,42,45,46,180,177,182,187,192,198,203,208,656,664,672,680,689,698,707,729,726,835,845,855,865,876,886,897,909,915,932,955,866,
开发支出(万元),12088,9941,6210,5410,7689,6169,3574,2353,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
商誉(万元),51573,47865,45226,45226,44469,44469,39680,26204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期待摊费用(万元),2659,1957,2013,1991,1586,1491,1385,1238,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
递延所得税资产(万元),4526,4967,4221,4337,3588,3867,3234,3057,2009,1845,1774,1581,2036,2011,1867,1708,1305,1217,1180,1071,677,681,681,685,2246,2250,2274,2278,2273,2273,2273,2273,2148,2135,2140,2140,1930,1928,1937,1937,2016,2016,2050,2276,2375,2465,2472,2531,
