报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),47890,48122,47814,49307,53226,54493,22322,18573,32694,
结算备付金(万元),--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,0,0,0,
应收票据(万元),3081,3325,3737,2850,1300,204,9000,0,0,
应收账款(万元),20599,22391,22394,22542,25787,27529,12273,5692,5015,
预付款项(万元),12009,6427,5184,1685,2153,2258,2514,3032,4350,
应收保费(万元),--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,0,0,0,
应收利息(万元),--,--,--,--,--,6,0,0,7,
应收股利(万元),--,2769,--,--,--,--,0,0,0,
其他应收款(万元),1220,1190,1088,1215,1370,1440,5062,1468,1716,
应收出口退税(万元), --,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,0,0,0,
存货(万元),5709,5530,5182,6500,10142,9050,4706,4819,4561,
待摊费用(万元),--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,0,0,
其他流动资产(万元),591,1189,1231,3772,3802,3755,0,0,0,
流动资产合计(万元),91099,90944,86630,87872,97781,98735,55877,33584,48343,
发放贷款及垫款(万元),--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),22243,22243,22243,22243,22243,22243,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,7231,8496,7982,
其他长期投资(万元),--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,0,0,0,
固定资产原值(万元),--,346216,326709,306292,274128,--,98255,75546,0,
累计折旧(万元),--,91555,84519,69852,56330,--,17748,14369,0,
固定资产净值(万元),--,254661,242191,236440,217798,--,80507,61178,0,
固定资产减值准备(万元),--,--,259,259,193,--,5,5,0,
固定资产(万元),254414,254661,241931,236181,217605,205770,80502,61173,63918,
在建工程(万元),25626,24689,35148,37009,46599,41566,16684,17389,3596,
工程物资(万元),4120,3726,3748,5195,4606,4119,4825,3752,3793,
固定资产清理(万元),128,--,--,1,--,8,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,0,0,0,
无形资产(万元),28611,28802,27917,27478,29029,27688,14468,5180,4526,
开发支出(万元),--,--,--,--,--,--,0,0,0,
商誉(万元),2622,2622,2622,2622,2622,2622,0,0,0,
长期待摊费用(万元),2512,2685,2388,1726,1783,2284,407,2842,3015,
股权分置流通权(万元),--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),10907,10907,10984,10003,8996,7963,703,221,71,
其他非流动资产(万元),586,485,452,--,911,1008,0,0,0,
非流动资产合计(万元),351767,350819,347433,342457,334394,315270,124819,99053,86902,
资产总计(万元),442866,441763,434063,430329,432175,414005,180696,132637,135245,
短期借款(万元),81285,90300,53100,40250,49700,47000,10800,0,1490,
向中央银行借款(万元),--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,0,0,0,
应付票据(万元),--,--,--,--,--,--,0,0,0,
应付账款(万元),31723,29872,33713,35769,36373,40507,13115,7403,9590,
预收账款(万元),20568,19536,19951,19837,20183,19603,6777,7009,5899,
卖出回购金融资产款(万元),--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),3729,2496,4432,4207,4260,4043,1879,1634,1098,
应交税费(万元),4679,7353,4774,4088,4486,7778,2545,1190,1041,
应付利息(万元),182,185,141,169,243,262,91,0,0,
应付股利(万元),--,2400,--,--,--,--,0,0,572,
其他应交款(万元),--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,0,0,0,
其他应付款(万元),3738,3759,5304,15481,17117,13852,6203,6705,4893,
预提费用(万元),--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),14807,15205,15060,12936,16050,8500,3700,5300,500,
其他流动负债(万元),16,16,16,--,--,--,3699,2111,958,
流动负债合计(万元),160728,171122,136490,132736,148411,141546,48809,31353,26040,
长期借款(万元),33831,34355,35838,57427,71520,84981,57330,50530,67030,
应付债券(万元),--,--,--,--,--,--,0,0,0,
长期应付款(万元),2600,2600,2600,1600,1000,1000,0,0,0,
专项应付款(万元),--,--,--,--,--,--,0,0,0,
预计非流动负债(万元),73,73,462,--,--,--,0,0,0,
长期递延收益(万元),39621,38526,37803,35280,29690,26236,0,0,0,
递延所得税负债(万元),--,--,--,--,--,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,0,0,0,
非流动负债合计(万元),76124,75554,76703,94307,102210,112217,57330,50530,67030,
负债合计(万元),236852,246676,213193,227043,250621,253763,106139,81883,93070,
实收资本(或股本)(万元),50000,50000,50000,50000,50000,50000,36000,27600,27600,
资本公积(万元),--,--,1977,1977,1977,1977,1882,1977,5137,
减:库存股(万元),--,--,--,--,--,--,0,0,0,
专项储备(万元),1630,1459,1272,1608,2561,3008,387,308,297,
盈余公积(万元),11850,11850,14444,12276,9166,6857,2218,1391,586,
一般风险准备(万元),--,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,0,0,0,
未分配利润(万元),97258,89014,99534,87988,71680,58450,21738,12767,3544,
拟分配现金股利(万元),--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),160738,152322,167227,153849,135384,120292,62225,44044,37164,
少数股东权益(万元),45277,42765,53643,49437,46170,39950,12332,6710,5012,
所有者权益(或股东权益)合计(万元),206014,195087,220870,203286,181554,160242,74557,50754,42175,
负债和所有者权益(或股东权益)总计(万元),442866,441763,434063,430329,432175,414005,180696,132637,135245,		
  
