报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),26610,34692,28436,31501,21602,39331,26364,26242,20621,27316,16538,20688,24812,35510,28133,33887,39056,55392,48032,46699,53530,60720,39600,45911,56540,63118,47142,52365,56191,62463,57861,59050,73476,16777,6780,8548,16011,12216,9979,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收票据(万元),1561,2582,2601,2599,3099,4836,3991,2518,897,2141,2269,2116,2474,1809,164,1175,360,370,597,270,166,992,57,819,186,1060,571,660,121,143,153,23,113,60,10,151,10,19,107,
应收账款(万元),92663,106041,99844,92574,65240,71640,65455,67126,64894,69945,59083,55292,46870,51844,54457,48495,37153,30704,37229,39525,32829,35464,39629,34075,25797,27412,24727,24980,23291,20841,20055,20914,17224,15957,19387,16916,13310,10974,14404,
预付款项(万元),6283,4839,8681,8230,4156,1903,3986,4082,2860,1929,4870,3595,1936,1456,2494,4182,2198,2104,2144,2664,7810,6618,6803,6075,6361,6747,6403,4075,3477,3699,666,1189,1792,439,688,435,309,301,728,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收利息(万元),30,44,45,33,38,39,32,28,17,23,30,75,113,90,60,148,141,181,140,150,257,197,192,174,385,446,430,10,--,42,--,0,--,0,0,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
其他应收款(万元),4170,4640,5396,5951,5536,4954,5192,6116,4557,3977,6394,4534,3374,2266,3176,3164,5946,2412,2677,2677,3141,2209,3065,3429,2067,1911,2635,2226,2048,1662,1928,1757,1478,722,1308,886,744,524,694,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
