报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1790185,1059471,821284,765518,602074,762720,837362,965458,977016,352714,606642,835491,574023,520625,373416,520387,326687,355129,369562,392253,335500,235046,133394,214092,166675,150487,138662,119343,91958,106671,106178,204321,192395,211017,143305,129969,71764,18453,20389,12723,49195,9807,14947,38152,18782,7256,5174,9128,
结算备付金(万元),992,3671,3457,9107,875,5795,3793,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),726660,791372,683992,733129,600614,449773,440041,435257,--,1998,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,217,249,40,40,--,--,17,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收票据(万元),277934,--,--,6550,--,--,--,--,--,--,28,58,30,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收账款(万元),71771,80910,157675,442808,399693,387782,400238,250791,138442,144620,150474,122306,78973,80648,80523,85376,74329,88843,86525,94151,31578,19152,24204,5192,8935,11594,11695,13816,24568,19234,26595,28020,11125,13319,12636,19302,12178,27630,20551,14343,10951,14257,5930,1279,1077,2050,571,657,
预付款项(万元),69145,73096,168099,132946,136707,199251,110553,100485,138990,125100,131978,59121,112551,84767,71602,101453,117528,141100,106934,86862,163393,184230,125348,73332,142295,145730,135577,91263,147693,96691,178325,90467,231947,144055,102239,40191,36067,34893,29406,22821,12852,14054,10526,735,2000,1379,1269,933,
应收保费(万元),2671,998,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),4,84,11,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
