报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),136027,120280,125593,130586,181607,166579,204154,159620,168923,162882,169640,137701,153523,147250,149152,132590,170357,125785,156438,166936,133906,146103,141345,129034,129546,109890,101609,112781,116140,95563,66767,65014,76910,73739,69123,80798,95309,76219,68119,73015,85429,79959,70703,68962,84769,58004,--,25163,12627,7835,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),18964,16385,12197,17633,4848,22544,13009,7058,2368,12737,13125,20639,32434,41254,43188,2241,6285,19246,32334,29008,30873,15700,22605,14867,5301,16667,16474,11020,6669,11173,10,6996,14688,14159,8269,8922,5676,3585,4290,2830,4747,2619,10608,3513,4090,1657,--,2718,3447,146,
应收账款(万元),65091,42110,55542,63429,65016,53500,50619,64041,68471,72173,74101,57723,59762,53716,55056,79182,87165,55531,61273,66153,78881,55230,39641,29853,30571,19613,21027,19896,18142,13731,12956,13010,13506,13005,15407,14465,16051,14787,14355,13589,13740,11929,10224,6833,7486,6087,--,5000,7185,6827,
预付款项(万元),62912,144785,166806,152042,126541,126335,110440,100903,97347,95431,84761,79819,70881,140527,132727,157142,152301,231774,164519,86297,68788,78695,71403,81342,69287,80224,75579,73504,57143,81012,71612,50800,43190,64399,54165,46104,45318,79611,74239,87235,65646,64740,44290,42279,23576,26989,--,9599,5334,1876,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),40,--,35,59,60,10,114,38,12,18,119,29,14,33,17,10,10,951,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收股利(万元),--,--,--,0,1144,--,--,--,--,--,--,--,--,619,619,--,--,--,--,--,--,--,--,--,--,--,519,--,--,302,--,--,--,--,0,--,199,--,0,--,--,--,--,--,--,--,--,0,0,--,
其他应收款(万元),--,6945,5884,5775,5843,6584,5201,4475,13624,4252,3472,3158,3084,3529,12367,2295,2816,3124,3293,5807,5676,12278,14971,13716,13209,19139,25627,28696,28217,3494,3073,2704,2185,2560,2427,3300,1935,2893,2273,2068,2435,6295,3997,1520,1352,2153,--,1396,1333,1205,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
存货(万元),147097,148472,131062,110814,112005,169281,213045,204517,177918,169404,168318,196004,198874,243546,237934,248784,240118,128403,99991,94964,84595,103419,119305,150751,145961,158109,136389,117275,112503,106894,80111,75970,65557,28364,23189,45253,34321,42041,22632,42384,34106,15773,20982,14217,12872,12320,--,7785,3911,4397,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
其他流动资产(万元),119,134,147,83,64,38,15,15,15,--,--,--,--,--,--,1100,1750,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
流动资产合计(万元),436462,479111,497266,480421,497129,544871,596597,540668,528677,516897,513535,495074,518572,630475,631059,623344,660801,564814,517848,449165,402719,411424,409271,419564,393875,403644,377224,363172,338815,312169,234529,214495,216036,196227,172581,198843,198809,219136,185908,221122,206103,181315,160804,137324,134145,107209,--,51661,33837,22285,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),13070,15320,15320,15320,15320,15220,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
长期应收款(万元),77400,60994,55920,48272,46394,11932,11342,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
长期股权投资(万元),25032,25335,24803,24494,17783,14447,12834,12535,9451,8888,8049,7826,7529,7113,6993,7475,7325,7180,22106,21869,21736,18908,19246,19088,18976,18896,18778,8536,8379,8504,8696,8593,8529,8802,8635,8520,8439,8542,8416,8320,8214,8158,8280,8209,8148,3552,--,3597,3516,2856,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
固定资产原值(万元),37556,--,37500,--,37399,--,37177,--,37310,--,37779,--,37603,--,37612,--,37385,--,38075,--,38336,--,36517,--,36286,--,35166,--,34754,--,29293,--,28258,--,13560,--,12985,--,11884,--,11760,--,12867,--,12479,--,--,12232,0,--,
累计折旧(万元),18961,--,18283,--,17337,--,16517,--,15801,--,14975,--,14054,--,13170,--,12237,--,11542,--,10938,--,10095,--,9154,--,8154,--,7528,--,6464,--,5808,--,5164,--,4798,--,4846,--,4503,--,4689,--,4376,--,--,3822,0,--,
固定资产净值(万元),18595,--,19216,--,20061,--,20661,--,21509,--,22804,--,23549,--,24442,--,25149,--,26533,--,27397,--,26423,--,27132,--,27013,--,27227,--,22829,--,22450,--,8396,--,8187,--,7038,--,7257,--,8178,--,8103,--,--,8410,0,--,
固定资产减值准备(万元),104,--,104,--,104,--,104,--,104,--,104,--,104,--,104,--,104,--,104,--,104,--,104,--,104,--,106,--,106,--,106,--,106,--,110,--,110,--,148,--,148,--,154,--,154,--,--,157,0,--,
固定资产(万元),18491,18759,19112,19489,19957,20240,20557,20958,21405,21498,22700,23162,23445,23900,24338,24795,25045,25954,26428,26860,27293,26113,26319,26653,27028,26774,26907,26848,27121,22722,22724,21714,22345,8917,8286,7959,8077,6787,6890,6945,7109,8527,8024,8071,7949,8013,--,8253,6209,4428,
在建工程(万元),--,2913,2878,2843,--,--,--,--,--,--,--,--,--,7,7,7,7,107,107,104,--,182,23,19,--,--,0,46,--,3956,4160,4295,3902,12369,12613,11191,10979,7246,6521,5661,4803,4376,3510,3425,2057,1616,--,1550,54,1031,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,34,--,--,--,--,1,--,--,--,0,--,0,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,19,--,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
无形资产(万元),14767,11521,11684,11799,11952,11807,11898,6471,6634,6774,6878,7024,6816,6944,7064,6706,6809,6942,7017,7134,7204,7006,7024,7024,7137,7202,7209,7234,7334,6854,6896,6933,6937,7035,7097,7274,7296,2418,2475,2523,2585,2681,2036,1243,1282,1235,--,1068,1192,1229,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,3061,3061,--,--,--,--,--,--,--,--,0,0,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
长期待摊费用(万元),216,243,280,336,332,367,402,437,412,481,396,411,426,167,180,194,207,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
递延所得税资产(万元),7724,7117,7358,7129,7276,2227,2241,2548,2911,2216,2355,2347,2429,1716,1804,1925,1999,1744,1544,1861,2141,1631,1596,1589,1541,1062,1023,1140,1138,819,756,696,788,667,675,601,595,531,486,474,458,420,363,357,340,306,--,317,309,303,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
非流动资产合计(万元),156700,142201,137355,129682,119013,76238,74394,58069,55933,54977,55533,55890,55764,54967,55504,56223,56512,57048,57203,57829,58374,53841,54207,54373,54682,53934,53917,43805,43972,42854,43231,42230,42501,37790,37306,35546,35386,28585,27850,23923,23170,24164,22213,21324,19777,14723,--,14785,11279,9847,
资产总计(万元),593162,621312,634621,610103,616142,621110,670991,598737,584610,571874,569069,550964,574336,685441,686564,679567,717313,621862,575051,506994,461093,465265,463478,473937,448557,457577,431141,406977,382787,355023,277760,256725,258536,234017,209886,234389,234195,247722,213758,245045,229273,205478,183017,158648,153922,121932,80610,66446,45116,32132,
