报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),414620,440593,413786,418103,526936,473985,454099,507849,594214,604942,632067,653416,667201,521845,170290,180406,274473,348125,387348,367079,332354,85366,92115,129117,161246,149687,130925,139029,181275,145407,103551,174222,151461,190446,356648,74627,66559,101813,85120,10356,5577,10855,1197,1746,--,0,52,7,8,12,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,0,0,--,0,
交易性金融资产(万元),5147,5048,--,--,--,--,--,10162,--,--,--,40000,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
应收票据(万元),252359,261726,162447,141733,160957,148212,151577,144825,133886,137428,141976,108805,109697,118704,115580,84661,85085,119288,104295,85879,79141,78082,85809,81760,46330,65932,78569,42919,9435,11364,9604,6316,6304,4878,3552,3091,2795,2955,3261,2243,2093,1136,1665,332,--,0,0,0,0,0,
应收账款(万元),254590,248209,283034,265492,226926,238997,245227,231736,219055,190787,200114,182813,151365,136975,148662,148771,126315,116503,130222,121761,96079,90554,87642,89571,77057,78499,70668,66110,44824,35172,39452,33213,20074,18293,15605,12242,13196,11857,15789,14009,13758,14064,12782,10621,--,0,468,468,468,457,
预付款项(万元),52858,66629,70261,24824,36195,31571,27855,23113,25133,20653,23079,18374,8000,8597,207107,216915,183338,129675,109318,107963,88483,77331,80724,80878,71336,81425,85941,77930,80368,81337,65581,96347,35728,13172,9827,4745,36147,4499,7976,7379,5969,5810,3167,701,--,0,227,227,227,220,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,0,0,--,0,
