报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),63073,68279,30194,64285,87313,81861,75478,54274,24843,18337,17335,21488,21445,22410,25345,4729,6968,8114,2485,765,1217,15384,24661,3562,3204,1331,4521,4724,2038,3032,2828,3367,4107,4332,14256,4556,12497,17858,40641,18132,9364,6362,4023,3942,3887,460,446,1077,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,--,0,
应收票据(万元),77,77,27,43,33,38,54,10,--,126,157,350,--,--,--,--,5408,13038,--,--,--,--,--,--,--,--,--,320,660,350,10,70,371,434,1069,1939,5161,4103,762,22387,24469,26223,24502,20082,8026,8722,2632,12176,
应收账款(万元),22875,23465,22202,24635,19078,15022,11657,12417,10290,9605,9825,11226,6834,6427,6708,6604,9915,9274,30863,32298,40275,40097,21254,7009,--,--,--,--,--,--,--,--,307,1437,1417,1649,7105,9366,12902,21684,40598,37571,36530,31858,25837,23326,39353,25722,
预付款项(万元),896,778,973,845,1227,762,2319,498,1355,1606,569,346,2249,529,477,432,2338,2848,2625,364,3,76,3744,2487,--,--,0,0,10,25,42,80,1,360,336,358,250,658,608,892,2786,1832,2812,2801,1442,692,3404,2819,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
应收利息(万元),--,62,115,--,906,802,923,788,409,260,177,47,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
其他应收款(万元),7435,7322,19359,3972,3068,3315,3437,4071,3757,2907,2768,2797,2832,4036,3971,3873,613,257,250,302,150,112,135,109,124,139,93,88,57,46,56,44,205,331,403,805,521,634,788,1490,1452,1235,1427,2100,2148,3573,1198,4203,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
存货(万元),3771,3403,2260,1306,3244,3085,2348,972,3020,1756,1272,509,507,383,298,235,6,2,2,2,2,2,2,2,2,21,29,29,29,29,29,37,167,569,736,1494,4835,13942,18693,20354,15846,15584,15078,15190,16667,19399,23054,18272,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,--,0,
一年内到期的非流动资产(万元),2267,2267,4667,4667,4667,4667,4667,3200,3700,2300,2800,2800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
其他流动资产(万元),15436,15392,12353,12023,1218,679,579,462,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
流动资产合计(万元),115830,121044,92149,111776,120753,110232,101463,76690,47375,36896,34903,39562,33887,33784,36799,15873,25248,33532,36224,33731,41647,55671,49795,13168,3329,1491,4643,5162,2794,3483,2965,3598,5159,7463,18217,10801,30369,46562,74394,84939,94515,88807,84371,75974,58008,56172,70086,64269,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
可供出售金融资产(万元),--,--,--,--,1710,1710,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,0,0,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,--,0,0,
