报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),13679,17816,11230,26622,26855,32282,24601,26472,27745,51801,48242,48836,49707,50320,50593,52201,51196,35613,33376,34981,37151,40527,44644,43732,53120,52392,53022,50412,59477,59743,59874,61560,64458,66011,3500,5312,7410,8035,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收票据(万元),60,275,193,95,70,83,97,87,30,75,104,67,218,224,57,326,737,675,732,297,1386,1058,1472,752,794,1296,434,277,358,789,816,1209,1783,1458,499,605,315,286,
应收账款(万元),6732,4696,7348,5959,4353,4722,5230,3571,3670,2672,4741,2616,3690,2157,2297,2156,2330,4136,3810,3256,2907,3567,3247,3785,3039,4752,4288,3327,3415,4468,5925,4876,5292,6421,5890,4957,5641,1776,
预付款项(万元),125,89,182,512,446,92,453,699,517,162,107,105,559,464,132,94,201,151,848,276,3551,393,6462,6283,2179,2149,136,151,53,91,3044,2897,3336,3141,2841,722,112,34,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收利息(万元),11,26,28,1844,1732,1591,1470,1002,866,2021,1923,1602,1210,868,514,845,667,1146,894,681,658,608,359,399,345,837,653,503,102,825,252,137,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应收款(万元),761,1139,1847,1714,1204,1073,1133,1402,1136,1160,1105,1114,1143,1216,1145,149,145,147,137,133,127,180,180,164,170,220,243,709,521,470,386,406,407,378,317,436,214,836,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
存货(万元),4848,3603,4479,6033,9700,2542,4817,3956,2808,2149,2239,2678,2698,3522,3326,2388,2493,2271,4194,4327,3835,3344,3057,2910,3085,3140,4332,4356,3874,3145,3619,2954,4111,3859,3852,3339,3194,5576,
