报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),36657,113491,211841,224331,195394,156129,188987,147702,80743,160198,173282,214868,221702,213283,178114,244307,229692,51051,19615,47204,26267,11108,5008,27242,88809,20745,33741,122943,117080,136166,136429,98016,100260,129539,446168,326875,154443,245,561,131,551,268,316,374,401,269,185,655,517,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
交易性金融资产(万元),--,20000,--,--,--,--,--,--,70187,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,27,--,10,--,0,5,10,0,0,7,
应收账款(万元),16967,16154,16071,15467,15597,14849,15049,30675,32338,11830,11793,11831,11804,20421,24063,18069,18340,322,581,1900,1833,3816,2453,997,1207,1989,2124,1037,3374,4793,11851,4123,2773,3275,7647,6907,7393,2669,2535,2475,2409,3394,3178,2974,2744,3221,3085,3069,2625,
预付款项(万元),2827,12293,2233,7677,1625,40935,12068,8084,182,452,1004,12266,68,4158,1130,6621,30,166,199,186,186,6,6,6,6,312,181,62,9,15818,15890,16177,17789,191,192,241,546,124,97,100,86,113,143,143,87,199,176,216,171,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收利息(万元),554,4590,3947,3310,2692,2901,2302,1710,1139,1407,923,721,348,422,340,256,166,79,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,1500,--,--,--,--,--,--,--,--,--,1552,--,891,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,0,0,0,0,
其他应收款(万元),--,--,37608,40246,39620,35544,34512,33433,31992,33558,30634,29588,31875,16896,21082,13806,15594,14644,40910,40448,45665,40572,41713,49466,18085,16399,18808,33030,35064,44608,40750,13590,30021,22227,20473,49616,10266,1405,1590,1663,1614,5994,6584,6003,5102,7027,6463,6568,7537,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
