报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2888235,2692870,1982976,2353334,2403501,2725236,2554712,2693042,3238414,3465023,3083707,4693239,5363821,2888536,1959007,1514063,1411615,1010050,1002577,1078842,1063477,1157480,1192112,1164068,1291095,1615193,1383236,1554469,1571581,1987558,2374390,1906957,2118427,1712831,2068794,1863828,1220861,1345256,1163205,1077801,1948787,1449700,1654977,1260,513,3486,654487,
结算备付金(万元),444326,535488,680679,540885,582465,569221,895907,557729,586443,615867,855217,840222,853732,671613,637723,276318,199710,249957,229085,219799,209539,190679,151466,176296,154923,193801,181798,162520,366884,182185,193462,139995,132386,172273,492177,134611,127933,120687,161112,190695,127845,160302,202097,--,0,--,132009,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),2423505,2293541,2116391,1945814,1618274,1456080,1547920,1179110,1074767,1213924,1414812,1238116,1827804,1800235,1167465,689556,570993,519490,571877,539092,546652,592383,826642,449759,440552,311968,386568,341344,359188,529568,372008,367312,363505,523680,753822,581908,450630,432313,391480,358062,279239,341558,214913,--,0,--,146545,
衍生金融资产(万元),890,373,2,9,3,4,--,--,7725,9183,1307,1024,1165,317,105,245,--,215,--,--,--,--,--,--,--,15363,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,0,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,--,--,--,--,--,3300,0,2,--,
应收账款(万元),107680,49041,46376,57286,42664,119808,39024,39279,28025,22704,21448,23483,24061,20578,13034,12094,10151,14233,4880,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,--,--,--,--,--,14175,26428,21108,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,--,--,--,--,--,36072,11487,13582,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收利息(万元),105366,107787,95113,85757,74492,81706,62943,68109,51865,76874,79532,73539,64465,58435,44753,45366,34819,29074,35246,36793,28308,23006,32978,32145,22047,16340,27603,28568,21033,14230,17048,19842,14722,10924,1141,234,543,1717,776,2423,1425,1936,1580,--,0,--,642,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,--,--,--,--,--,5723,3028,492,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收保证金(万元),124316,138545,134539,132395,146088,143145,129633,140253,159849,137588,149772,138402,152637,124005,127146,120754,91758,77467,72520,92904,64412,85213,98770,86165,72221,76886,98408,94226,101942,101001,60817,66252,52944,51885,53313,34993,26632,17318,14029,16905,22744,154508,162118,--,0,--,20620,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
买入返售金融资产(万元),1784134,2361484,2514442,2415451,2586876,2445194,2063918,1061509,992038,694697,623149,476667,494007,566125,415398,233087,196528,145519,117732,68822,51455,46693,139960,377,--,--,--,1910,60700,--,30000,5000,3000,0,17585,0,--,--,--,--,--,--,--,--,0,--,--,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,--,--,--,--,--,145979,117624,99356,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,2,0,2,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,206510,159081,138027,--,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
可供出售金融资产(万元),926889,1083882,1089862,1041916,978286,747483,809957,730659,694339,736783,763622,953061,394069,364399,345453,339787,364138,441410,437210,428605,431810,404479,393513,561929,568571,607700,608428,608855,644614,494106,448491,458385,414254,389988,88200,24639,13310,13798,21624,39703,45785,104203,185710,--,0,--,39787,
持有至到期投资(万元),2836,2818,2935,11472,9123,10307,67121,66999,73145,53595,57612,59561,60630,56647,55384,9410,10586,9624,7768,8455,2865,2865,2865,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,2744,2808,2920,--,0,--,3124,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
