报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),480953,465450,436431,322764,434748,418719,427977,396989,455057,506641,567981,587219,585860,574632,571016,690234,690234,586728,613185,584757,596909,569688,589167,538000,545200,508370,496936,441361,483884,485425,444253,401009,298891,263995,290789,258900,296442,225228,230415,215983,247055,214301,211468,182780,210128,127006,128410,106508,142902,107193,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),2763,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),459,459,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,10,--,--,--,--,--,--,--,--,0,--,0,10,0,1,--,0,20,0,15,41,77,0,0,
应收账款(万元),8498,7832,1964,1891,2228,1778,2560,1482,1906,1726,4083,3851,3928,3633,2509,2308,1646,2170,5528,2844,4925,3726,6010,3426,7775,2986,2739,1092,797,284,2041,743,866,431,785,889,865,577,649,476,1103,764,1618,1334,988,845,1604,781,1648,220,
预付款项(万元),5050,5125,19143,7021,7665,6441,7390,6593,5620,6144,22056,18995,25267,18781,13491,12514,12993,12103,14984,14806,13454,13182,17057,13463,16989,10921,14140,15165,12815,7120,14703,6776,12506,6770,27566,20938,16835,14502,16674,13018,14658,14057,14046,7132,12516,5120,18312,15504,10273,5663,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,9,63,667,577,135,986,1024,10,795,749,2948,1155,667,180,2146,1509,946,309,2325,1575,900,113,113,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,0,--,0,0,
