报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),52167,49924,66241,61307,52860,51969,51937,87642,57419,51778,51623,58089,78341,124210,43649,42017,40847,43523,47377,43111,46371,45410,45201,45724,44519,46419,45050,44943,43538,46474,50485,1957,4512,3891,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,82,15,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),42,39,31,60,48,56,139,126,176,147,92,177,101,33,122,75,72,95,152,77,103,134,84,21,89,55,20,83,116,178,244,68,56,140,
应收账款(万元),6648,8077,9854,8713,5993,6052,7015,5583,6690,4443,7432,7495,7421,6563,3231,3510,3175,3888,1936,2113,2468,3306,3366,3184,3114,3949,2665,2723,2852,2534,2461,1967,1074,2271,
预付款项(万元),2709,2056,2202,1940,2150,1821,1011,2123,985,2007,1435,4252,1785,2820,90,120,46,71,79,46,56,161,130,102,65,41,116,40,52,78,18,41,76,19,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,44,71,18,7,22,10,3,34,125,705,819,670,392,543,653,590,438,729,699,434,407,442,407,314,950,808,580,292,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他应收款(万元),2097,2153,2145,2006,3615,1988,2169,2186,2461,2376,3143,2288,3065,2656,1807,1532,1646,1556,1555,1532,1556,1552,1861,1529,1536,1535,1541,1527,1805,1880,2073,2088,1680,904,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),7557,7835,8138,7743,6892,7190,6985,7330,6859,8504,8487,10798,10554,15840,1095,888,1075,1262,1167,804,920,1030,1102,990,1185,1221,1171,994,1042,940,916,908,776,881,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他流动资产(万元),6500,5608,5329,5450,5319,4510,4452,8443,13969,13771,9677,5487,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
流动资产合计(万元),77719,75692,93984,87289,76894,73594,73730,113444,88561,83060,82014,89291,102086,152791,50385,48685,47514,50986,52704,48412,52173,52027,52151,51992,50915,53533,51512,51116,49986,52377,56196,7028,8256,8120,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
