报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),511106,546204,375223,401034,163584,167734,132822,152113,138458,147443,99851,101832,95388,75663,87929,85162,87512,87120,79439,68433,72572,69442,50704,84097,60082,58245,47889,114814,102399,118051,89351,87054,89625,76233,37524,37719,36147,27447,34462,24013,20710,32774,20467,21050,17702,21490,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),46792,61378,60158,69159,52396,60000,28838,31295,30514,39351,30680,20643,26741,17998,21619,18386,15661,14292,11223,10106,8238,10795,12160,11057,6353,7733,6236,4904,1027,2163,4426,1907,4276,3776,1474,1284,1408,1668,1240,1860,2073,820,1183,722,2303,633,
应收账款(万元),949794,908707,980824,887818,256344,259540,275911,244369,239137,222616,231958,231123,212589,229647,217583,208273,188245,197872,197892,175884,163694,160323,165992,145281,149441,133907,125521,110253,113606,93687,101955,99373,88239,85679,98550,86168,79604,71979,71822,72529,71772,65456,65546,58032,54351,45584,
预付款项(万元),27563,19969,14680,9312,3682,4073,5120,1747,2021,3368,2300,3944,5176,6898,6372,11163,11201,14565,5343,9584,11582,19494,11785,15422,11529,7028,27318,8255,7651,8061,5320,4947,4759,3343,9450,10909,6378,12159,9710,12919,12023,7633,12247,6819,11319,5257,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,4109,4109,--,--,4109,4109,--,--,4109,4109,--,--,5107,5132,--,--,3346,3346,--,0,--,12,2583,2583,1879,1957,78,78,1057,1074,--,17,1299,1299,--,--,--,433,--,--,0,--,--,0,
其他应收款(万元),22608,20618,22685,20654,687,416,666,515,924,750,846,787,845,4784,1035,998,1210,1417,1407,7027,3658,2226,17235,13825,9660,9013,5777,7974,1965,909,380,261,963,225,257,221,717,673,813,374,406,528,1283,1057,1308,717,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
