报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2011-12-31,
货币资金(万元),36961,46798,83902,73184,75879,80444,31198,30991,26508,19232,3171,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,30,
应收账款(万元),8019,7553,7522,7309,7344,7480,5814,5686,4024,5241,4552,
预付款项(万元),338,151,126,72,206,40,137,109,10,15,513,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,27,333,416,76,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),129,134,135,135,519,111,155,195,177,611,942,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),1,681,2,2,2,2,3,1,--,14,1264,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),15039,1480,928,10784,5694,334,339,264,349,1448,1837,
流动资产合计(万元),60487,56797,92615,91486,89643,88411,37672,37579,31484,26637,12309,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),863,925,925,825,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),142,159,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),50654,51146,2751,2779,2806,2850,2901,2953,3159,3364,--,
固定资产原值(万元),--,4189,--,3851,--,3496,1846,1946,1670,--,--,
累计折旧(万元),--,1374,--,1168,--,995,922,910,575,--,--,
固定资产净值(万元),--,2815,--,2683,--,2501,925,1036,1095,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),2709,2815,2628,2683,2423,2501,925,1036,1095,930,2884,
在建工程(万元),16133,11186,9794,9188,8040,7348,6536,4428,1156,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3881,3952,3809,3865,3923,--,4053,4161,4595,610,2569,
开发支出(万元),--,--,--,--,--,3962,--,--,--,--,--,
商誉(万元),206,206,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),53,62,78,95,111,127,143,160,227,331,403,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),148,70,104,105,135,139,161,261,254,226,74,
其他非流动资产(万元),18,1896,2212,1519,1915,1345,3412,1367,749,850,--,
非流动资产合计(万元),74806,72417,22302,21059,19351,18271,18132,14367,11234,6310,5929,
资产总计(万元),135292,129213,114917,112546,108995,106682,55804,51945,42718,32947,18239,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,400,
应付账款(万元),198,199,88,42,136,141,42,41,15,223,182,
预收账款(万元),84,85,6,6,6,--,51,51,28,10,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),882,863,1198,1489,1145,854,721,1392,1454,1233,672,
应交税费(万元),192,252,138,612,568,624,273,909,707,193,712,
应付利息(万元),35,10,9,6,6,4,5,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1365,12440,277,212,204,1416,179,219,333,31,6,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3750,2400,1000,100,100,100,100,--,--,--,--,
其他流动负债(万元),7,5,13,57,101,109,103,90,44,4,--,
