报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),25147,24880,18802,67129,7449,9916,9830,6960,5594,6957,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2140,3637,3625,1769,1719,1767,1629,425,1853,1612,
应收账款(万元),53083,45234,45393,61798,43351,42189,32226,21974,17545,13564,
预付款项(万元),6243,2759,5188,2415,3114,1971,705,1323,1487,2663,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2479,2793,3675,3172,2911,2270,1950,2662,1747,1182,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),101800,95068,70806,75235,71540,69261,70076,54092,30873,23197,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,3,--,--,3,--,
其他流动资产(万元),11230,12161,24650,977,1313,653,1300,1231,914,308,
流动资产合计(万元),202122,186531,172139,212496,131396,128031,117717,88667,60016,49483,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1475,1515,1559,1568,1520,466,390,370,308,281,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,25707,--,22168,9245,8720,--,--,--,--,
累计折旧(万元),--,6660,--,5626,4883,4427,--,--,--,--,
固定资产净值(万元),--,19047,--,16541,4362,4293,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),18657,19047,17471,16541,4362,4293,4474,4372,4466,3964,
在建工程(万元),191,191,201,1392,12622,10749,5681,207,12,--,
工程物资(万元),--,--,--,--,--,30,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10134,9839,9910,9972,10107,8036,8368,7971,70,50,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
