报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),6561,37267,37233,60439,15012,15579,19090,20577,21291,21443,1593,1244,721,843,1477,1288,1057,980,974,757,573,429,2029,1532,829,276,229,190,22,82,213,215,10426,9998,13373,14162,13885,18255,20442,13048,14049,12824,10234,10120,17905,15849,18281,8603,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,0,--,0,--,0,
应收票据(万元),--,--,--,--,5,5,--,12,--,--,--,25,--,--,--,20,--,20,--,--,--,--,50,50,--,0,--,202,--,--,--,--,--,0,--,30,52,57,2,0,--,--,--,359,--,20,12,0,
应收账款(万元),17785,15447,16694,16712,7365,7428,8006,5864,4766,2693,10,1,254,261,24,14,18,14,18,17,235,235,132,421,173,156,158,167,167,167,2356,4716,2116,3553,4101,2586,2617,4292,2161,5937,3708,6036,6055,2222,1646,1975,2062,1927,
预付款项(万元),37219,32004,5238,5015,2056,1658,2000,1712,1540,23,200,200,200,100,157,100,150,180,12,12,170,202,187,156,93,158,158,721,665,479,356,169,2140,2446,5971,5687,4727,4751,7281,6557,2877,5913,6453,3351,2722,4095,3429,3708,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,0,--,0,--,0,
