报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),194390,187391,253518,442999,463216,703869,643104,659226,670603,606084,471813,597743,486937,443465,378489,349558,328183,209849,279503,300946,177951,432009,144857,91552,103444,60157,74816,79876,123019,93067,63758,93712,75893,124562,93189,99646,67499,71869,102350,171671,354616,47537,75867,56056,102855,26269,45092,64400,69045,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,39,73,215,591,699,1500,3413,2632,1713,137,223,324,317,357,354,361,424,410,354,339,318,408,484,412,386,267,226,353,834,919,1571,477,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,1000,4075,--,--,--,--,--,--,--,--,855,623,1143,1320,848,1073,1215,1239,900,1172,1712,1250,341,680,1312,12,41,300,911,364,471,10,735,735,435,268,0,--,
应收账款(万元),418633,200166,--,188009,282078,203118,190956,156993,199278,215826,201476,331851,471281,375111,401068,438785,584303,273224,384183,175358,433444,222702,242813,203712,221517,160370,170846,133125,197322,114879,126877,85456,221025,140271,221964,225976,270860,134535,169324,97562,122272,122918,88262,71413,53380,41621,49183,20369,29169,
预付款项(万元),11926,30398,39872,30567,17722,40477,29374,14280,16471,23674,15084,25464,12028,55763,32034,37938,24610,55892,57613,45743,57633,62174,71915,44472,29688,28140,136769,117779,110795,164924,185149,171329,158870,173046,21281,26181,26153,78306,60882,59177,28368,92077,55846,59741,11340,48844,23394,22258,8177,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,--,
