报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),178139,344648,413664,457521,436353,625591,495848,575057,613403,581295,549279,616140,732398,903066,452286,460674,309354,328211,257726,199453,158367,233143,259753,369596,538876,216601,282163,313292,207268,194669,244969,263416,436220,178025,175859,164533,124149,119576,86252,125043,237803,194628,266874,193626,211524,181052,115546,148712,117635,136773,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,243,235,222,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),65706,53524,151027,165992,133011,239611,179802,170815,105393,174478,147318,140355,102800,89118,125300,177262,123318,206572,73544,59979,160607,209219,77590,81949,224823,350608,166472,201841,210331,189827,182307,115606,87775,302825,347496,82728,234262,245810,25520,54935,66634,105980,184945,52964,97701,116448,107953,86947,90727,91592,
应收账款(万元),63857,45831,59696,32544,57123,35907,50666,58991,51706,34879,52160,60995,104663,49380,46420,44847,36667,23464,37170,77861,46020,29597,51727,55606,8370,15038,31731,10961,7717,7709,18153,8821,10450,199,2746,16841,17270,25428,36173,36761,108211,4344,12599,13538,12027,2954,2983,5134,16224,1864,
预付款项(万元),73952,36607,63052,58423,74428,33745,51965,22805,29464,25242,38914,30049,53801,23577,68760,51438,54884,35981,500206,530849,519992,405950,549136,467984,524068,430575,366338,319994,291806,291164,187122,185557,155106,19094,33210,37368,31051,30295,47060,43881,44928,39782,24444,20540,15051,12931,11509,6344,7582,6487,
应收保费(万元),--,--,--,--,-22582,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,-1045,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,-17508,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,225,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),--,52371,91371,9626,30291,6296,8129,5732,10703,8895,20604,22175,17139,14834,12486,15523,13113,10172,18110,16899,16487,14395,20101,22478,24627,18573,33327,27060,20136,17058,34984,41723,130134,3966,4925,5902,8185,5307,6769,5867,5459,4081,12584,10993,3842,2558,5821,3321,4383,3710,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
