报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),97182,64056,70191,111841,156345,198338,52104,10962,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,
应收账款(万元),66431,71137,105218,104446,75775,102890,87359,68759,
预付款项(万元),37805,50551,32459,22432,24188,13678,12502,10123,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),154,161,270,188,754,285,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),29067,28997,27627,17931,22848,15582,12090,8939,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),236286,149861,171358,175626,102995,132744,129293,82691,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),500,1212,749,561,323,34,137,658,
流动资产合计(万元),467426,365974,407872,433024,383228,463551,293485,182132,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),25799,23492,19065,15000,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),22062,15778,13038,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,34089,32537,29583,--,25261,--,--,
累计折旧(万元),--,10916,9471,7080,--,4097,--,--,
固定资产净值(万元),--,23173,23066,22503,--,21164,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),22954,23173,23066,22503,23341,21164,3828,2248,
在建工程(万元),59315,53090,36533,13570,2460,2591,9958,34,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),20573,20917,21832,23862,22483,16894,5226,2611,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),11410,11356,10572,10572,9234,--,--,--,
长期待摊费用(万元),72637,72793,77664,51443,45398,55625,65364,41916,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),14877,18772,19215,16899,15849,13283,11398,6458,
其他非流动资产(万元),507,1000,1507,--,--,--,--,--,
非流动资产合计(万元),250134,240370,222493,153849,118764,109556,95773,53265,
资产总计(万元),717560,606344,630364,586873,501993,573107,389258,235397,
短期借款(万元),102600,78600,30000,--,50000,61000,78000,42500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),13399,12549,39529,34245,10658,40237,59747,23786,
应付账款(万元),100092,46725,63891,88573,31131,50867,31776,55633,
预收账款(万元),40,29,32,275,--,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),15338,17015,28187,26711,19430,19418,17239,11827,
应交税费(万元),5141,12231,34495,36732,22956,24502,17751,13828,
应付利息(万元),154,104,38,--,74,111,122,78,
应付股利(万元),--,--,--,--,1787,--,534,3150,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),61117,65913,72813,60482,43987,58207,56267,27135,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,1000,--,--,
其他流动负债(万元),4041,4310,3463,3110,2024,1945,814,255,
流动负债合计(万元),301922,237474,272449,250128,182047,257288,262250,178192,
长期借款(万元),--,--,--,--,--,2127,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),1810,1816,1457,1317,826,--,--,--,
其他非流动负债(万元),4032,3665,5437,4441,3546,2978,673,364,
非流动负债合计(万元),5841,5481,6894,5757,4372,5104,673,364,
负债合计(万元),307763,242955,279343,255885,186419,262393,262923,178556,
实收资本(或股本)(万元),54767,49290,49290,49290,49982,50338,36474,21000,
资本公积(万元),189122,154068,153783,152199,159435,162834,29215,2483,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),21821,14877,14877,12837,8326,8326,4461,3132,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),123824,124969,111582,98379,85266,87833,55578,30226,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),392265,345991,330729,312704,303008,309331,125727,56841,
少数股东权益(万元),17532,17398,20293,18284,12565,1383,608,--,
所有者权益(或股东权益)合计(万元),409797,363389,351022,330988,315573,310714,126335,56841,
负债和所有者权益(或股东权益)总计(万元),717560,606344,630364,586873,501993,573107,389258,235397,		
  
