报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),499191,469592,450714,424402,375957,357340,261558,400545,217205,205440,155247,219739,158779,267828,173820,198910,125132,66031,43455,194263,84154,154977,92126,185811,311065,368127,163042,166418,188481,322372,89171,116900,195479,53207,69384,116701,63813,28795,17418,21915,49198,49097,105565,11880,18901,21599,21909,
结算备付金(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
交易性金融资产(万元),52,82,--,43,--,--,--,19,--,--,--,--,26000,26000,--,--,--,--,--,--,34,--,--,30000,50000,1503,--,17978,15034,3073,922,--,115,0,0,--,0,--,--,--,--,0,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),562214,532066,628207,545904,606119,543420,526188,405989,291332,268592,254762,282185,206467,138713,92427,70129,81283,100703,117047,132882,127880,86507,107698,80855,81098,49114,32025,40753,41769,19557,22287,17088,12160,10201,8154,1329,18152,5568,3661,8249,5590,1888,4255,618,1189,11386,5788,
应收账款(万元),194553,185771,113989,156175,147248,164205,105688,135279,114249,78572,49204,80177,52724,53425,44761,69730,49629,56723,22307,22616,23226,23224,14789,21976,20324,14369,10340,16677,17194,12600,7192,10399,8476,7138,3693,5482,5535,3978,3362,5364,6560,6315,3575,3637,4245,4523,3362,
预付款项(万元),488043,558168,303913,412853,323328,341259,215029,321022,180289,151131,93771,128136,96683,77574,72404,83942,126440,162930,86440,86136,45473,37158,34980,93252,102785,162656,155521,164010,164917,82566,40245,40445,28562,44976,33018,71634,72109,67871,53713,78015,59806,35728,15096,13393,7482,5084,5249,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,0,96,24,1109,501,1732,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19,--,4,43,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
应收股利(万元),--,--,--,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),82454,58252,50916,44085,30726,89953,38102,54877,42264,32632,23749,17341,18465,25727,20267,16108,3463,2985,2906,4076,2652,3300,3599,26423,20309,7028,3376,4721,5241,15387,1906,3333,2645,2350,2568,3606,1830,1375,996,2200,2127,3015,2239,3932,3108,2632,2138,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
存货(万元),362109,322744,277544,288426,278405,280273,166960,174322,180169,187322,130006,113203,120900,161978,133045,68043,58421,93683,65997,65473,58741,52852,42760,28923,47678,56175,37310,44738,41340,58253,29824,17075,21924,21973,14399,18620,17838,20234,12561,21580,23407,24666,12998,11585,13154,10667,7304,
