报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),25532,27425,41156,62861,64412,27122,23854,17554,19738,15736,32114,20004,25000,23821,18319,19747,20396,21153,17086,12286,20032,17748,20324,14941,20169,12025,17750,18543,21600,28962,30253,36093,37726,10991,11706,7730,10136,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
交易性金融资产(万元),355,501,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收票据(万元),25746,22946,19919,22341,20766,14700,15809,19121,10274,8278,15714,16478,15080,18110,15693,16578,16663,16916,20618,23373,12689,16317,7810,11263,7060,6203,4982,6126,7533,4730,3677,5668,3574,4181,1718,791,678,
应收账款(万元),24952,22003,15350,19740,18965,14232,13872,17873,13561,13537,12475,15465,16848,15573,15121,24578,25111,25998,22811,20444,24008,18804,20756,17335,19896,16113,13849,13962,10948,14646,13879,13389,11114,12659,9138,6725,6439,
预付款项(万元),16877,11663,8892,12048,10543,6046,7006,9103,9304,7051,6983,6185,11237,12673,14190,18402,18966,15165,19016,11559,17283,11336,13224,10266,11490,11263,12453,11287,14324,10572,13146,14615,8207,6181,2312,1443,2522,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
