报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),21190,19287,24322,10514,4532,9504,8669,6401,3608,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),777,104,517,351,131,170,95,539,30,
应收账款(万元),10256,7260,5247,6591,8266,7415,7628,3753,3716,
预付款项(万元),126,162,29,175,421,49,5,5,14,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),686,622,660,887,1092,834,365,175,284,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),9420,5635,9976,10890,6015,6002,3675,2687,4426,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),5489,5104,3991,4364,4736,3659,3168,1940,1556,
其他流动资产(万元),8128,8023,146,92,2255,196,322,57,81,
流动资产合计(万元),56071,46198,44886,33864,27448,27830,23927,15557,13715,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,534,534,534,534,534,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,2418,--,2664,--,2004,--,--,--,
累计折旧(万元),--,1317,--,1296,--,802,--,--,--,
固定资产净值(万元),--,1101,--,1368,--,1202,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),954,1101,1232,1368,1425,1202,753,608,473,
在建工程(万元),--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),780,665,388,311,285,194,115,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),37,48,55,59,69,37,53,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),97,90,77,77,101,71,65,33,32,
其他非流动资产(万元),4767,4634,4642,3956,3124,2672,2541,2624,2125,
非流动资产合计(万元),6635,7071,6929,6305,5539,4710,3526,3265,2630,
资产总计(万元),62706,53269,51815,40169,32987,32540,27453,18821,16345,
短期借款(万元),78,315,315,10,1648,1638,2760,850,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,198,672,992,
应付账款(万元),3563,3559,3057,5425,8011,7498,6666,3789,5182,
预收账款(万元),10777,2971,4965,7835,1638,2958,1194,1250,777,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),622,573,519,501,437,384,292,166,70,
应交税费(万元),495,703,278,443,510,513,415,409,144,
应付利息(万元),0,0,0,0,2,1,5,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),87,87,109,90,28,14,3,51,65,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5081,5092,3763,4783,3867,3603,2941,2143,1655,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),20703,13300,13006,19087,16142,16610,14474,9330,9385,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),5234,5475,4870,4607,2855,2932,2366,2109,1959,
非流动负债合计(万元),5234,5475,4870,4607,2855,2932,2366,2109,1959,
负债合计(万元),25937,18776,17876,23694,18997,19542,16840,11439,11343,
实收资本(或股本)(万元),10660,10660,8200,6150,6150,6150,6150,2100,2000,
资本公积(万元),13334,13334,15782,983,983,983,983,352,2,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1201,1201,1201,1201,752,752,369,434,227,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),11683,9412,8864,8232,6190,5090,2993,4508,2775,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),36888,34624,34070,16591,14085,12978,10484,7382,5002,
少数股东权益(万元),-119,-130,-131,-117,-94,20,128,--,--,
所有者权益(或股东权益)合计(万元),36769,34494,33939,16475,13990,12998,10613,7382,5002,
负债和所有者权益(或股东权益)总计(万元),62706,53269,51815,40169,32987,32540,27453,18821,16345,		
  
