报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),54068,85626,81235,73846,46057,52136,39278,34435,20377,17986,15776,14104,41846,101483,99390,120356,123223,121223,117631,113281,115187,118399,113234,116866,133885,138517,139237,144915,148670,19298,12964,18613,5215,7626,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3500,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5030,5215,4060,4183,5508,6117,4566,3827,5776,7393,5950,5229,5278,6021,5256,5132,6478,7829,6081,4721,4744,5542,3833,2779,3251,6773,4133,3134,3481,4015,1340,--,--,--,
应收账款(万元),10576,10469,11550,15109,12878,10827,13050,15310,13091,11863,14151,15925,13007,11594,17130,19348,14671,14034,16935,20921,17192,12684,19307,17218,15278,9912,16430,14369,12798,7435,10189,4928,1343,1402,
预付款项(万元),664,334,1368,1038,457,263,1127,1063,1988,3026,1966,1143,2875,2572,1676,2781,1573,892,977,831,1020,5232,7015,8201,5883,3016,4139,6298,3392,1327,1222,30,6,18,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
