报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),21287,19033,26492,31553,25821,24369,25196,26585,23552,19512,16761,16138,16603,13917,15258,13249,17899,17728,18853,13003,15877,16919,22070,20745,22309,25206,26387,33541,38796,42878,44341,43617,43216,41995,43373,44014,45871,40105,37177,32677,34103,39189,37381,39768,41153,35279,29719,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,203,187,135,130,131,133,136,132,150,156,152,157,168,169,171,188,206,232,224,211,253,304,257,251,197,176,222,258,298,536,240,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收票据(万元),26712,21690,19016,14967,14110,13453,16680,12756,13348,14654,18807,16824,17597,14600,19843,15007,14116,12969,17976,14120,12479,11647,14411,12187,12725,14666,16058,17617,14975,12602,13174,13889,11689,7314,8455,7109,6464,10033,17186,20359,13865,12083,14847,11217,11926,14735,16104,
应收账款(万元),18274,19527,15764,19269,19495,22042,18487,22150,18796,20609,16413,21924,20282,19746,15721,23180,19261,17415,14044,18463,16642,15544,11846,14868,13362,12993,10195,14497,14483,16241,13690,16523,15811,19274,15656,16539,14330,13717,13987,18961,21326,20061,14524,17354,18048,20307,18835,
预付款项(万元),4087,4390,4393,5312,5423,4973,4176,4494,3534,3523,3575,4075,3792,3984,3235,6210,6548,6215,5709,4997,3234,3594,3993,4552,3362,3768,3946,7996,7125,6629,4559,3399,3512,3184,3163,2225,2087,3468,3004,5297,5562,5374,4278,6098,6352,8251,6508,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
其他应收款(万元),5230,4492,5386,5374,5147,5331,6142,6162,5883,5965,6054,18028,15476,15462,10539,9306,6436,6182,5023,10519,10978,8626,7823,5848,5588,3350,1953,4599,5391,2736,2241,4032,4228,3544,3187,2782,2723,2614,2681,1029,1219,1187,1118,1322,1546,1798,1483,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
