报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1879542,2810241,3013462,2659113,3815751,3050685,8712552,1937709,1531545,1767571,2019387,2823872,714725,513954,463038,472567,464878,627354,589842,376450,619197,266358,222979,230018,347274,344941,362407,544482,399376,426699,18642,21722,17124,8690,4751,10873,3360,4256,4753,3575,2768,2680,2633,3621,7598,6086,4431,4742,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2466,4101,4997,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,31,0,0,46,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),728,--,310,220,30,1398,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,476,269,4,643,53,10,242,620,--,11,1,0,--,42,0,0,
应收账款(万元),264618,--,214856,194403,152028,191725,147090,150377,132276,132205,123046,117344,97740,102961,97995,62159,64545,62482,64822,58879,19126,23091,19720,19573,10819,15253,6711,9326,5668,7760,11334,12503,13427,11048,9793,9981,10980,11792,12496,13796,11029,11498,8911,9659,14361,14820,13007,13919,
预付款项(万元),2850,3349,3650,4785,6811,8245,5893,2579,2867,2645,2196,537,705,413,598,549,907,685,2734,2785,3021,599,434,419,6402,62,24,58,88,434,8110,6143,9742,9454,7864,5497,6908,8384,8651,5201,6510,8119,6860,3555,8020,8079,5333,4277,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收利息(万元),--,--,12704,12265,16467,7751,--,--,--,--,--,--,--,--,--,--,0,--,125,125,163,163,163,164,--,147,100,926,--,601,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
