报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),59182,67260,61545,64613,58554,65367,73104,50327,37223,49534,60157,69430,55813,32228,39506,44861,37417,30059,53255,41329,41685,44789,50844,60015,50966,47944,15739,18608,30443,16369,10206,10038,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),15947,15263,28324,32232,24652,4254,7070,4700,316,814,767,6732,1686,356,1323,2087,1819,1889,571,1745,245,585,442,2567,353,897,730,1097,2762,200,6,95,
应收账款(万元),127094,119186,108893,124278,121612,106698,83968,51381,42973,37614,47012,46170,30628,30914,28844,30479,22594,24169,22785,20407,19578,20711,16667,14902,16430,12617,11822,6071,6676,5785,2660,2788,
预付款项(万元),39182,55415,51223,25468,71105,47780,49922,37806,33682,27653,33590,20273,33575,39984,26088,21850,25338,22481,25247,24877,25049,26399,43669,25075,20401,16098,14061,11045,8508,10999,22364,13413,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,43,22,92,65,42,28,25,97,92,89,84,99,125,130,219,135,425,296,206,206,463,250,238,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,165,110,55,13,163,113,56,56,765,720,675,630,633,633,703,703,633,633,633,633,--,--,--,--,--,--,11,3,
其他应收款(万元),72392,23709,19260,16419,17690,16237,15385,10639,15051,13896,12824,18296,9051,6155,7350,6239,7617,7747,7688,8127,9635,7549,7134,6315,10418,4817,3541,7114,5875,6255,8492,5937,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
