报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),61571,46158,64049,74239,75112,71099,72515,94820,110151,16196,17282,26554,96106,36789,22910,44817,51029,51214,44780,55079,29186,15558,10671,39061,54250,31566,95470,76172,99969,75893,76850,78964,95877,93463,16719,17082,16140,1411,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,6100,13000,10400,3450,1500,3150,380,1142,33007,35134,14059,--,66177,0,24512,--,20681,17699,18520,--,--,0,0,0,11184,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收账款(万元),13024,13513,10261,7643,6352,7794,6953,8612,9663,7971,8531,7105,6536,7099,6978,5079,4845,5118,4845,4226,4389,4689,5250,5677,4721,5466,5225,3668,3273,4452,4594,4029,3945,4383,4293,4054,3874,4493,
预付款项(万元),3528,3242,2905,2110,1985,2572,2815,2445,1871,2589,2418,2913,5716,2279,3149,2150,3528,1839,1190,1543,2068,2484,2332,6570,2924,2360,1218,1354,1086,949,789,690,794,597,902,706,510,597,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收利息(万元),229,--,228,260,320,271,364,266,275,723,352,434,47,35,28,296,119,148,122,263,15,--,0,44,113,155,70,371,412,455,579,428,189,--,0,0,--,0,
应收股利(万元),--,--,--,136,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44,--,--,--,52,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
其他应收款(万元),--,1939,1632,1568,1617,1803,1833,1762,1614,1805,1974,1609,1352,1917,1846,1815,1491,631,446,577,430,297,408,1983,1358,517,326,372,201,251,239,267,211,336,346,155,185,406,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
