报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),13696,24637,13695,21751,20127,28299,23971,37277,30333,34266,29419,30770,30593,45572,57444,60851,70735,40967,62271,17747,18958,26194,41217,40748,42208,45335,41703,53601,9481,11489,7252,9877,2262,1983,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应收票据(万元),215,415,1667,1141,843,1669,1555,1297,1329,1878,1335,762,1340,1814,1331,1041,1922,4386,6337,5871,3935,4105,2291,2515,2655,3797,1689,844,460,1149,450,790,264,0,
应收账款(万元),21283,20175,21068,22421,22824,25296,26822,27037,24002,25532,26786,27464,27713,26863,30101,29533,26835,24909,20837,20121,16036,15531,14435,9896,6304,5534,6777,5227,3650,3094,3991,2571,2363,1591,
预付款项(万元),2059,1492,2012,1254,934,768,1906,1516,1303,1164,4571,3054,3082,2539,12651,9643,10505,8195,12455,14222,15461,17487,14132,12141,11031,8412,14933,11872,5241,4523,5830,1734,1381,1074,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
应收股利(万元),--,--,--,--,--,182,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
其他应收款(万元),1138,1453,1526,1569,1977,2150,2686,3155,4640,4783,293,391,290,326,562,676,766,660,2179,435,334,539,123,120,84,74,5078,72,1404,433,470,119,9,168,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
存货(万元),25338,24174,25318,26592,28117,24938,27316,27138,27613,27672,34394,31163,28755,26613,28066,28680,25632,22228,25807,24534,23710,19413,17226,13539,13717,14106,13385,12543,11458,9382,8939,7473,8187,7013,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,20,
其他流动资产(万元),2033,1918,1433,16,1729,1789,2456,2342,2077,5084,900,468,624,6587,--,10000,--,22000,--,--,--,0,0,--,839,816,--,--,--,--,--,--,0,--,
流动资产合计(万元),65761,74264,66718,74744,76551,85091,86713,99761,91297,100379,97699,94072,92397,110313,130155,140424,136394,123344,129886,82929,78435,83269,89424,78959,76839,78074,83564,84159,31693,30069,26932,22564,14466,11849,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
可供出售金融资产(万元),21877,21202,24452,24077,23380,23005,24355,26355,26055,23380,23880,10880,6280,6280,6280,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,
长期股权投资(万元),26247,26342,24183,23199,21185,18190,13753,11821,11967,12008,22103,22042,21993,21071,11103,5782,5280,2280,2280,2280,2280,280,280,280,280,280,280,280,280,280,280,280,280,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,
固定资产原值(万元),--,95055,--,98318,--,98558,--,93524,--,80684,--,87050,--,82813,--,76141,--,75178,--,48516,--,48348,--,28713,--,24178,--,24838,--,20333,--,19736,0,--,
累计折旧(万元),--,34489,--,34016,--,30192,--,25260,--,21528,--,22465,--,19579,--,16803,--,14466,--,12425,--,9352,--,7192,--,5865,--,7113,--,6065,--,4642,0,--,
固定资产净值(万元),--,60565,--,64302,--,68365,--,68265,--,59156,--,64585,--,63235,--,59337,--,60711,--,36091,--,38996,--,21521,--,18314,--,17725,--,14269,--,15094,0,--,
固定资产减值准备(万元),--,5437,--,5628,--,5972,--,872,--,872,--,154,--,154,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
固定资产(万元),58045,55129,56900,58674,60334,62393,66515,67393,67147,58285,63598,64431,62729,63081,57743,59337,59672,60711,36912,36091,37433,38996,37694,21521,19920,18314,17505,17725,15205,14269,14051,15094,14083,10202,
在建工程(万元),827,1696,1785,1446,1558,1162,4238,3259,7169,13802,9622,10376,13849,12513,14187,7212,8039,7384,28359,27112,21997,10645,6179,20633,18781,15866,9421,6209,6903,6957,4777,1110,817,1056,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,106,399,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,
