报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),37257,36847,34308,35239,23755,33538,27435,26310,25559,12942,13720,12168,9268,13668,11745,17128,39277,31547,34067,13226,9148,27550,14473,26964,52676,42990,19861,25011,14702,16841,15688,22339,37704,33474,16599,13593,14426,21508,20449,11007,3653,2825,5295,6876,5871,13797,10565,13347,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,2210,2261,2925,2932,2861,1007,1828,2521,2395,1925,717,714,13684,8537,28247,864,14810,698,152,152,1,1,1,1,7,7,7,7,8,8,13,0,--,0,--,--,--,--,--,--,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收票据(万元),762,744,788,522,491,758,501,359,531,359,497,1132,946,1262,1408,2025,1376,993,1186,1051,983,960,901,1403,1057,906,709,1488,1051,842,746,623,648,767,381,193,433,201,105,243,118,141,28,355,151,215,179,177,
应收账款(万元),6308,5875,6104,5286,6343,5720,5585,4674,5568,5471,4677,4619,5152,5720,4906,4444,5241,4892,4265,3683,4694,4673,4968,4853,6658,6675,5927,5234,7391,7054,6375,5748,10775,10896,10631,9587,10017,9653,9188,9250,9558,9797,9424,14856,14712,17290,18796,17341,
预付款项(万元),701,719,551,637,692,502,984,604,1273,791,747,662,657,696,1014,751,700,807,720,777,1320,912,823,831,1893,891,494,881,3946,3931,3731,13256,3320,3447,2882,3625,2763,2313,2293,2005,2087,2458,2084,18361,11483,15015,9886,7864,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
