报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),833016,848386,1049154,968664,805960,741090,792490,789935,741685,905093,793026,899619,850709,980460,737640,751611,685374,609857,553367,422810,281919,409150,472005,482006,464213,572699,687153,746847,1039325,959103,802781,776458,760273,742014,746963,607202,375808,302067,178744,281856,356511,372135,487211,488827,410883,261799,196262,261874,101862,
结算备付金(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),2408,4224,940,566,4006,6313,9880,14665,3751,5312,4705,3690,3173,1945,3009,1726,2474,5358,4256,2712,3404,2223,3731,2374,4011,3561,2475,607,771,2575,2023,4438,4155,9012,5807,3126,3708,6246,6583,7040,1115,796,551,210,2749,1360,413,569,1460,
衍生金融资产(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),52656,71711,52840,51322,111492,116380,91997,96486,42134,47680,27042,36486,39401,61192,22782,34224,11926,12328,15565,16956,8071,5858,5657,9098,6689,6600,12655,18289,17301,20920,21438,17516,39165,31208,20103,18468,29753,25554,13111,24148,25816,30103,10958,39970,53171,42627,45638,15914,27912,
应收账款(万元),1336770,1261172,1291088,1284673,1268963,1189018,1287280,1197693,1204339,1037785,918168,827166,743251,620615,530770,501915,402997,372819,364924,369328,369503,291985,266274,195304,273424,276758,252164,203586,317706,293342,251886,257776,177347,219957,192551,157121,171980,149325,136958,125818,149343,126823,93521,81969,92970,71332,73281,66237,51260,
预付款项(万元),280679,280312,297878,315572,427882,363646,373982,378761,191329,164935,169707,193253,146766,121335,122685,119707,116469,109730,112933,112706,67170,60560,50166,51056,47471,41769,48279,53171,16779,27513,45213,45495,40939,19558,9556,16094,32383,22780,18853,20167,1382,2996,3047,2565,0,--,5936,0,0,
应收保费(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
