报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),95323,82892,60917,91532,126616,171377,175497,137505,127976,100543,44210,52960,60820,85142,52265,79031,78738,69424,63979,57982,83993,95877,97687,89639,97035,88948,94528,86352,88459,100564,102270,109788,115084,116356,119606,12632,5227,3393,665,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,--,--,--,--,--,--,--,--,5000,7000,--,--,0,--,0,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收票据(万元),63889,54626,57599,53578,53605,61983,63353,65246,70423,59931,52310,48803,42155,44461,40513,42138,41676,43016,39419,28216,22798,26650,32201,30786,25952,25949,22612,22970,19613,16967,15185,6113,4271,1020,1428,51,929,84,--,
应收账款(万元),75090,83519,79760,81486,77296,79478,74951,86141,86052,82093,108938,92733,95368,83889,78562,72701,77232,69695,62016,66276,64460,54460,53628,47018,47981,41441,40296,36252,38405,31598,30376,29394,25822,19552,14793,13810,10420,7221,4586,
预付款项(万元),5317,5771,6452,5817,3340,3690,3969,2891,3529,1867,2196,2545,1969,945,7673,8154,8183,6586,36711,34430,34060,15508,5340,2134,2601,3186,6652,5264,6046,2502,9989,6945,2549,6975,2263,2086,2209,1126,1085,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收利息(万元),577,793,301,112,317,274,201,43,393,--,225,--,489,386,555,1153,936,441,93,182,186,283,312,576,369,434,436,445,586,300,--,0,--,0,--,0,0,--,--,
