报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),22836,58032,14599,22188,14994,15203,19541,13372,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),4789,3377,3888,2473,4710,5838,4037,6545,
应收账款(万元),71598,72851,70701,83410,77588,77469,67568,65978,
预付款项(万元),1894,1379,3684,1108,771,1237,2066,1762,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),5161,4195,3256,3510,2604,4062,1920,2492,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),32160,29667,24033,21744,32866,23220,27145,22432,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),25495,18,17,12,--,--,--,--,
流动资产合计(万元),163933,169520,120178,134446,133533,127030,122276,112580,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),1208,--,--,--,--,--,--,--,
固定资产原值(万元),--,47188,47062,46661,45882,41653,--,--,
累计折旧(万元),--,17222,16437,15575,12355,9219,--,--,
固定资产净值(万元),--,29966,30625,31086,33527,32434,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
