报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),8545,19606,7235,23491,18369,50363,29720,37541,33347,76486,36953,26740,24010,23495,12780,12373,19846,20757,9698,6761,13507,35651,16666,14698,15202,25802,11993,12368,18930,34029,10358,11615,11646,36802,21833,11947,16971,29879,11768,12702,7562,10198,10153,9150,21437,22821,21424,17090,9237,12373,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,1376,1107,1058,1425,549,1410,--,1503,2336,1870,2069,--,1778,1782,--,--,--,244,649,--,159,2467,2941,--,--,2527,969,0,129,70,57,52,55,47,59,1115,--,0,--,5,
衍生金融资产(万元),145,--,54,20,35,--,719,504,321,--,71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),1383,5530,30,30,100,11500,5000,--,--,--,--,--,--,20,70,--,22,--,--,32,54,283,15,322,542,607,201,56,941,2215,98,36,424,2366,260,110,120,19,20,8,251,170,--,42,353,378,1510,345,2339,2049,
应收账款(万元),10418,7493,6041,6234,6982,3992,9537,4517,2413,1769,1282,1369,2689,2447,1234,2037,2643,3865,2172,3509,5265,3709,7115,8176,8573,9739,4988,4969,4721,4065,5984,8206,10848,10306,14896,12740,11257,8191,13337,13067,16483,14245,26492,27248,18207,14118,21367,21943,23944,21933,
预付款项(万元),9435,6216,11906,12147,22351,20036,16499,7660,13193,5675,3513,6867,475,180,1086,537,799,418,979,1266,1713,1215,1262,1402,2533,1842,1723,1497,3712,2746,8639,8825,8544,2040,7035,3344,3583,2290,5444,5894,4934,3703,8512,9591,16871,13026,8218,7711,9022,7827,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,15,27,27,29,--,86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43,43,43,43,69,69,69,69,69,69,69,69,69,69,69,69,--,--,--,--,85,99,--,0,
其他应收款(万元),--,12293,3800,3664,1398,1338,7123,2206,2374,1984,1299,1186,1141,1106,1763,1899,1242,1211,4537,8590,4601,4554,5902,5934,6272,5939,1933,1869,2170,1387,3492,2984,3538,2222,7804,10027,10126,10355,9309,9767,9340,10813,4669,4799,6627,5291,4826,8851,9627,8481,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
