报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),87441,35688,74559,98352,107597,196047,92497,108612,97622,65344,64524,105912,62504,65567,121432,51530,40901,55069,60932,58879,59219,68253,68795,59482,65693,64115,63801,67435,61947,715,1845,4506,3519,2093,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
交易性金融资产(万元),51412,--,--,136,--,43,169,--,--,--,23,46,40,91,91,91,91,--,140,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),16373,17307,6660,4146,3429,4181,110,455,391,231,305,226,400,261,215,7,8,9,6,6,1,--,1,--,--,--,5,5,--,--,--,--,--,--,
应收账款(万元),119226,117872,97351,89575,119194,99102,47827,48639,53082,57165,41060,37389,55911,58651,35388,34822,41863,22104,18646,22230,23585,17396,15328,22839,24932,22598,19355,13223,18484,18584,15154,10943,8765,7318,
预付款项(万元),936,4140,3513,2397,1840,4391,2899,2429,724,1895,1757,922,480,1272,2140,2092,551,1884,3228,2318,1664,300,3150,3378,979,120,89,402,400,219,698,640,207,255,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收利息(万元),0,--,1,--,--,--,--,--,--,--,--,1,0,67,23,362,261,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收股利(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他应收款(万元),--,2436,1047,973,1340,1169,685,621,508,804,1211,1548,1079,3358,3709,3581,3763,167,158,173,158,196,151,61,47,45,42,33,29,32,61,40,49,599,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
存货(万元),56990,63336,52061,51248,41937,54391,26136,21598,19904,22221,19153,23273,29204,38248,24974,23805,21957,9653,7627,8173,10131,10292,7137,8021,10479,10250,6187,6065,6470,7696,6544,2840,2183,1587,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1021,1021,1021,--,403,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他流动资产(万元),17301,57418,78575,75730,82551,18840,17972,9959,19907,37483,33426,8302,27551,27256,970,2187,7303,22719,18502,22706,18600,13004,13019,14803,--,--,0,--,--,--,--,--,--,--,
流动资产合计(万元),351942,299219,314788,322557,359916,378165,188295,192314,192138,185145,161458,177618,177170,194770,188941,118477,116699,111605,109240,114485,113359,109441,107581,108584,102130,97129,89479,87163,87330,27246,24302,18970,14724,11853,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
可供出售金融资产(万元),3320,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,452,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期股权投资(万元),27187,30622,27029,25272,200,200,--,--,--,--,--,--,--,--,--,--,--,2174,2245,2354,2354,--,--,--,--,--,0,--,--,300,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),14537,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产原值(万元),276147,--,240977,--,235293,--,137408,--,135798,--,128080,--,130594,--,114572,--,109591,--,28229,--,26233,--,23128,--,21322,--,17564,--,15572,--,14141,10806,--,--,
累计折旧(万元),91884,--,80201,--,74715,--,56311,--,54105,--,48558,--,46699,--,40424,--,36276,--,6175,--,5017,--,4178,--,3188,--,2485,--,1836,--,1311,849,--,--,
固定资产净值(万元),184263,--,160775,--,160578,--,81097,--,81693,--,79522,--,83894,--,74149,--,73315,--,22054,--,21216,--,18950,--,18134,--,15079,--,13735,--,12830,9957,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,722,--,1070,--,1055,--,1082,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),184263,170433,160775,160682,160578,137821,81097,81224,81693,78521,78800,80138,82824,80611,73093,72049,72233,27354,22054,20904,21216,20652,18950,18342,18134,16875,15079,14129,13735,13359,12830,9957,2807,1934,
在建工程(万元),3126,28232,27267,25332,7730,17208,8786,8092,7502,8181,8169,7669,5739,3264,5056,3773,4565,4707,3612,2706,1661,842,68,128,62,86,0,--,--,--,273,1459,821,470,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
无形资产(万元),30793,32280,25107,26043,25601,26851,19714,19957,19428,20139,20183,19581,20084,20050,19246,18305,18225,4581,4352,4573,4393,4238,1211,1128,1134,1144,1144,1140,1150,1159,1153,1155,1176,2,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
商誉(万元),242570,298938,264659,299218,287659,299514,20377,20377,20377,20377,20377,20377,20377,21684,19448,19477,19477,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期待摊费用(万元),14656,7336,5596,4969,4760,3694,2439,1974,1788,1331,221,228,219,267,289,319,264,44,33,45,47,49,57,30,19,28,37,27,36,33,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5393,2689,2295,2550,2873,2405,1723,1804,1674,1559,1372,1484,1739,745,761,711,696,319,245,289,300,138,122,181,197,178,153,146,243,200,200,144,115,96,
其他非流动资产(万元),1786,6608,3244,4050,22523,5272,632,200,1007,1954,796,296,617,1240,187,67,1367,62,--,7,--,4,4,4,--,--,0,--,--,--,--,--,--,--,
非流动资产合计(万元),527631,577139,515973,548116,511924,493416,134768,133627,133469,132062,129917,129774,131599,127861,118080,114702,116828,39242,32541,30878,29972,25923,20411,19814,19546,18310,16413,15443,15165,15051,14456,12715,4920,2504,
资产总计(万元),879572,876358,830761,870673,871840,871580,323064,325942,325607,317207,291375,307392,308769,322631,307022,233178,233528,150847,141781,145363,143331,135365,127992,128398,121676,115439,105892,102606,102495,42297,38758,31685,19644,14357,
短期借款(万元),7413,3847,4886,6315,6096,9178,8652,15085,20991,21784,21130,31751,30821,40136,61073,67081,62160,5810,5621,11216,8171,6002,9588,6174,--,--,0,--,--,5148,4401,3709,--,50,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
交易性金融负债(万元),--,129,541,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),12465,--,10344,1609,1409,2802,611,926,1285,1004,664,892,327,684,524,512,522,33,25,36,6,10,12,19,--,--,0,--,--,--,--,--,--,--,
应付账款(万元),80234,--,76233,67413,87637,91260,27067,22051,26270,26387,16805,17251,28011,37644,19838,18916,25324,11790,7067,6112,9835,8925,3935,6473,9974,10332,5605,4743,6986,9116,9304,5602,3213,2511,
预收账款(万元),73,1411,628,1153,740,473,5,--,0,0,--,4,0,138,59,--,1,--,1,8,36,8,8,65,8,2,2,6,5,0,5,5,6,48,
