报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),51250,64374,70686,61967,44604,41156,61619,44845,39022,46277,41462,37118,38768,32770,42624,38555,24941,24406,27337,28905,23574,23892,24800,25283,17592,16517,15448,20685,15911,17105,20387,20614,15971,13719,16645,15055,12488,14749,13003,11264,13687,7822,7122,7403,7565,3938,4253,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,1050,0,0,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收票据(万元),30875,37323,35372,40451,32808,29961,27494,28067,32342,27955,22040,20775,22605,27535,31814,21968,20828,23703,21837,17179,16197,15471,13562,12059,10527,12082,10488,8442,8235,6282,4553,4467,4705,4759,4685,4523,4522,4271,4763,4426,4326,3333,1323,1499,1099,1106,833,
应收账款(万元),20548,23264,23068,25475,26362,24142,19123,19053,20548,19703,22581,18638,17990,17159,16814,15409,13549,12006,12092,10237,9521,9114,9390,8871,9074,8930,9168,8353,7517,7201,6352,7045,8009,5664,6497,8320,8213,7584,7461,8467,10039,10276,12778,9805,9590,10244,11613,
预付款项(万元),4921,6278,4341,6356,4300,4670,5548,9213,3237,3776,3066,4911,4240,8006,4701,7979,6214,6015,4654,6644,5728,5472,4108,4396,2827,4450,2702,4251,3467,3275,2026,4736,4685,4891,4192,2466,1944,2265,2932,8590,7443,5799,3322,3778,2816,3071,2460,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,0,0,0,
应收利息(万元),247,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,0,--,0,0,0,
