报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),119788,132987,82062,119706,123580,112024,70125,27430,31583,57620,30410,34820,33123,42815,23509,29699,44933,51597,45867,57571,59549,68305,59070,61858,61387,70138,59663,61765,65505,75492,64611,67689,71473,73429,6164,7347,9255,8691,1800,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,23,7,--,--,--,--,5,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),7837,7098,10400,11927,11915,6049,5051,8418,2015,1374,332,5131,7132,5678,975,1998,7382,7576,7581,5266,6714,7575,8613,9941,5839,6087,5644,5670,5893,4339,2653,2928,2770,2941,2276,959,322,517,903,
应收账款(万元),39544,33247,47033,47350,35325,42497,37459,34275,31268,27680,50054,49422,40352,35830,43568,40025,32772,29911,26310,27195,19860,18248,18052,18446,17959,19670,18987,16432,12300,14308,13712,13870,8250,7053,7346,6239,3023,2626,1158,
预付款项(万元),2768,2522,3190,3478,1571,1234,2233,1287,1357,760,1230,1030,1712,447,4517,5010,654,321,1404,1324,248,314,462,230,412,182,252,594,326,227,275,137,255,334,425,176,270,213,34,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,74,--,126,100,102,81,78,56,43,4,6,7,7,15,34,199,186,222,497,391,370,445,203,216,181,--,--,46,198,1084,236,236,260,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),--,2020,1287,1337,843,1501,2346,1807,2272,4138,5552,1018,857,525,899,868,607,609,915,677,616,758,490,482,598,916,1070,954,688,707,1153,565,553,384,84,191,103,304,371,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
