报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),78177,63247,51567,51827,57662,44824,30341,60632,87967,36980,29163,30787,32820,29820,47185,46656,34243,54494,73370,70396,90859,92465,115581,118353,133678,139144,131958,131377,141368,19283,18933,16565,8287,4368,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),34457,35068,38341,42855,33389,31568,29074,26806,27446,25811,25026,20109,23061,23166,20458,20840,29039,14580,14420,14668,21446,13178,16662,13843,11311,10644,11798,8590,14562,6952,5585,8754,8183,8214,
应收账款(万元),47336,45639,40747,41863,38783,51377,41004,42986,27367,32922,25699,37686,30643,29445,32228,37222,33535,32155,23948,20296,19516,18709,13442,15627,16235,9439,12687,12951,12489,9086,13279,6592,4682,5157,
预付款项(万元),8709,7526,6475,5000,6233,6440,6186,6208,6546,4570,10343,10526,3058,3719,5664,2048,3139,2974,5984,3287,3403,4278,5068,3704,681,1415,5781,3751,3237,3813,2748,1620,274,724,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),2390,3433,2079,1952,2093,580,175,87,52,467,173,428,297,455,287,192,413,361,194,1037,926,858,221,1138,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),2820,2809,3433,3849,3965,4163,4086,1770,1731,1820,1596,427,410,422,4248,140,138,151,202,135,154,821,159,158,901,384,167,397,345,594,361,188,2831,653,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),101389,105813,98288,88836,93357,92064,83618,72618,76284,69121,60783,58293,53096,49798,44793,40079,37683,37075,35744,34562,33533,34547,36051,32920,33507,33949,31299,28231,28878,26658,15139,12339,6237,8556,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,10000,25000,25000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),238238,241096,247827,232657,225873,200637,206243,32079,25231,73046,80600,75804,77850,67782,38391,32482,61737,54174,26089,26227,15374,15179,481,391,159,2743,1097,387,493,308,495,338,418,571,
流动资产合计(万元),513516,504631,488757,468837,461356,431654,400726,243186,252624,244738,233384,234059,231235,229608,218254,179658,199929,195965,179951,170608,185212,180034,187664,186134,196471,197718,194787,185685,201373,66694,56540,46396,30912,28244,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25000,25000,25000,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
