报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),75360,86919,98105,82869,101072,92888,99127,118319,52409,70180,72000,133842,152384,49497,65402,78606,71648,76419,64878,72848,76215,80357,93778,97636,92670,95184,91692,95369,104127,111768,10216,10765,10816,7573,2170,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),24726,19120,21971,26118,33764,14596,6744,6574,4170,4842,1561,4404,2271,2958,3684,3401,4014,575,2193,1591,2454,859,1800,1500,1332,892,983,222,357,39,242,646,45,56,39,
应收账款(万元),66289,84423,78859,87318,90156,73581,68989,62910,54728,58458,46274,39931,42223,46358,41911,41745,35438,39410,35598,32016,32795,32478,28164,24214,23042,22317,16442,16297,11144,9566,10114,8682,3412,5750,4952,
预付款项(万元),92437,80749,114908,95068,91671,94889,42375,13069,12906,6718,9896,9198,10549,7414,8597,10660,9321,4836,11471,10431,15381,8211,15267,18187,7538,7042,4810,4950,3641,2910,2672,1076,1542,1416,892,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),297,196,121,28,647,457,311,35,14,48,152,608,369,273,130,384,345,365,108,468,388,439,384,281,127,192,--,661,--,--,0,--,--,--,--,
应收股利(万元),79,--,246,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
