报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),48169,48981,51781,66628,46842,58565,65899,74579,69785,68368,68216,75957,46806,44509,41875,56900,48960,20121,30330,36431,28224,28945,31818,35685,26719,22947,26155,34968,24628,27276,27136,33779,32603,34322,42862,46634,3722,7468,7361,6236,3758,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收票据(万元),1253,1680,2728,1749,428,379,1151,1476,1335,793,1709,2303,1096,752,483,627,859,512,1887,1770,181,332,1812,2100,757,835,357,421,20,20,--,--,178,183,5,0,0,0,0,--,--,
应收账款(万元),40207,38358,32343,28526,36167,28974,24279,22094,24191,20241,18111,18936,22491,26289,17935,26826,26479,21084,16132,19320,15506,16325,15414,16510,14159,14389,13569,12248,7925,6017,4534,4066,3955,3350,3225,1808,1550,1861,1487,1034,1210,
预付款项(万元),12135,7489,7758,3538,9731,7060,8249,4965,7263,7736,11665,8705,13199,10599,9159,5408,10664,9867,10702,8837,14345,12848,11786,9264,10668,8405,8132,5845,4423,5337,6299,3543,2840,1794,2346,1847,3354,1121,827,1029,1036,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43,--,--,--,--,--,0,--,33,--,27,182,23,--,0,--,0,0,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
其他应收款(万元),11180,11402,11206,9450,11157,10246,9312,7134,8347,8030,8662,6773,9142,8237,9347,6953,9042,8261,9438,8551,10127,9305,8061,10748,10731,8631,7887,5356,4618,4638,4992,4022,3483,3010,3077,2723,2703,1541,1695,1021,496,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
