报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),30017,41194,33355,24973,23642,32006,26171,37629,50196,40267,43261,37871,39065,40138,38012,67978,63383,24180,19746,22729,38625,34860,31292,31153,31581,28888,32190,7290,10241,10107,10231,15659,13353,14217,22282,29527,34909,26693,22761,26094,30145,27217,22874,28025,21089,17637,10659,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,0,--,7,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,--,--,
应收票据(万元),7783,7771,8696,7831,4295,6392,6525,5391,5467,7275,4826,3718,2671,3318,2600,1588,2062,1890,2638,1789,1927,722,2023,1697,2238,1362,1173,1464,533,912,1310,823,659,683,1250,499,508,575,728,178,1197,149,1038,1553,379,1281,362,
应收账款(万元),45952,39991,36618,34034,31974,29965,30680,30040,30067,26291,27692,19978,21746,18852,18181,17881,18072,15280,14684,14584,12768,11424,10112,9866,10742,9038,7078,7360,10036,9474,7730,9092,8974,8260,7197,8522,7726,7996,7170,7061,7701,7163,6890,6454,6335,5006,4335,
预付款项(万元),2382,3222,2976,3426,3340,2128,1496,2224,1628,1933,1323,330,879,720,533,1045,2234,2055,1151,2907,3842,3216,1442,1822,1275,4226,2353,13278,13077,12948,13205,7958,6999,2668,2059,2796,2403,2071,1753,3608,3962,4383,5124,4372,3678,3246,2400,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,0,--,
应收利息(万元),763,507,577,737,1370,994,343,479,967,1106,767,710,774,1093,880,438,114,81,82,120,159,129,105,481,354,110,105,5,29,8,28,--,0,--,75,154,163,295,342,157,52,52,88,--,--,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,7,0,--,0,0,0,--,0,--,--,--,--,0,--,
其他应收款(万元),11230,23453,22106,2889,2829,2623,2562,4254,12578,10688,2236,2945,2284,1883,1036,1805,1548,1240,787,1541,1657,1109,1012,1186,1493,1241,802,1823,1600,1305,957,1043,877,--,1432,2156,2158,3140,1979,2336,2493,2877,2228,2951,2175,1626,1146,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1041,0,--,0,0,0,--,0,--,--,--,--,0,--,
存货(万元),34137,32624,29608,28804,29441,27644,25386,22618,24312,25327,25188,18590,19147,19919,17901,14745,15525,16887,16588,13809,16200,16853,16569,13317,12044,12983,13634,12954,13699,12249,13204,11481,12098,10243,8445,8464,7081,7132,9111,12357,12299,10818,12340,12270,12898,15373,13065,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,85,--,--,--,58,0,--,0,--,0,0,0,306,74,260,--,--,--,0,--,
