报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),252108,202037,198219,201807,203698,224664,232308,287102,263029,265050,271787,219413,261175,234969,182328,171932,149079,148490,124901,104061,120833,130699,134543,116866,128875,116194,150443,155697,218494,200337,195945,131677,191280,191071,179935,165473,128953,106528,85144,97912,110710,99214,106924,102023,129209,119070,133756,92454,86234,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
交易性金融资产(万元),11564,13562,14271,11823,12493,14203,12955,14920,14623,12848,11490,9465,5607,8314,2879,--,--,--,--,--,--,--,--,--,--,2,1973,1945,1873,2707,3592,3993,3501,389,283,424,78,380,335,4,7,603,2897,2756,100,5375,2268,--,43,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,582,
应收账款(万元),13451,14086,14622,22889,11573,11403,12365,12016,12834,14433,14448,13774,12716,15032,16402,17007,13303,13693,15263,14667,12815,14583,15908,15878,12681,15717,16077,12265,9310,10999,11329,11856,9242,14173,12280,10372,8502,8839,8732,17438,16587,19680,18613,18238,15205,16100,18979,16643,17333,
预付款项(万元),4988,6197,6404,4681,5076,6461,6635,8097,6049,6463,7471,7620,6732,5658,6365,29516,30749,33821,45464,50355,51475,47755,46757,46823,47918,46326,46901,49866,15314,9488,8624,15433,16339,16056,22635,31034,33402,15060,10524,12279,9769,53375,52281,48350,17845,32179,25472,45220,42322,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
应收利息(万元),2480,1718,1505,1241,1455,911,746,581,425,104,1029,912,843,1115,1033,1187,1227,894,621,321,552,226,144,38,40,35,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,2,2,0,0,87,3,--,0,--,0,0,0,--,0,
其他应收款(万元),--,--,7919,8594,7748,7944,8467,16007,38629,9588,7527,9561,8108,10144,12425,8715,8413,9794,11540,12841,9234,12232,13421,10885,9661,11931,14889,14462,11752,19721,38114,27339,23597,17602,10058,12235,11620,36457,11934,25178,22336,22783,21347,21760,19174,20778,21470,22980,19858,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,0,0,--,0,
存货(万元),289185,281017,282859,269833,263126,153422,150329,148379,141418,176025,178919,168142,163757,169932,164718,141782,138564,137737,116201,117046,116514,112731,112363,109207,105151,116353,113043,110805,107625,104796,110385,108657,105481,107551,107092,122478,115218,121761,120908,126735,126998,85430,86940,103778,103464,87374,77497,136842,127495,
