报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),18464,21404,20433,3811,4408,3769,4532,3303,3904,1484,1024,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4496,2937,3698,1957,2221,490,893,2665,2690,269,351,
应收账款(万元),12532,12429,8956,9694,7328,6820,4364,2556,3815,2600,895,
预付款项(万元),5773,3223,2949,1605,903,1267,347,396,124,121,147,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,16,7,15,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1099,660,1286,946,852,998,203,204,366,103,42,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),21381,18131,15099,12838,10689,8267,6728,7017,6731,6190,2262,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1580,877,877,703,899,678,271,183,128,237,232,
流动资产合计(万元),65325,59660,53298,31554,27317,22296,17354,16324,17758,11004,4953,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,9327,--,9277,--,9042,7070,6336,3508,3437,2603,
累计折旧(万元),--,3221,--,2762,--,1916,1510,1258,1058,732,444,
固定资产净值(万元),--,6106,--,6515,--,7125,5560,5077,2449,2706,2159,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),5994,6106,5906,6515,6718,7125,5560,5077,2449,2706,2159,
在建工程(万元),3786,2648,1911,1720,1611,1082,1959,1208,2433,1083,248,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4996,4792,2866,2877,2905,2940,2136,2158,1283,1310,1325,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),73,78,89,100,117,137,122,81,91,58,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),664,578,547,502,1156,359,78,244,215,121,35,
其他非流动资产(万元),--,--,--,--,0,33,145,82,256,80,3,
非流动资产合计(万元),15513,14203,11320,11714,12506,11677,10001,8850,6727,5358,3769,
资产总计(万元),80837,73863,64618,43269,39823,33973,27355,25174,24485,16362,8722,
短期借款(万元),10463,8557,6300,5750,5922,8662,6835,5590,4280,3430,870,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3520,2178,2553,1810,981,787,--,--,--,--,--,
应付账款(万元),6113,5739,3946,3683,3852,2148,1684,1165,1256,1868,978,
预收账款(万元),11577,9662,7080,3641,2591,1769,2425,3349,5010,3013,1055,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
