报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),16470,19953,25089,12044,13648,10788,10408,14089,14274,14596,29844,26881,18930,19981,14148,14929,17846,6841,5080,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),9600,14742,11581,9583,11641,8593,11385,5299,29615,20758,15947,6196,17270,15327,21485,13115,16636,13015,12121,
应收账款(万元),29822,31488,41354,29859,28790,51943,33758,26177,30102,47934,37681,32254,26192,25227,18667,18261,16462,20341,10146,
预付款项(万元),27562,20621,29114,26715,18475,9916,17454,9511,9086,3603,10361,11850,7632,7556,8518,8707,10248,4438,2279,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),762,472,504,487,237,323,355,305,387,310,504,438,439,370,258,165,614,145,246,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),40233,45184,33075,32461,31419,32722,29247,26332,19983,25579,28340,28008,29101,34603,29187,27245,21461,15906,18460,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),6592,6982,6628,5846,4441,4893,4949,4097,4957,5255,6853,6657,6755,6348,5,--,--,--,--,
流动资产合计(万元),131041,139443,147346,116995,108650,119178,107555,85810,108405,118035,129530,112283,106319,109413,92269,82421,83266,60685,48333,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),11089,11158,10707,9273,9165,8665,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1324,
固定资产原值(万元),--,196085,--,184830,--,176504,--,166600,--,158899,--,146680,--,120676,105440,--,45600,--,--,
累计折旧(万元),--,77535,--,71398,--,62190,--,55950,--,47740,--,41503,--,36508,28747,--,22665,--,--,
固定资产净值(万元),--,118550,--,113432,--,114314,--,110650,--,111159,--,105177,--,84168,76693,--,22935,--,--,
固定资产减值准备(万元),--,301,--,301,--,301,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),113684,118250,111448,113131,116452,114013,108156,110650,108285,111159,105582,105177,83001,84168,76693,32697,22935,18493,15385,
在建工程(万元),10438,6521,12691,9013,7275,5162,5974,3725,4795,3097,7626,5248,26846,25076,6315,24000,1188,180,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),0,--,--,--,--,--,--,1,--,--,--,--,--,--,17,1,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),15037,15175,14834,14920,14937,15044,15092,15145,15180,15240,14126,14084,14150,14236,11196,8521,5436,1184,1219,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),14744,14744,14697,14697,15529,--,94,94,94,94,94,94,94,94,94,94,94,--,--,
