报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),101769,50609,43815,45758,44474,86845,31097,34439,100518,31131,40963,23251,27482,54594,13512,11383,11443,15538,16865,13866,19166,22614,20475,28356,31710,43822,35668,7107,10260,12226,1508,3561,6400,9519,9755,9127,11049,12253,12223,13481,12536,15872,21497,6893,3784,3488,1294,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,2,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),26674,27602,29487,26956,23085,26742,20607,22839,17325,20518,9947,9721,8882,11592,9192,10430,8213,13431,8274,8452,7047,10078,10102,9929,7081,5419,11334,14329,6722,6851,3154,5402,2377,2736,2919,2313,1867,1363,742,1357,2545,2680,623,1043,1100,365,1025,
应收账款(万元),135574,126081,103150,76633,71719,69970,74800,70418,68390,64134,43313,41322,33550,29427,33935,33005,31574,25684,30815,26877,23304,18703,21422,19791,22083,16873,20836,20327,16041,16877,17532,12635,14557,12674,12351,11854,11898,10836,9838,7867,9473,8599,7432,5286,5197,2530,1937,
预付款项(万元),13735,9616,27420,19459,13904,7840,11955,7469,5711,4300,2146,750,1375,1056,2543,2977,2733,1333,12264,17439,10689,11646,10717,6448,7207,3377,5286,3340,1875,1863,2115,1210,1094,840,902,1965,2789,2743,2807,4256,3746,3928,2497,1969,1057,796,1288,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),120,99,--,--,--,--,--,--,--,--,--,259,8,16,5,12,15,12,18,29,30,22,--,340,133,246,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
应收股利(万元),31,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),159923,140559,98287,104655,100933,94428,170414,152229,130193,113444,4085,2961,3810,2473,894,769,862,472,1054,411,840,1090,1511,614,1046,699,1786,216,736,385,780,495,471,207,865,574,576,334,673,797,708,523,693,266,274,320,936,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),89379,84445,100522,85918,75350,66804,83001,77591,74114,49946,28786,25042,25650,26345,26716,25145,24079,21741,21138,19174,19357,17724,18899,17662,18210,20346,19181,17462,16908,13631,13052,11800,12192,12688,15205,15759,16187,16866,19070,16345,15648,11997,10821,8734,8362,7530,6321,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),28598,29387,27599,25143,25203,24991,22373,19705,16016,14757,4892,26025,21172,2575,48641,1306,721,970,715,1115,864,662,522,478,290,290,--,--,--,0,5,0,--,0,--,0,100,--,--,94,--,--,--,--,0,0,0,
流动资产合计(万元),555803,468397,430279,384523,354669,377620,414247,384690,412268,298230,134131,129330,121929,128079,135437,85027,79639,79182,91143,87362,81296,82540,83647,83617,87761,91070,94091,62781,52541,51833,38145,35103,37092,38665,41997,41593,44468,44395,45353,44197,44656,43599,43563,24191,19774,15028,12805,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),12117,13503,116,116,116,116,116,116,116,116,116,116,16,16,16,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),15462,14242,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),8306,8335,5510,4418,4182,4182,4346,3638,150,150,78116,149,--,--,3305,16,16,16,16,16,1136,1036,1066,1066,16,16,16,16,16,16,16,1332,1354,1332,373,373,16,16,16,16,16,16,43,43,43,43,126,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),410,419,428,437,447,457,467,477,487,497,507,517,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
固定资产原值(万元),--,224211,--,209229,--,206859,--,182545,--,179494,--,72890,--,64692,--,56591,--,55239,--,41669,--,38760,--,29882,--,27980,--,21262,--,19720,--,16516,--,15793,--,13043,--,12339,--,11581,--,11372,--,10037,9717,0,--,
累计折旧(万元),--,78579,--,69491,--,61873,--,52520,--,45566,--,19140,--,17873,--,15949,--,14204,--,12740,--,11377,--,8777,--,7904,--,6995,--,6377,--,5833,--,5328,--,5056,--,4663,--,4343,--,3985,--,3665,3415,0,--,
固定资产净值(万元),--,145632,--,139739,--,144986,--,130025,--,133927,--,53751,--,46819,--,40641,--,41035,--,28928,--,27383,--,21106,--,20076,--,14267,--,13343,--,10683,--,10465,--,7987,--,7676,--,7238,--,7387,--,6372,6302,0,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0,0,--,
固定资产(万元),140460,145632,137421,139739,140826,144986,127298,130025,131411,133927,53847,53751,45875,46819,40419,40641,40257,41035,29069,28928,29196,27383,24165,21106,20304,20076,15084,14267,13845,13343,10937,10683,10638,10465,8328,7987,7744,7676,7343,7238,7384,7387,6634,6372,6302,5638,4090,
在建工程(万元),31816,14150,16309,10995,8997,5627,19036,16202,13984,9283,14943,11370,15144,9440,11433,8366,4433,2942,10455,7723,6459,5070,4814,2331,1950,1169,3086,1519,801,559,2691,2351,1853,1210,2372,2085,1691,1214,747,254,240,85,688,445,350,484,82,
工程物资(万元),49,49,5,4,4,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),66655,69915,69530,70070,69704,70413,64697,66214,66286,57980,27825,27835,28223,28407,21319,21483,21509,21823,21993,16706,16777,16768,15239,15372,15628,15637,8848,1811,2465,1822,1799,1803,1819,1742,1944,1925,1213,1220,1227,1234,1241,1248,1254,1262,1276,1309,777,
开发支出(万元),369,369,--,--,--,--,--,9,--,--,6,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
商誉(万元),156959,156959,156959,156959,156959,156959,255105,255105,303997,156959,1374,1374,1374,1374,996,996,996,996,996,996,1025,996,874,277,277,277,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,11,0,
长期待摊费用(万元),4098,4088,4223,4270,3567,3604,4118,4207,4291,4247,2402,2251,2153,2128,1559,1545,1549,1519,1370,1317,1246,1159,1154,121,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),8615,8717,7005,6573,6180,6903,6641,5474,5498,5499,1940,1905,1617,1576,1404,1306,1248,1159,639,639,686,639,427,441,449,427,315,307,319,311,287,287,287,287,313,313,313,313,189,189,187,179,298,298,275,528,391,
其他非流动资产(万元),21907,13844,9572,7759,6536,3589,7531,6843,7310,11524,17932,13559,13303,11390,12944,11970,13663,9665,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
非流动资产合计(万元),467223,450223,407079,401341,397518,396841,489355,488311,533530,380182,199007,112828,107705,101151,93394,86323,83672,79155,64538,56325,56524,53050,47739,40714,38624,37602,27349,17920,17446,16051,15730,16456,15952,15036,13330,12683,10977,10438,9521,8931,9068,8915,8917,8419,8245,8013,5466,
资产总计(万元),1023026,918620,837357,785864,752188,774461,903602,873001,945798,678413,333139,242158,229634,229230,228831,171350,163311,158337,155681,143688,137821,135590,131386,124331,126385,128672,121439,80701,69987,67884,53874,51559,53043,53701,55326,54275,55444,54833,54874,53128,53724,52514,52481,32609,28019,23041,18270,
短期借款(万元),167072,153572,112508,119161,92162,103261,135033,73373,111471,91069,80000,1493,1289,1000,4309,41250,38600,35800,36300,28870,27700,26400,24500,23000,21000,21000,19360,16860,15860,12860,5500,5770,7559,7780,8250,7350,8280,8280,8280,8280,7825,7825,8725,8725,6325,5585,4285,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,1,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),124097,114251,92953,86736,94510,83974,64082,72982,75761,64560,8627,5401,400,1701,2386,4809,2709,300,--,--,--,0,--,0,--,--,620,2780,--,0,--,0,--,0,--,0,--,--,--,--,465,2305,1370,1035,1337,0,400,
应付账款(万元),120017,120235,117789,106753,94239,117918,146204,151346,141458,119855,18061,15376,12053,12183,11892,13731,12970,15281,13423,12064,9985,9450,9361,6364,10343,12552,12284,13239,9185,11080,6239,4575,5517,5976,5449,4900,4821,5484,5133,4710,4581,3756,4948,4024,4698,3660,2791,
