报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),12120,9205,8151,6637,4412,5210,5100,8499,7622,7735,11063,10833,12058,11778,12190,15607,14166,14533,14068,20974,19352,21711,24231,26744,29158,32494,40891,2294,2343,1397,6582,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2558,757,2125,1152,1173,1341,733,757,2283,1789,1344,1115,1835,2317,2586,2001,2496,2605,3782,3629,2437,1903,2129,1222,1434,243,740,568,571,162,160,
应收账款(万元),20971,19466,17701,19693,19247,17353,18906,17700,18763,16427,16745,17968,15847,14280,15619,16190,15340,14751,17985,16823,14404,12014,11434,11891,11775,9680,8802,7932,5795,4544,3537,
预付款项(万元),4594,1819,1324,2141,1707,1022,2258,2871,2088,1678,6250,3452,1922,1536,2426,2326,2535,959,3115,3900,1930,1180,2261,2225,2188,1209,4128,642,1239,1558,551,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),7,7,4,7,3,--,12,12,12,36,35,63,44,13,69,25,53,17,163,108,120,72,--,472,315,199,--,--,--,--,35,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),165,180,271,283,294,251,199,270,482,242,420,504,665,208,332,200,259,151,490,204,521,469,249,165,389,83,972,429,531,516,250,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),40541,39588,38473,38570,37797,35673,33531,32973,34668,33728,31893,31553,29463,27999,27080,24631,24886,24461,22234,20961,20260,19946,19812,20191,19801,19815,16844,12636,9959,6988,6683,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),179,115,10,0,19,10,114,-110,73,276,--,--,169,174,456,--,-5,--,178,38,168,--,152,233,132,144,--,--,--,--,--,
流动资产合计(万元),81136,71137,68058,68482,64652,60861,60853,62972,65991,61912,67750,65487,62003,58305,60771,60980,59729,57477,62014,66637,59193,57293,60267,63143,65192,63867,72377,24501,20438,15167,17798,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,159,152,159,154,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,58893,--,57089,--,55702,--,50289,--,48347,--,42801,--,40924,--,35441,--,33308,--,29469,--,26835,--,24329,--,22243,--,17698,16783,14329,12465,
累计折旧(万元),--,27663,--,25701,--,23256,--,19239,--,17240,--,15210,--,13428,--,11832,--,10496,--,9183,--,7915,--,7011,--,6117,--,5443,4779,3549,2507,
固定资产净值(万元),--,31230,--,31388,--,32446,--,31050,--,31107,--,27591,--,27496,--,23609,--,22812,--,20286,--,18920,--,17318,--,16126,--,12255,12003,10780,9958,
固定资产减值准备(万元),--,186,--,186,--,186,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),30818,31044,30791,31388,32208,32260,30678,31050,31554,31107,31659,27591,27927,27496,27592,23609,22948,22812,22664,20286,19793,18920,17805,17318,16789,16126,12517,12255,12003,10780,9958,
在建工程(万元),701,425,586,450,301,330,912,837,1424,2343,645,2532,4047,3153,701,2722,2504,2456,494,632,2813,822,568,28,582,393,546,345,65,5,64,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,0,--,--,--,--,59,--,31,56,53,--,--,134,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
