报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),27698,27713,24226,20824,18888,16057,13107,13478,10108,5171,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),10824,7339,6450,2280,6669,6233,4749,4870,2665,920,
应收账款(万元),14870,11410,17719,9426,8853,9104,7434,6222,6052,4997,
预付款项(万元),6438,4802,9614,2069,1894,1667,1741,1568,985,2595,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),744,23,23,26,24,28,27,37,696,1029,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),31790,22801,16858,19195,17789,15554,17937,17473,16107,14619,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3264,14931,2166,2867,2605,2639,3111,2444,2421,1925,
流动资产合计(万元),95627,89018,77056,56687,56723,51281,48107,46092,39034,31255,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),6376,6376,--,1276,1276,1276,1276,1276,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,6376,--,--,--,--,--,1276,1276,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2185,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,18095,--,17774,17999,17879,--,--,--,--,
累计折旧(万元),--,8491,--,7891,7972,7548,--,--,--,--,
固定资产净值(万元),--,9604,--,9884,10026,10331,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),17000,9604,9643,9884,10026,10331,9479,7104,7260,4030,
在建工程(万元),4887,2275,1505,1199,762,468,301,1559,10,801,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8029,3916,3942,3967,4009,4060,966,911,936,944,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),4433,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),102,6,8,10,14,19,27,35,44,21,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),91,91,75,75,71,90,62,50,61,49,
其他非流动资产(万元),1663,2773,274,512,506,502,1924,195,175,530,
非流动资产合计(万元),44767,25042,21823,16924,16665,16745,14036,11130,9761,7651,
资产总计(万元),140394,114061,98879,73610,73388,68026,62142,57222,48795,38906,
短期借款(万元),22760,14260,8310,6390,6770,7170,6168,7820,10390,17569,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),21917,20616,13143,14761,17281,13844,12639,11275,4972,--,
应付账款(万元),3680,2319,1717,3022,2355,3033,2795,2270,2187,2702,
预收账款(万元),1155,606,612,654,395,213,1304,762,274,977,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),48,--,--,15,12,15,18,13,28,22,
应交税费(万元),734,533,387,436,578,280,174,304,384,476,
应付利息(万元),--,--,--,--,--,--,--,--,9,39,
应付股利(万元),--,--,--,--,--,--,1500,76,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3467,29,--,--,15,17,16,15,16,172,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),272,272,272,272,256,256,208,208,200,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),54033,38633,24440,25549,27663,24827,24822,22744,18460,21958,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),30,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),200,1343,--,1478,1563,1599,1375,1583,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),1279,--,1416,--,--,--,--,--,1717,2000,
非流动负债合计(万元),1509,1343,1416,1478,1563,1599,1375,1583,1717,2000,
负债合计(万元),55541,39976,25857,27028,29225,26426,26196,24326,20176,23958,
实收资本(或股本)(万元),10000,10000,10000,7500,7500,7500,7500,7500,7500,5000,
资本公积(万元),40201,40200,40184,17846,17846,17846,17846,17846,17846,3600,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1933,1955,1981,2004,1824,1608,1169,730,341,--,
盈余公积(万元),2486,2486,2486,2486,1915,1915,1393,832,293,705,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),21017,19443,18372,16746,15078,12731,8038,5987,2638,5643,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),75637,74085,73023,46583,44163,41600,35946,32896,28619,14948,
少数股东权益(万元),9216,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),84852,74085,73023,46583,44163,41600,35946,32896,28619,14948,
负债和所有者权益(或股东权益)总计(万元),140394,114061,98879,73610,73388,68026,62142,57222,48795,38906,		
  
