报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),33476,34552,39934,39352,41067,29907,22391,21039,41403,24760,24081,20291,30275,23100,23059,23750,27122,21782,24710,21494,49822,28482,28019,28655,37933,24708,26467,24887,48569,89704,28447,27935,39342,35413,42203,32665,27368,23010,24635,22245,26717,24085,25644,21252,21398,22818,25817,23113,25173,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,--,0,
应收票据(万元),--,--,--,21,--,170,79,--,--,100,--,--,--,25,25,145,43,40,80,10,15,65,10,--,0,10,100,60,100,80,80,20,40,80,0,0,25,20,0,20,20,--,20,20,0,0,0,0,0,
应收账款(万元),512,991,755,851,995,597,436,258,335,799,331,522,514,461,411,373,217,552,548,475,324,664,309,112,180,667,467,957,312,133,141,148,80,188,397,11,4,135,79,153,104,82,686,678,34,572,980,899,612,
预付款项(万元),5325,6500,4126,5767,6707,10456,4759,9695,8039,7870,5441,8886,7715,7142,6116,10365,9290,9264,7871,7861,5742,5319,5427,7087,5844,19602,19805,18714,5087,14097,13437,11109,8312,2811,1595,679,1664,739,679,1018,1480,1853,1046,2911,1128,2339,1631,2463,2008,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,5674,8845,2305,2177,1829,1617,1955,1684,3758,1981,2378,1920,2301,1815,1988,2112,2053,2411,2452,2512,2418,3182,2819,2980,2914,1799,2009,2047,1901,1330,2126,1384,7160,1036,828,1088,849,686,3659,782,771,1186,2131,2064,1928,1833,1954,1863,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
存货(万元),13358,11716,12515,23728,18856,14517,13930,14362,13781,11236,12218,14083,13889,13758,14428,14029,16807,15870,13661,15474,15646,15469,11950,15383,14885,13876,11842,11931,12213,10704,8363,9551,9795,7041,5120,6658,6940,6985,5649,6542,7198,6549,5704,6115,5670,5622,3798,5314,6262,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,--,0,
一年内到期的非流动资产(万元),16,33,49,0,15,29,45,61,15,30,44,0,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22,37,42,81,--,0,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),1763,1797,2618,2012,2659,1655,1420,1414,2837,86,143,38,2154,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),59064,61262,68843,74037,72477,59159,44675,48783,68093,48638,44238,46199,56481,46787,45854,50650,55591,49562,49281,47766,74061,52416,48897,54056,61821,61776,60480,58558,68330,116620,51796,50889,58953,52715,50389,40883,37171,31738,31728,33637,36302,33340,34286,33106,30294,33280,34058,33743,35918,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,35,35,35,35,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,1000,1000,1000,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),2972,2956,2954,2954,2954,2972,2970,2969,2967,3013,9215,9191,9146,2665,2619,2600,2587,2547,2556,2545,2539,2264,2237,2217,2205,2157,2144,2136,2132,2122,2117,2115,2114,2111,2059,2105,2270,2271,2228,2184,2116,2052,2129,2095,2128,2018,2018,2018,2018,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),150856,--,150868,--,150744,--,150628,--,150586,--,150193,--,148374,--,142676,--,142227,--,142070,--,142041,--,141212,--,140618,--,57058,--,56667,--,59277,--,58905,--,59028,0,59186,--,58891,--,58848,--,58986,--,58802,--,58815,--,58762,
累计折旧(万元),42632,--,40496,--,38291,--,36064,--,33832,--,31649,--,29504,--,27312,--,25371,--,23337,--,21317,--,19273,--,17284,--,16397,--,15539,--,17401,--,16520,--,16042,0,14940,--,13857,--,12753,--,11891,--,10738,--,9661,--,8511,
固定资产净值(万元),108224,--,110373,--,112453,--,114563,--,116753,--,118544,--,118870,--,115365,--,116857,--,118733,--,120725,--,121940,--,123333,--,40661,--,41128,--,41876,--,42384,--,42986,0,44246,--,45035,--,46095,--,47094,--,48064,--,49154,--,50251,
固定资产减值准备(万元),1184,--,1124,--,1124,--,1124,--,1124,--,1124,--,1124,--,1088,--,1095,--,1095,--,1095,--,1095,--,1095,--,1095,--,1095,--,1099,--,1099,--,1419,0,1423,--,1536,--,1536,--,1454,--,1461,--,1789,--,1789,
固定资产(万元),107039,108179,109249,110229,111329,112366,113440,114502,115630,116334,117420,116853,117746,118602,114276,114744,115762,116686,117639,118618,119630,119901,120845,121491,122238,39197,39565,39804,40032,40313,40777,41078,41285,41489,41567,42286,42823,42943,43498,44000,44558,45138,45640,46220,46603,46667,47365,47896,48462,
在建工程(万元),--,228,162,--,--,--,--,45,--,107,107,5978,4410,361,167,389,143,289,121,121,102,102,--,30,14,73664,70427,69792,67793,737,281,73,--,964,610,220,0,378,173,62,--,810,603,588,339,790,144,0,0,
