报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),11624,18729,8906,17486,14009,26653,16628,17961,22902,31639,25600,41258,4876,13832,4078,9068,12264,17013,9676,11146,15379,26464,14820,19602,20361,12168,3946,7519,1837,418,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),99,866,120,94,7,28,28,--,60,--,50,--,169,129,287,174,49,79,86,116,327,204,320,181,91,141,898,386,30,--,
应收账款(万元),47033,45168,46237,45553,48965,45139,48952,45021,41618,41794,40890,41128,35407,32549,29642,28341,25598,25303,22202,19126,12521,13229,13010,11971,7755,5738,6808,3475,3493,3078,
预付款项(万元),1773,317,1088,896,910,726,1264,1279,1334,788,1783,878,2220,955,1542,1048,2061,1183,2351,2092,2823,1691,2765,975,1165,299,1136,449,519,1089,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他应收款(万元),1288,704,1020,836,1107,910,1086,1277,1529,1137,2090,1895,2107,1671,2419,946,756,648,1408,834,1293,838,1291,858,1149,889,468,270,308,274,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
存货(万元),2826,3177,4290,3858,3653,4452,5323,4715,5001,4761,5310,4735,4389,4130,5231,4116,3395,3346,5345,4318,3794,2427,4524,2746,2125,1295,1196,1129,200,542,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),229,229,447,217,217,217,217,272,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他流动资产(万元),266,294,637,379,426,389,371,347,347,125,159,147,150,154,2,2,13,36,17,2,4,8,10,13,9,12,--,--,11,7,
流动资产合计(万元),65139,69483,62746,69320,69294,78514,73870,70872,72792,80243,75881,90041,49319,53419,43199,43695,44136,47608,41085,37634,36143,44861,36740,36347,32655,20542,14453,13229,6398,5409,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
可供出售金融资产(万元),3705,2301,1701,1701,1701,1701,301,301,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
长期应收款(万元),524,649,610,831,817,803,790,939,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
固定资产原值(万元),--,19415,--,15527,--,10381,--,8990,--,8952,--,10294,--,10173,--,8372,--,4590,--,4280,--,4203,--,4159,--,3992,3968,1408,275,1,
累计折旧(万元),--,4226,--,3570,--,3098,--,2710,--,2255,--,1792,--,1419,--,1080,--,866,--,721,--,569,--,486,--,366,216,106,1,--,
固定资产净值(万元),--,15189,--,11957,--,7283,--,6280,--,6697,--,8502,--,8754,--,7293,--,3724,--,3560,--,3634,--,3674,--,3626,3751,1302,274,1,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
固定资产(万元),14793,15189,15575,11957,12209,7283,6034,6280,6476,6697,6862,8502,8575,8754,7122,7293,5344,3724,3602,3560,3623,3634,3595,3674,3752,3626,3751,1302,274,1,
在建工程(万元),--,--,--,2448,1746,5786,5256,4549,3448,3008,1711,--,--,--,--,--,2277,3700,2934,2506,1978,1978,341,162,--,--,--,1988,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
无形资产(万元),3206,2993,3056,2683,2734,2614,2517,2560,2413,2450,1835,1846,1864,1881,497,506,472,478,142,146,150,154,159,54,55,--,--,--,--,--,
开发支出(万元),465,599,278,636,462,513,472,532,506,380,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
商誉(万元),13343,13343,13343,13343,13343,13343,13474,13474,13474,13474,862,862,862,862,862,862,862,862,--,--,--,--,--,0,--,--,--,--,--,--,
长期待摊费用(万元),9,4,13,16,18,21,24,168,183,198,178,190,202,214,519,553,29,35,19,24,29,34,58,65,72,78,74,79,61,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),863,883,626,606,652,627,752,723,556,562,414,411,321,304,196,185,155,154,117,92,64,64,55,51,36,29,56,27,28,13,
其他非流动资产(万元),--,--,--,--,4000,--,--,--,--,--,3825,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
非流动资产合计(万元),36908,35961,35202,34221,37682,32693,29620,29526,27055,26769,15687,11811,11824,12016,9196,9398,9138,8954,6813,6328,5844,5865,4208,4005,3914,3734,3881,3397,363,14,
资产总计(万元),102046,105444,97948,103541,106976,111207,103490,100398,99847,107012,91569,101851,61142,65434,52395,53093,53274,56562,47899,43962,41987,50725,40949,40352,36569,24276,18334,16625,6761,5423,
短期借款(万元),2766,1769,100,5017,2864,--,--,--,--,1284,1487,11682,10283,11383,6080,5280,5900,6800,6800,3800,1000,1000,1000,1000,--,1100,500,670,19,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,545,408,439,1488,3158,527,349,551,2673,469,--,411,2100,512,952,2228,1318,93,203,4113,9340,3951,842,658,1223,--,--,--,--,
应付账款(万元),11408,12995,9935,9735,8546,13779,10259,8842,6542,10424,4330,4786,3764,4853,4208,4023,3880,6334,4035,3127,1103,4142,2228,4047,2691,4668,3839,3142,1200,1668,
预收账款(万元),526,952,409,523,669,809,510,370,937,1036,662,384,511,561,413,521,620,584,637,382,457,413,779,222,460,600,163,1235,111,215,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付职工薪酬(万元),706,629,626,610,608,577,507,463,437,421,339,337,339,317,265,241,232,251,238,194,240,158,168,160,142,289,127,103,--,--,
应交税费(万元),395,1102,401,563,574,1031,830,929,622,1842,487,909,548,1442,18,435,143,1292,208,716,37,1083,138,363,-107,893,998,477,500,116,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1088,--,--,--,--,--,--,--,1360,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4696,6410,6379,6354,472,493,843,825,2059,1120,141,374,268,263,232,119,110,321,29,23,86,90,124,171,674,81,92,62,1590,1712,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1759,1759,1759,1759,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,800,800,800,800,--,--,--,--,
其他流动负债(万元),740,740,460,460,508,460,153,146,153,153,210,210,210,210,100,100,100,100,--,--,--,--,--,0,--,--,--,--,--,--,
流动负债合计(万元),22996,26901,20477,25460,15728,20307,13629,11924,11300,18954,8125,18682,16335,21131,11828,12758,13212,17001,12040,8445,7037,16225,9187,8965,5318,9653,5720,5688,3419,3711,
长期借款(万元),6754,6754,6754,6754,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,800,800,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),790,790,380,380,380,380,986,769,568,491,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),32,34,77,79,81,83,85,87,89,91,44,44,45,45,46,46,44,44,--,--,--,--,--,0,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
非流动负债合计(万元),7576,7578,7210,7213,461,463,1071,856,657,582,44,44,45,45,46,46,44,44,0,0,0,0,0,0,0,0,800,800,0,0,
负债合计(万元),30572,34479,27687,32672,16190,20771,14700,12780,11957,19536,8169,18727,16379,21176,11874,12804,13256,17045,12040,8445,7037,16225,9187,8965,5318,9653,6520,6488,3419,3711,
实收资本(或股本)(万元),32143,32143,32143,32143,32143,32143,32143,32143,32143,32143,32143,16071,13600,13600,13600,13600,13600,13600,13600,13600,6800,6800,6800,6800,6800,5100,5100,5100,1000,1000,
资本公积(万元),11677,11677,11677,11677,30067,30067,29541,29541,29541,29541,29541,45613,9699,9699,9699,9699,9699,9699,9699,9699,16499,16499,16499,16499,16499,1940,1940,1940,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
盈余公积(万元),3085,3085,3085,3085,3085,3085,2808,2808,2808,2808,2362,2362,2362,2362,1816,1816,1816,1816,1238,1238,1238,1238,737,737,737,737,294,294,219,71,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24587,24040,23321,23780,23192,22832,21695,21228,21408,20994,18403,18145,18139,17601,14585,14328,14036,13540,11180,10836,10267,9817,7579,7204,7066,6692,4330,2649,1974,636,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,2,2,-5,--,--,--,--,--,0,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),71473,70965,70261,70744,88566,88212,86251,85779,85982,85532,82474,82188,43800,43259,39702,39445,39153,38650,35716,35373,34803,34354,31615,31239,31101,14470,11665,9983,3194,1707,
少数股东权益(万元),1,-0,0,125,2220,2223,2539,1839,1907,1945,925,936,963,999,820,844,865,866,142,144,147,147,147,148,150,153,150,155,148,5,
所有者权益(或股东权益)合计(万元),71474,70965,70261,70868,90786,90436,88790,87618,87889,87476,83399,83125,44763,44258,40522,40289,40018,39517,35858,35517,34950,34501,31762,31387,31251,14623,11814,10138,3342,1712,
负债和所有者权益(或股东权益)总计(万元),102046,105444,97948,103541,106976,111207,103490,100398,99847,107012,91569,101851,61142,65434,52395,53093,53274,56562,47899,43962,41987,50725,40949,40352,36569,24276,18334,16625,6761,5423,		
  
