报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),76478,69714,48172,61690,53562,50436,68926,76647,74570,15873,7763,5974,21692,22245,10240,7919,16907,15348,22551,21240,23824,24881,27790,38987,1248,1894,2742,3390,1261,1403,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,3,--,-2,-16,--,18,33,-24,--,0,-1,1,9,14,76,96,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6692,24146,13582,1788,2070,3214,785,6842,3781,2785,50,1779,2543,721,214,946,1420,3005,1395,1360,1539,2589,644,100,19,1406,31,4320,537,29,
应收账款(万元),118785,96548,73691,35147,24516,18558,25309,15535,25819,30938,29045,27536,22798,23749,23591,22283,21234,20550,26212,23483,18351,17908,26003,12864,11325,15617,14402,9716,7412,4783,
预付款项(万元),23292,16458,19364,14941,22922,15388,13295,8682,14611,19123,18872,23034,18991,3298,8141,7165,4610,3490,4918,5615,3150,1758,1521,2129,2615,1477,2210,828,2010,1493,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2833,3489,4607,3397,3386,2852,3359,2239,1889,2314,2446,2092,2295,2631,1030,1273,1334,618,729,852,626,972,1071,947,1237,1034,1203,1034,1715,1622,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),68837,86054,106378,52478,54618,48780,29926,34974,25119,20891,31599,31523,27124,26901,22905,19596,21806,22195,16292,20428,20554,19048,16836,20434,19443,11771,9420,9358,18804,16257,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2843,24158,5825,924,8603,23338,160,1558,1,38,1,207,145,1386,14502,18002,4217,9635,--,--,--,29,--,--,--,--,--,--,--,--,
流动资产合计(万元),299761,320567,271618,170367,169677,162565,141761,146476,145789,91963,89777,92146,95592,80932,80619,77166,71528,74859,72129,72954,68044,67185,73864,75462,35895,33213,30083,28743,31739,25586,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3137,3213,6681,4223,4248,4224,4212,4204,4195,4212,4196,4177,4127,4098,1271,1082,1247,1253,1212,1211,1186,1165,1187,1159,455,439,421,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),509,521,533,544,556,568,580,643,656,669,678,691,704,888,674,686,697,709,721,733,745,756,768,780,792,803,815,851,898,945,
固定资产原值(万元),--,32498,--,22040,--,21924,--,21205,--,21092,--,21132,--,20806,--,17357,--,17312,--,16468,--,15640,--,14367,--,7293,3699,3599,--,--,
