报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),20821,21294,13548,17743,16750,8476,21494,22794,13117,30157,32194,17455,27758,18229,29575,23194,21124,14133,14995,18152,28603,25006,16763,17416,22241,22450,26726,30482,31375,37584,39747,49990,51334,8875,7041,8084,3541,5082,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),5392,5021,5144,149,572,633,1448,197,142,306,235,--,190,120,178,153,168,153,130,79,130,786,599,295,296,410,121,48,105,30,38,112,30,1109,1104,200,--,0,
应收账款(万元),4857,5264,10797,6979,7255,4545,4218,4081,3199,5176,5126,5327,4386,5063,4783,5122,4725,3537,3531,3189,2345,2098,3152,3555,2823,2531,3055,1955,1604,1777,2160,2016,1728,1977,1971,1813,1616,529,
预付款项(万元),139,124,171,368,48,88,344,275,227,315,923,426,93,665,832,206,125,3128,3311,459,1753,774,90,126,159,934,782,561,507,2871,1675,5605,4290,251,207,228,270,1489,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),240,--,255,331,344,406,654,468,472,366,795,764,841,617,596,351,287,254,229,130,88,31,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),--,8346,7875,3741,4521,3419,3861,5194,5882,5140,4656,4467,4661,2977,1224,1034,227,213,244,281,229,173,200,210,228,250,230,1190,1110,344,261,288,135,164,568,216,295,1295,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
存货(万元),268,263,210,236,229,203,208,200,174,186,191,193,150,132,106,90,111,88,97,101,59,41,18,24,16,30,30,34,35,44,47,30,29,32,40,32,20,17,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),320,326,288,1405,1602,2505,3012,2669,2649,3146,2292,1402,1290,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他流动资产(万元),8995,8901,6601,13315,13653,27231,22627,17066,18305,6494,1768,6788,7391,9100,6300,--,--,2000,2180,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
流动资产合计(万元),48135,49539,44889,44268,44975,47506,57865,52941,44167,51288,48180,36820,46759,36903,43594,30149,26769,23506,24717,28390,33208,28910,20821,21626,25763,26605,30944,34269,34737,42650,43928,58041,57546,12408,10931,10573,5742,8412,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),5146,5871,6247,6655,8594,10885,13040,8311,14726,9131,9178,15171,10671,12798,9650,2384,7287,7413,7495,4447,616,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),--,--,--,--,275,280,666,1659,1673,1970,761,1467,1431,3000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,6190,2200,--,--,--,--,1238,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),224,3195,3232,234,238,241,244,248,251,254,258,261,264,268,271,274,278,281,284,288,291,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
固定资产原值(万元),138004,--,134574,--,132450,--,127774,--,127753,--,111867,--,111731,--,111074,--,98570,--,98981,--,98572,--,80201,--,80032,--,80028,--,71483,--,71272,--,71109,0,70752,70139,--,0,
累计折旧(万元),59736,--,56707,--,53682,--,50593,--,47818,--,45085,--,42604,--,40245,--,38056,--,36404,--,34220,--,32345,--,30600,--,28824,--,27241,--,25570,--,23942,0,21255,18779,--,0,
固定资产净值(万元),78268,--,77866,--,78768,--,77181,--,79934,--,66782,--,69127,--,70829,--,60515,--,62578,--,64353,--,47856,--,49432,--,51205,--,44242,--,45702,--,47167,0,49497,51361,--,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
固定资产(万元),78268,76572,76611,77581,78768,75686,77181,78512,79934,65573,66782,67943,69127,69826,70829,59457,60515,61554,62578,63265,64353,65741,47856,48645,49432,50310,51205,43512,44242,44907,45702,46440,47167,48164,49497,51361,56238,18875,
在建工程(万元),--,228,1333,1362,1224,3479,2862,1303,358,17312,15623,14112,12656,7813,6786,17609,15532,8549,6044,3860,2118,233,18631,16516,16417,10861,8651,14076,12676,4997,2982,181,69,40,40,1722,--,13657,
工程物资(万元),--,--,--,--,--,--,--,17,--,--,--,--,--,798,179,642,--,--,--,--,--,15,--,--,--,939,131,--,--,1354,1165,657,108,0,--,--,--,73,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
无形资产(万元),15658,15750,15842,15923,16015,7595,7643,7692,7741,7790,7835,7883,7932,7940,7989,8037,8086,8134,8182,8231,8279,8327,8376,8424,8472,8521,8559,6702,6738,6775,6812,2708,2724,2741,2757,2789,2853,2917,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
商誉(万元),1634,1634,1634,1634,1634,1658,1658,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
长期待摊费用(万元),673,752,741,810,874,1262,1364,1205,1268,1125,1075,1019,995,949,709,785,774,578,620,562,584,561,387,432,479,381,418,341,271,302,189,208,184,508,517,334,304,79,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
递延所得税资产(万元),871,1216,1127,1013,894,346,579,356,383,201,201,201,201,112,112,112,112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
其他非流动资产(万元),5018,5093,4205,4180,3808,1909,1730,1783,1783,352,353,68,69,2380,2380,2380,2390,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
非流动资产合计(万元),107698,110311,110971,109392,112324,103341,106969,102539,109571,105161,103518,109578,104799,113527,105556,93134,96426,87963,86657,81892,76242,74878,75251,74018,74802,71013,68965,64632,63929,58336,56851,50195,50253,51454,52811,56206,59394,35601,
资产总计(万元),155833,159850,155860,153660,157299,150847,164834,155480,153739,156448,151699,146398,151558,150430,149150,123282,123195,111469,111374,110281,109450,103787,96072,95644,100565,97618,99909,98902,98666,100986,100779,108236,107799,63862,63743,66779,65136,44013,
短期借款(万元),9332,13554,11210,12608,15984,14557,30640,21217,22537,27336,25258,22556,18461,23958,20606,6733,14814,8778,9480,12761,12319,7216,342,--,--,531,531,531,--,--,--,--,--,0,--,--,2000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,41,279,238,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付账款(万元),--,--,5208,5364,6379,1876,1885,1677,2290,4012,3682,2918,4350,3197,4456,4928,5949,1127,1278,1184,1404,1708,1991,1641,3625,1109,1088,1114,2086,726,761,1164,1687,2479,2803,4002,8352,702,
预收账款(万元),312,358,486,77,24,393,788,1168,1554,25,31,21,20,1,--,--,--,--,--,--,--,0,2,--,--,1,1,1,1,1,2,5,5,8,7,37,8,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付职工薪酬(万元),1173,339,327,328,810,319,305,264,703,243,244,242,605,235,234,258,528,219,218,201,470,167,167,158,213,42,39,48,29,47,42,38,29,45,41,47,60,376,
应交税费(万元),714,1285,888,762,616,438,476,166,93,433,763,551,326,57,32,-96,64,238,271,411,212,516,412,444,450,454,666,614,580,613,653,667,561,447,544,530,435,368,
应付利息(万元),43,--,39,48,43,49,60,27,38,11,163,42,110,42,105,39,117,38,104,66,141,61,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,177,--,--,--,956,--,--,129,--,--,--,126,--,--,0,--,--,--,1916,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他应付款(万元),--,590,394,372,472,341,627,547,719,440,1223,1243,1662,1363,2002,2944,2997,3020,2938,313,312,229,206,267,326,346,277,255,235,4138,4312,786,1471,1794,1866,2007,2429,1053,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动负债(万元),3354,841,--,--,--,--,--,--,--,648,515,--,9283,--,--,--,--,--,--,--,--,--,--,--,3139,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他流动负债(万元),--,9,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,657,596,686,608,631,795,563,680,607,722,861,804,876,738,778,881,1000,895,1031,1086,867,
流动负债合计(万元),20761,21699,18559,19559,24327,17973,34781,25066,27934,33148,31880,27572,34858,29130,27674,14806,24469,14077,14885,15798,15465,10529,3915,4029,8433,3090,3452,3424,3735,6401,6634,3437,4634,5773,6156,7655,14370,7280,
